#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
4.70000e+04,1.10990728e+03,1.74645635e-03,1.04180437e+01,2.68486549e-02,1.05156870e+04,6.97263033e+01,0.06417605
4.80000e+04,1.10579935e+03,1.75747321e-03,1.04180437e+01,2.68486549e-02,1.05098133e+04,6.97263033e+01,0.06433488
4.90000e+04,1.10177198e+03,1.76838475e-03,1.04180437e+01,2.68486549e-02,1.05040266e+04,6.97263033e+01,0.06449157
5.00000e+04,1.09782235e+03,1.77919362e-03,1.04180437e+01,2.68486549e-02,1.04983241e+04,6.97263033e+01,0.06464616
5.10000e+04,1.09394780e+03,1.78990233e-03,1.04180437e+01,2.68486549e-02,1.04927033e+04,6.97263033e+01,0.06479871
5.20000e+04,1.09014577e+03,1.80051333e-03,1.04180437e+01,2.68486549e-02,1.04871619e+04,6.97263033e+01,0.06494928
5.30000e+04,1.08641385e+03,1.81102894e-03,1.04180437e+01,2.68486549e-02,1.04816975e+04,6.97263033e+01,0.06509794
5.40000e+04,1.08274975e+03,1.82145142e-03,1.04180437e+01,2.68486549e-02,1.04763080e+04,6.97263033e+01,0.06524472
5.50000e+04,1.07915125e+03,1.83178292e-03,1.04180437e+01,2.68486549e-02,1.04709914e+04,6.97263033e+01,0.06538968
5.60000e+04,1.07561627e+03,1.84202552e-03,1.04180437e+01,2.68486549e-02,1.04657454e+04,6.97263033e+01,0.06553287
5.70000e+04,1.07214281e+03,1.85218123e-03,1.04180437e+01,2.68486549e-02,1.04605684e+04,6.97263033e+01,0.06567433
5.80000e+04,1.06872896e+03,1.86225198e-03,1.04180437e+01,2.68486549e-02,1.04554583e+04,6.97263033e+01,0.06581411
5.90000e+04,1.06537289e+03,1.87223964e-03,1.04180437e+01,2.68486549e-02,1.04504135e+04,6.97263033e+01,0.06595226
6.00000e+04,1.06207287e+03,1.88214600e-03,1.04180437e+01,2.68486549e-02,1.04454322e+04,6.97263033e+01,0.06608880
6.10000e+04,1.05882721e+03,1.89197279e-03,1.04180437e+01,2.68486549e-02,1.04405128e+04,6.97263033e+01,0.06622379
6.20000e+04,1.05563432e+03,1.90172170e-03,1.04180437e+01,2.68486549e-02,1.04356537e+04,6.97263033e+01,0.06635726
6.30000e+04,1.05249267e+03,1.91139435e-03,1.04180437e+01,2.68486549e-02,1.04308534e+04,6.97263033e+01,0.06648924
6.40000e+04,1.04940080e+03,1.92099229e-03,1.04180437e+01,2.68486549e-02,1.04261105e+04,6.97263033e+01,0.06661977
6.50000e+04,1.04635728e+03,1.93051704e-03,1.04180437e+01,2.68486549e-02,1.04214236e+04,6.97263033e+01,0.06674890
6.60000e+04,1.04336078e+03,1.93997008e-03,1.04180437e+01,2.68486549e-02,1.04167912e+04,6.97263033e+01,0.06687663
6.70000e+04,1.04040999e+03,1.94935281e-03,1.04180437e+01,2.68486549e-02,1.04122122e+04,6.97263033e+01,0.06700302
6.80000e+04,1.03750368e+03,1.95866660e-03,1.04180437e+01,2.68486549e-02,1.04076851e+04,6.97263033e+01,0.06712809
6.90000e+04,1.03464063e+03,1.96791280e-03,1.04180437e+01,2.68486549e-02,1.04032090e+04,6.97263033e+01,0.06725188
7.00000e+04,1.03181970e+03,1.97709268e-03,1.04180437e+01,2.68486549e-02,1.03987825e+04,6.97263033e+01,0.06737439
7.10000e+04,1.02903978e+03,1.98620750e-03,1.04180437e+01,2.68486549e-02,1.03944045e+04,6.97263033e+01,0.06749568
7.20000e+04,1.02629981e+03,1.99525847e-03,1.04180437e+01,2.68486549e-02,1.03900740e+04,6.97263033e+01,0.06761576
7.30000e+04,1.02359876e+03,2.00424675e-03,1.04180437e+01,2.68486549e-02,1.03857898e+04,6.97263033e+01,0.06773465
7.40000e+04,1.02093564e+03,2.01317351e-03,1.04180437e+01,2.68486549e-02,1.03815511e+04,6.97263033e+01,0.06785239
7.50000e+04,1.01830950e+03,2.02203983e-03,1.04180437e+01,2.68486549e-02,1.03773567e+04,6.97263033e+01,0.06796900
7.60000e+04,1.01571942e+03,2.03084679e-03,1.04180437e+01,2.68486549e-02,1.03732058e+04,6.97263033e+01,0.06808450
7.70000e+04,1.01316451e+03,2.03959545e-03,1.04180437e+01,2.68486549e-02,1.03690974e+04,6.97263033e+01,0.06819891
7.80000e+04,1.01064392e+03,2.04828681e-03,1.04180437e+01,2.68486549e-02,1.03650306e+04,6.97263033e+01,0.06831226
7.90000e+04,1.00815683e+03,2.05692186e-03,1.04180437e+01,2.68486549e-02,1.03610046e+04,6.97263033e+01,0.06842456
8.00000e+04,1.00570243e+03,2.06550156e-03,1.04180437e+01,2.68486549e-02,1.03570185e+04,6.97263033e+01,0.06853584
8.10000e+04,1.00327996e+03,2.07402684e-03,1.04180437e+01,2.68486549e-02,1.03530715e+04,6.97263033e+01,0.06864612
8.20000e+04,1.00088868e+03,2.08249861e-03,1.04180437e+01,2.68486549e-02,1.03491629e+04,6.97263033e+01,0.06875541
8.30000e+04,9.98527859e+02,2.09091776e-03,1.04180437e+01,2.68486549e-02,1.03452918e+04,6.97263033e+01,0.06886374
8.40000e+04,9.96196811e+02,2.09928514e-03,1.04180437e+01,2.68486549e-02,1.03414575e+04,6.97263033e+01,0.06897113
8.50000e+04,9.93894862e+02,2.10760159e-03,1.04180437e+01,2.68486549e-02,1.03376594e+04,6.97263033e+01,0.06907758
8.60000e+04,9.91621362e+02,2.11586792e-03,1.04180437e+01,2.68486549e-02,1.03338966e+04,6.97263033e+01,0.06918312
8.70000e+04,9.89375679e+02,2.12408494e-03,1.04180437e+01,2.68486549e-02,1.03301686e+04,6.97263033e+01,0.06928777
8.80000e+04,9.87157205e+02,2.13225341e-03,1.04180437e+01,2.68486549e-02,1.03264746e+04,6.97263033e+01,0.06939154
8.90000e+04,9.84965349e+02,2.14037410e-03,1.04180437e+01,2.68486549e-02,1.03228141e+04,6.97263033e+01,0.06949445
9.00000e+04,9.82799539e+02,2.14844772e-03,1.04180437e+01,2.68486549e-02,1.03191864e+04,6.97263033e+01,0.06959651
9.10000e+04,9.80659219e+02,2.15647501e-03,1.04180437e+01,2.68486549e-02,1.03155909e+04,6.97263033e+01,0.06969774
9.20000e+04,9.78543853e+02,2.16445667e-03,1.04180437e+01,2.68486549e-02,1.03120270e+04,6.97263033e+01,0.06979815
9.30000e+04,9.76452919e+02,2.17239336e-03,1.04180437e+01,2.68486549e-02,1.03084941e+04,6.97263033e+01,0.06989775
9.40000e+04,9.74385911e+02,2.18028578e-03,1.04180437e+01,2.68486549e-02,1.03049918e+04,6.97263033e+01,0.06999657
9.50000e+04,9.72342339e+02,2.18813455e-03,1.04180437e+01,2.68486549e-02,1.03015194e+04,6.97263033e+01,0.07009461
9.60000e+04,9.70321725e+02,2.19594032e-03,1.04180437e+01,2.68486549e-02,1.02980764e+04,6.97263033e+01,0.07019189
9.70000e+04,9.68323608e+02,2.20370371e-03,1.04180437e+01,2.68486549e-02,1.02946624e+04,6.97263033e+01,0.07028841
9.80000e+04,9.66347538e+02,2.21142533e-03,1.04180437e+01,2.68486549e-02,1.02912768e+04,6.97263033e+01,0.07038420
9.90000e+04,9.64393079e+02,2.21910576e-03,1.04180437e+01,2.68486549e-02,1.02879191e+04,6.97263033e+01,0.07047926
1.00000e+05,9.62459808e+02,2.22674559e-03,1.04180437e+01,2.68486549e-02,1.02845888e+04,6.97263033e+01,0.07057361
1.01000e+05,9.60547311e+02,2.23434537e-03,1.04180437e+01,2.68486549e-02,1.02812856e+04,6.97263033e+01,0.07066726
1.02000e+05,9.58655190e+02,2.24190567e-03,1.04180437e+01,2.68486549e-02,1.02780089e+04,6.97263033e+01,0.07076021
1.03000e+05,9.56783054e+02,2.24942702e-03,1.04180437e+01,2.68486549e-02,1.02747583e+04,6.97263033e+01,0.07085249
1.04000e+05,9.54930524e+02,2.25690996e-03,1.04180437e+01,2.68486549e-02,1.02715335e+04,6.97263033e+01,0.07094409
1.05000e+05,9.53097233e+02,2.26435499e-03,1.04180437e+01,2.68486549e-02,1.02683338e+04,6.97263033e+01,0.07103504
1.06000e+05,9.51282822e+02,2.27176263e-03,1.04180437e+01,2.68486549e-02,1.02651591e+04,6.97263033e+01,0.07112533
1.07000e+05,9.49486941e+02,2.27913336e-03,1.04180437e+01,2.68486549e-02,1.02620087e+04,6.97263033e+01,0.07121499
1.08000e+05,9.47709252e+02,2.28646768e-03,1.04180437e+01,2.68486549e-02,1.02588825e+04,6.97263033e+01,0.07130402
1.09000e+05,9.45949423e+02,2.29376606e-03,1.04180437e+01,2.68486549e-02,1.02557800e+04,6.97263033e+01,0.07139243
1.10000e+05,9.44207132e+02,2.30102896e-03,1.04180437e+01,2.68486549e-02,1.02527008e+04,6.97263033e+01,0.07148022
1.11000e+05,9.42482066e+02,2.30825684e-03,1.04180437e+01,2.68486549e-02,1.02496445e+04,6.97263033e+01,0.07156742
1.12000e+05,9.40773920e+02,2.31545014e-03,1.04180437e+01,2.68486549e-02,1.02466109e+04,6.97263033e+01,0.07165402
1.13000e+05,9.39082394e+02,2.32260929e-03,1.04180437e+01,2.68486549e-02,1.02435995e+04,6.97263033e+01,0.07174004
1.14000e+05,9.37407199e+02,2.32973473e-03,1.04180437e+01,2.68486549e-02,1.02406101e+04,6.97263033e+01,0.07182548
1.15000e+05,9.35748051e+02,2.33682687e-03,1.04180437e+01,2.68486549e-02,1.02376423e+04,6.97263033e+01,0.07191036
1.16000e+05,9.34104676e+02,2.34388613e-03,1.04180437e+01,2.68486549e-02,1.02346958e+04,6.97263033e+01,0.07199468
1.17000e+05,9.32476802e+02,2.35091290e-03,1.04180437e+01,2.68486549e-02,1.02317702e+04,6.97263033e+01,0.07207844
1.18000e+05,9.30864168e+02,2.35790758e-03,1.04180437e+01,2.68486549e-02,1.02288653e+04,6.97263033e+01,0.07216166
1.19000e+05,9.29266518e+02,2.36487056e-03,1.04180437e+01,2.68486549e-02,1.02259808e+04,6.97263033e+01,0.07224435
1.20000e+05,9.27683601e+02,2.37180221e-03,1.04180437e+01,2.68486549e-02,1.02231163e+04,6.97263033e+01,0.07232651
1.21000e+05,9.26115173e+02,2.37870290e-03,1.04180437e+01,2.68486549e-02,1.02202717e+04,6.97263033e+01,0.07240814
1.22000e+05,9.24560997e+02,2.38557301e-03,1.04180437e+01,2.68486549e-02,1.02174465e+04,6.97263033e+01,0.07248927
1.23000e+05,9.23020839e+02,2.39241289e-03,1.04180437e+01,2.68486549e-02,1.02146405e+04,6.97263033e+01,0.07256988
1.24000e+05,9.21494473e+02,2.39922288e-03,1.04180437e+01,2.68486549e-02,1.02118535e+04,6.97263033e+01,0.07265000
1.25000e+05,9.19981675e+02,2.40600334e-03,1.04180437e+01,2.68486549e-02,1.02090852e+04,6.97263033e+01,0.07272962
1.26000e+05,9.18482231e+02,2.41275460e-03,1.04180437e+01,2.68486549e-02,1.02063354e+04,6.97263033e+01,0.07280875
1.27000e+05,9.16995928e+02,2.41947699e-03,1.04180437e+01,2.68486549e-02,1.02036037e+04,6.97263033e+01,0.07288740
1.28000e+05,9.15522558e+02,2.42617083e-03,1.04180437e+01,2.68486549e-02,1.02008900e+04,6.97263033e+01,0.07296558
1.29000e+05,9.14061921e+02,2.43283646e-03,1.04180437e+01,2.68486549e-02,1.01981939e+04,6.97263033e+01,0.07304329
1.30000e+05,9.12613817e+02,2.43947418e-03,1.04180437e+01,2.68486549e-02,1.01955154e+04,6.97263033e+01,0.07312054
1.31000e+05,9.11178054e+02,2.44608429e-03,1.04180437e+01,2.68486549e-02,1.01928540e+04,6.97263033e+01,0.07319733
1.32000e+05,9.09754442e+02,2.45266711e-03,1.04180437e+01,2.68486549e-02,1.01902096e+04,6.97263033e+01,0.07327367
1.33000e+05,9.08342798e+02,2.45922293e-03,1.04180437e+01,2.68486549e-02,1.01875821e+04,6.97263033e+01,0.07334957
1.34000e+05,9.06942939e+02,2.46575204e-03,1.04180437e+01,2.68486549e-02,1.01849710e+04,6.97263033e+01,0.07342503
1.35000e+05,9.05554690e+02,2.47225473e-03,1.04180437e+01,2.68486549e-02,1.01823763e+04,6.97263033e+01,0.07350005
1.36000e+05,9.04177876e+02,2.47873129e-03,1.04180437e+01,2.68486549e-02,1.01797978e+04,6.97263033e+01,0.07357464
1.37000e+05,9.02812330e+02,2.48518198e-03,1.04180437e+01,2.68486549e-02,1.01772351e+04,6.97263033e+01,0.07364881
1.38000e+05,9.01457884e+02,2.49160708e-03,1.04180437e+01,2.68486549e-02,1.01746882e+04,6.97263033e+01,0.07372257
1.39000e+05,9.00114376e+02,2.49800685e-03,1.04180437e+01,2.68486549e-02,1.01721568e+04,6.97263033e+01,0.07379591
1.40000e+05,8.98781649e+02,2.50438157e-03,1.04180437e+01,2.68486549e-02,1.01696407e+04,6.97263033e+01,0.07386884
1.41000e+05,8.97459546e+02,2.51073149e-03,1.04180437e+01,2.68486549e-02,1.01671398e+04,6.97263033e+01,0.07394137
1.42000e+05,8.96147914e+02,2.51705687e-03,1.04180437e+01,2.68486549e-02,1.01646538e+04,6.97263033e+01,0.07401350
1.43000e+05,8.94846606e+02,2.52335795e-03,1.04180437e+01,2.68486549e-02,1.01621826e+04,6.97263033e+01,0.07408524
1.44000e+05,8.93555474e+02,2.52963499e-03,1.04180437e+01,2.68486549e-02,1.01597259e+04,6.97263033e+01,0.07415659
1.45000e+05,8.92274376e+02,2.53588821e-03,1.04180437e+01,2.68486549e-02,1.01572837e+04,6.97263033e+01,0.07422755
1.46000e+05,8.91003170e+02,2.54211787e-03,1.04180437e+01,2.68486549e-02,1.01548557e+04,6.97263033e+01,0.07429814
1.47000e+05,8.89741721e+02,2.54832420e-03,1.04180437e+01,2.68486549e-02,1.01524418e+04,6.97263033e+01,0.07436834
1.48000e+05,8.88489893e+02,2.55450742e-03,1.04180437e+01,2.68486549e-02,1.01500417e+04,6.97263033e+01,0.07443818
1.49000e+05,8.87247555e+02,2.56066777e-03,1.04180437e+01,2.68486549e-02,1.01476554e+04,6.97263033e+01,0.07450765
1.50000e+05,8.86014576e+02,2.56680547e-03,1.04180437e+01,2.68486549e-02,1.01452827e+04,6.97263033e+01,0.07457676
1.51000e+05,8.84790830e+02,2.57292073e-03,1.04180437e+01,2.68486549e-02,1.01429233e+04,6.97263033e+01,0.07464551
1.52000e+05,8.83576192e+02,2.57901378e-03,1.04180437e+01,2.68486549e-02,1.01405772e+04,6.97263033e+01,0.07471390
1.53000e+05,8.82370541e+02,2.58508482e-03,1.04180437e+01,2.68486549e-02,1.01382443e+04,6.97263033e+01,0.07478194
1.54000e+05,8.81173757e+02,2.59113407e-03,1.04180437e+01,2.68486549e-02,1.01359242e+04,6.97263033e+01,0.07484964
1.55000e+05,8.79985723e+02,2.59716173e-03,1.04180437e+01,2.68486549e-02,1.01336170e+04,6.97263033e+01,0.07491699
1.56000e+05,8.78806323e+02,2.60316801e-03,1.04180437e+01,2.68486549e-02,1.01313224e+04,6.97263033e+01,0.07498401
1.57000e+05,8.77635445e+02,2.60915311e-03,1.04180437e+01,2.68486549e-02,1.01290404e+04,6.97263033e+01,0.07505068
1.58000e+05,8.76472978e+02,2.61511722e-03,1.04180437e+01,2.68486549e-02,1.01267707e+04,6.97263033e+01,0.07511703
1.59000e+05,8.75318812e+02,2.62106054e-03,1.04180437e+01,2.68486549e-02,1.01245132e+04,6.97263033e+01,0.07518304
1.60000e+05,8.74172842e+02,2.62698326e-03,1.04180437e+01,2.68486549e-02,1.01222678e+04,6.97263033e+01,0.07524874
1.61000e+05,8.73034963e+02,2.63288556e-03,1.04180437e+01,2.68486549e-02,1.01200345e+04,6.97263033e+01,0.07531411
1.62000e+05,8.71905072e+02,2.63876764e-03,1.04180437e+01,2.68486549e-02,1.01178129e+04,6.97263033e+01,0.07537916
1.63000e+05,8.70783067e+02,2.64462968e-03,1.04180437e+01,2.68486549e-02,1.01156030e+04,6.97263033e+01,0.07544389
1.64000e+05,8.69668850e+02,2.65047185e-03,1.04180437e+01,2.68486549e-02,1.01134048e+04,6.97263033e+01,0.07550832
1.65000e+05,8.68562324e+02,2.65629434e-03,1.04180437e+01,2.68486549e-02,1.01112179e+04,6.97263033e+01,0.07557244
1.66000e+05,8.67463393e+02,2.66209732e-03,1.04180437e+01,2.68486549e-02,1.01090424e+04,6.97263033e+01,0.07563625
1.67000e+05,8.66371962e+02,2.66788096e-03,1.04180437e+01,2.68486549e-02,1.01068781e+04,6.97263033e+01,0.07569976
