#N,e_p,a_res,k_left,k_right,e_int,a_int
12,0.57,2.75161e-01,3.15627e-01,2.34695e-01,3.84139e-01,2.67004e-01
12,0.58,2.75161e-01,3.18195e-01,2.32126e-01,3.84139e-01,2.67004e-01
12,0.59,2.75161e-01,3.20830e-01,2.29492e-01,3.84139e-01,2.67004e-01
12,0.60,2.75161e-01,3.23525e-01,2.26797e-01,3.84139e-01,2.67004e-01
13,0.00,2.60862e-01,2.60862e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.01,2.60862e-01,2.60862e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.02,2.60862e-01,2.60862e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.03,2.60862e-01,2.60862e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.04,2.60862e-01,2.60862e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.05,2.60862e-01,2.60863e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.06,2.60862e-01,2.60863e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.07,2.60862e-01,2.60863e-01,2.60862e-01,3.96289e-01,2.53720e-01
13,0.08,2.60862e-01,2.60864e-01,2.60861e-01,3.96289e-01,2.53720e-01
13,0.09,2.60862e-01,2.60865e-01,2.60860e-01,3.96289e-01,2.53720e-01
13,0.10,2.60862e-01,2.60867e-01,2.60857e-01,3.96289e-01,2.53720e-01
13,0.11,2.60862e-01,2.60871e-01,2.60854e-01,3.96289e-01,2.53720e-01
13,0.12,2.60862e-01,2.60876e-01,2.60849e-01,3.96289e-01,2.53720e-01
13,0.13,2.60862e-01,2.60883e-01,2.60842e-01,3.96289e-01,2.53720e-01
13,0.14,2.60862e-01,2.60893e-01,2.60831e-01,3.96289e-01,2.53720e-01
13,0.15,2.60862e-01,2.60908e-01,2.60817e-01,3.96289e-01,2.53720e-01
13,0.16,2.60862e-01,2.60926e-01,2.60798e-01,3.96289e-01,2.53720e-01
13,0.17,2.60862e-01,2.60951e-01,2.60774e-01,3.96289e-01,2.53720e-01
13,0.18,2.60862e-01,2.60983e-01,2.60742e-01,3.96289e-01,2.53720e-01
13,0.19,2.60862e-01,2.61024e-01,2.60701e-01,3.96289e-01,2.53720e-01
13,0.20,2.60862e-01,2.61074e-01,2.60650e-01,3.96289e-01,2.53720e-01
13,0.21,2.60862e-01,2.61137e-01,2.60587e-01,3.96289e-01,2.53720e-01
13,0.22,2.60862e-01,2.61214e-01,2.60510e-01,3.96289e-01,2.53720e-01
13,0.23,2.60862e-01,2.61308e-01,2.60417e-01,3.96289e-01,2.53720e-01
13,0.24,2.60862e-01,2.61420e-01,2.60305e-01,3.96289e-01,2.53720e-01
13,0.25,2.60862e-01,2.61553e-01,2.60171e-01,3.96289e-01,2.53720e-01
13,0.26,2.60862e-01,2.61711e-01,2.60014e-01,3.96289e-01,2.53720e-01
13,0.27,2.60862e-01,2.61895e-01,2.59830e-01,3.96289e-01,2.53720e-01
13,0.28,2.60862e-01,2.62110e-01,2.59615e-01,3.96289e-01,2.53720e-01
13,0.29,2.60862e-01,2.62357e-01,2.59367e-01,3.96289e-01,2.53720e-01
13,0.30,2.60862e-01,2.62642e-01,2.59083e-01,3.96289e-01,2.53720e-01
13,0.31,2.60862e-01,2.62967e-01,2.58758e-01,3.96289e-01,2.53720e-01
13,0.32,2.60862e-01,2.63336e-01,2.58389e-01,3.96289e-01,2.53720e-01
13,0.33,2.60862e-01,2.63752e-01,2.57973e-01,3.96289e-01,2.53720e-01
13,0.34,2.60862e-01,2.64220e-01,2.57504e-01,3.96289e-01,2.53720e-01
13,0.35,2.60862e-01,2.64744e-01,2.56981e-01,3.96289e-01,2.53720e-01
13,0.36,2.60862e-01,2.65327e-01,2.56398e-01,3.96289e-01,2.53720e-01
13,0.37,2.60862e-01,2.65974e-01,2.55751e-01,3.96289e-01,2.53720e-01
13,0.38,2.60862e-01,2.66688e-01,2.55037e-01,3.96289e-01,2.53720e-01
13,0.39,2.60862e-01,2.67473e-01,2.54252e-01,3.96289e-01,2.53720e-01
13,0.40,2.60862e-01,2.68334e-01,2.53391e-01,3.96289e-01,2.53720e-01
13,0.41,2.60862e-01,2.69273e-01,2.52452e-01,3.96289e-01,2.53720e-01
13,0.42,2.60862e-01,2.70295e-01,2.51430e-01,3.96289e-01,2.53720e-01
13,0.43,2.60862e-01,2.71402e-01,2.50323e-01,3.96289e-01,2.53720e-01
13,0.44,2.60862e-01,2.72599e-01,2.49126e-01,3.96289e-01,2.53720e-01
13,0.45,2.60862e-01,2.73888e-01,2.47837e-01,3.96289e-01,2.53720e-01
13,0.46,2.60862e-01,2.75271e-01,2.46454e-01,3.96289e-01,2.53720e-01
13,0.47,2.60862e-01,2.76751e-01,2.44974e-01,3.96289e-01,2.53720e-01
13,0.48,2.60862e-01,2.78331e-01,2.43394e-01,3.96289e-01,2.53720e-01
13,0.49,2.60862e-01,2.80011e-01,2.41714e-01,3.96289e-01,2.53720e-01
13,0.50,2.60862e-01,2.81793e-01,2.39932e-01,3.96289e-01,2.53720e-01
13,0.51,2.60862e-01,2.83677e-01,2.38048e-01,3.96289e-01,2.53720e-01
13,0.52,2.60862e-01,2.85665e-01,2.36060e-01,3.96289e-01,2.53720e-01
13,0.53,2.60862e-01,2.87754e-01,2.33970e-01,3.96289e-01,2.53720e-01
13,0.54,2.60862e-01,2.89946e-01,2.31779e-01,3.96289e-01,2.53720e-01
13,0.55,2.60862e-01,2.92237e-01,2.29488e-01,3.96289e-01,2.53720e-01
13,0.56,2.60862e-01,2.94626e-01,2.27099e-01,3.96289e-01,2.53720e-01
13,0.57,2.60862e-01,2.97111e-01,2.24614e-01,3.96289e-01,2.53720e-01
13,0.58,2.60862e-01,2.99687e-01,2.22038e-01,3.96289e-01,2.53720e-01
13,0.59,2.60862e-01,3.02350e-01,2.19375e-01,3.96289e-01,2.53720e-01
13,0.60,2.60862e-01,3.05096e-01,2.16629e-01,3.96289e-01,2.53720e-01
14,0.00,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.01,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.02,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.03,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.04,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.05,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.06,2.48288e-01,2.48288e-01,2.48288e-01,4.07788e-01,2.41973e-01
14,0.07,2.48288e-01,2.48288e-01,2.48287e-01,4.07788e-01,2.41973e-01
14,0.08,2.48288e-01,2.48288e-01,2.48287e-01,4.07788e-01,2.41973e-01
14,0.09,2.48288e-01,2.48289e-01,2.48287e-01,4.07788e-01,2.41973e-01
14,0.10,2.48288e-01,2.48290e-01,2.48286e-01,4.07788e-01,2.41973e-01
14,0.11,2.48288e-01,2.48291e-01,2.48284e-01,4.07788e-01,2.41973e-01
14,0.12,2.48288e-01,2.48293e-01,2.48282e-01,4.07788e-01,2.41973e-01
14,0.13,2.48288e-01,2.48297e-01,2.48278e-01,4.07788e-01,2.41973e-01
14,0.14,2.48288e-01,2.48302e-01,2.48273e-01,4.07788e-01,2.41973e-01
14,0.15,2.48288e-01,2.48309e-01,2.48266e-01,4.07788e-01,2.41973e-01
14,0.16,2.48288e-01,2.48319e-01,2.48256e-01,4.07788e-01,2.41973e-01
14,0.17,2.48288e-01,2.48333e-01,2.48243e-01,4.07788e-01,2.41973e-01
14,0.18,2.48288e-01,2.48350e-01,2.48225e-01,4.07788e-01,2.41973e-01
14,0.19,2.48288e-01,2.48374e-01,2.48201e-01,4.07788e-01,2.41973e-01
14,0.20,2.48288e-01,2.48404e-01,2.48171e-01,4.07788e-01,2.41973e-01
14,0.21,2.48288e-01,2.48442e-01,2.48133e-01,4.07788e-01,2.41973e-01
14,0.22,2.48288e-01,2.48490e-01,2.48085e-01,4.07788e-01,2.41973e-01
14,0.23,2.48288e-01,2.48549e-01,2.48026e-01,4.07788e-01,2.41973e-01
14,0.24,2.48288e-01,2.48622e-01,2.47953e-01,4.07788e-01,2.41973e-01
14,0.25,2.48288e-01,2.48710e-01,2.47865e-01,4.07788e-01,2.41973e-01
14,0.26,2.48288e-01,2.48816e-01,2.47759e-01,4.07788e-01,2.41973e-01
14,0.27,2.48288e-01,2.48943e-01,2.47632e-01,4.07788e-01,2.41973e-01
14,0.28,2.48288e-01,2.49093e-01,2.47482e-01,4.07788e-01,2.41973e-01
14,0.29,2.48288e-01,2.49269e-01,2.47306e-01,4.07788e-01,2.41973e-01
14,0.30,2.48288e-01,2.49475e-01,2.47100e-01,4.07788e-01,2.41973e-01
14,0.31,2.48288e-01,2.49714e-01,2.46861e-01,4.07788e-01,2.41973e-01
14,0.32,2.48288e-01,2.49990e-01,2.46586e-01,4.07788e-01,2.41973e-01
14,0.33,2.48288e-01,2.50306e-01,2.46270e-01,4.07788e-01,2.41973e-01
14,0.34,2.48288e-01,2.50666e-01,2.45910e-01,4.07788e-01,2.41973e-01
14,0.35,2.48288e-01,2.51074e-01,2.45501e-01,4.07788e-01,2.41973e-01
14,0.36,2.48288e-01,2.51535e-01,2.45040e-01,4.07788e-01,2.41973e-01
14,0.37,2.48288e-01,2.52053e-01,2.44522e-01,4.07788e-01,2.41973e-01
14,0.38,2.48288e-01,2.52633e-01,2.43942e-01,4.07788e-01,2.41973e-01
14,0.39,2.48288e-01,2.53278e-01,2.43297e-01,4.07788e-01,2.41973e-01
14,0.40,2.48288e-01,2.53994e-01,2.42582e-01,4.07788e-01,2.41973e-01
14,0.41,2.48288e-01,2.54784e-01,2.41791e-01,4.07788e-01,2.41973e-01
14,0.42,2.48288e-01,2.55653e-01,2.40922e-01,4.07788e-01,2.41973e-01
14,0.43,2.48288e-01,2.56606e-01,2.39969e-01,4.07788e-01,2.41973e-01
14,0.44,2.48288e-01,2.57647e-01,2.38928e-01,4.07788e-01,2.41973e-01
14,0.45,2.48288e-01,2.58780e-01,2.37795e-01,4.07788e-01,2.41973e-01
14,0.46,2.48288e-01,2.60008e-01,2.36567e-01,4.07788e-01,2.41973e-01
14,0.47,2.48288e-01,2.61336e-01,2.35239e-01,4.07788e-01,2.41973e-01
14,0.48,2.48288e-01,2.62767e-01,2.33808e-01,4.07788e-01,2.41973e-01
14,0.49,2.48288e-01,2.64303e-01,2.32272e-01,4.07788e-01,2.41973e-01
14,0.50,2.48288e-01,2.65948e-01,2.30627e-01,4.07788e-01,2.41973e-01
14,0.51,2.48288e-01,2.67703e-01,2.28872e-01,4.07788e-01,2.41973e-01
14,0.52,2.48288e-01,2.69571e-01,2.27004e-01,4.07788e-01,2.41973e-01
14,0.53,2.48288e-01,2.71552e-01,2.25023e-01,4.07788e-01,2.41973e-01
14,0.54,2.48288e-01,2.73647e-01,2.22928e-01,4.07788e-01,2.41973e-01
14,0.55,2.48288e-01,2.75856e-01,2.20719e-01,4.07788e-01,2.41973e-01
14,0.56,2.48288e-01,2.78179e-01,2.18396e-01,4.07788e-01,2.41973e-01
14,0.57,2.48288e-01,2.80613e-01,2.15962e-01,4.07788e-01,2.41973e-01
14,0.58,2.48288e-01,2.83158e-01,2.13417e-01,4.07788e-01,2.41973e-01
14,0.59,2.48288e-01,2.85809e-01,2.10766e-01,4.07788e-01,2.41973e-01
14,0.60,2.48288e-01,2.88564e-01,2.08011e-01,4.07788e-01,2.41973e-01
