#nR_H,a_s,e_s,MA_s,tcol
0.340,0.05565250,0.06,169.72375,100000.00000
0.340,0.05565250,0.37,54.24802,7.83247
0.340,0.05565250,0.50,164.78789,0.64321
0.340,0.05565250,0.26,49.21327,483.93165
0.340,0.05565250,0.31,43.64469,247.49680
0.340,0.05565250,0.33,20.16700,5829.98044
0.340,0.05565250,0.44,41.59346,7.85927
0.340,0.05565250,0.10,98.77208,41047.61113
0.340,0.05565250,0.42,84.97205,1.06532
0.340,0.05565250,0.29,85.31310,41.34662
0.340,0.05565250,0.23,174.47446,22397.33135
0.340,0.05565250,0.30,31.86189,1972.79183
0.340,0.05565250,0.20,52.77794,8972.48426
0.340,0.05565250,0.39,97.69040,0.86432
0.340,0.05565250,0.23,105.00638,1996.46346
0.340,0.05565250,0.43,28.10747,110.07005
0.340,0.05565250,0.45,112.34680,0.34171
0.340,0.05565250,0.09,95.33710,100000.00000
0.340,0.05565250,0.28,162.74857,8928.85289
0.340,0.05565250,0.40,20.38285,195.77165
0.340,0.05565250,0.38,129.60658,3.87939
0.340,0.05565250,0.00,107.75853,16250.52097
0.340,0.05565250,0.23,40.24725,13952.87242
0.340,0.05565250,0.30,30.40831,4952.84385
0.340,0.05565250,0.35,145.77740,2415.91288
0.340,0.05565250,0.23,116.85785,155.95937
0.340,0.05565250,0.02,46.58040,23849.72932
0.340,0.05565250,0.02,33.27380,100000.00000
0.340,0.05565250,0.08,124.36879,100000.00000
0.340,0.05565250,0.00,28.07901,32581.93954
0.340,0.05565250,0.38,147.82631,45.22600
0.340,0.05565250,0.10,15.14519,100000.00000
0.340,0.05565250,0.09,20.42523,100000.00000
0.340,0.05565250,0.07,50.15636,100000.00000
0.340,0.05565250,0.17,90.56453,6670.33991
0.340,0.05565250,0.19,135.81772,30315.69458
0.340,0.05565250,0.42,161.64977,79.69157
0.340,0.05565250,0.03,13.32804,51361.02298
0.340,0.05565250,0.23,174.57819,80567.82952
0.340,0.05565250,0.12,77.07315,64524.42356
0.340,0.05565250,0.45,68.34463,0.85762
0.340,0.05565250,0.27,120.88317,41.61462
0.340,0.05565250,0.11,113.60495,100000.00000
0.340,0.05565250,0.10,109.15723,53725.47872
0.340,0.05565250,0.29,31.01758,1749.73048
0.340,0.05565250,0.06,154.93150,100000.00000
0.340,0.05565250,0.20,171.10929,49491.13204
0.340,0.05565250,0.11,4.37687,100000.00000
0.340,0.05565250,0.02,89.13184,22199.79756
0.340,0.05565250,0.18,115.79188,12237.41320
0.340,0.05565250,0.06,57.24063,100000.00000
0.340,0.05565250,0.02,35.27692,46070.05612
0.340,0.05565250,0.37,21.04165,224.99100
0.340,0.05565250,0.49,16.48477,27.02840
0.340,0.05565250,0.39,105.52137,0.71022
0.340,0.05565250,0.05,163.36196,100000.00000
0.340,0.05565250,0.25,148.05670,1929.30787
0.340,0.05565250,0.37,90.48967,0.68342
0.340,0.05565250,0.19,66.96326,17508.52752
0.340,0.05565250,0.10,124.54114,100000.00000
0.340,0.05565250,0.06,60.77073,100000.00000
0.340,0.05565250,0.38,130.00546,7.81237
0.340,0.05565250,0.50,157.13025,0.54941
0.340,0.05565250,0.50,102.23014,0.28811
0.340,0.05565250,0.34,30.75977,377.49979
0.340,0.05565250,0.04,155.35862,100000.00000
0.340,0.05565250,0.36,67.85000,4.02009
0.340,0.05565250,0.43,100.73526,0.40201
0.340,0.05565250,0.02,165.93736,29520.86262
0.340,0.05565250,0.11,31.87992,100000.00000
0.340,0.05565250,0.05,91.54272,41471.91816
0.340,0.05565250,0.40,156.58134,38.21765
0.340,0.05565250,0.04,138.77409,100000.00000
0.340,0.05565250,0.33,174.50468,2887.10755
0.340,0.05565250,0.03,144.39546,100000.00000
0.340,0.05565250,0.37,83.28236,3.95979
0.340,0.05565250,0.30,165.75703,7193.18603
0.340,0.05565250,0.21,16.41710,14107.79996
0.340,0.05565250,0.43,32.74706,45.67491
0.340,0.05565250,0.46,21.19519,398.38415
0.340,0.05565250,0.03,25.36636,45909.47366
0.340,0.05565250,0.01,170.79940,22987.60776
0.340,0.05565250,0.08,57.74041,100000.00000
0.340,0.05565250,0.10,0.91109,100000.00000
0.340,0.05565250,0.11,35.14374,100000.00000
0.340,0.05565250,0.06,65.45333,49902.67528
0.340,0.05565250,0.10,115.56570,100000.00000
0.340,0.05565250,0.29,13.65540,5723.16666
0.340,0.05565250,0.14,138.59884,78914.27298
0.340,0.05565250,0.32,89.71960,11.59126
0.340,0.05565250,0.31,66.68498,15.09544
0.340,0.05565250,0.04,88.88321,47284.09630
0.340,0.05565250,0.02,15.92865,44175.10662
0.340,0.05565250,0.13,143.24268,100000.00000
0.340,0.05565250,0.21,18.20208,24783.19406
0.340,0.05565250,0.35,60.58877,4.20769
0.340,0.05565250,0.14,67.60493,43414.37172
0.340,0.05565250,0.28,24.54687,10440.87549
0.340,0.05565250,0.14,94.00379,52937.36701
0.340,0.05565250,0.45,170.72160,68.56262
0.340,0.05565250,0.01,82.09260,13606.37422
0.340,0.05565250,0.06,126.54341,22465.87387
0.340,0.05565250,0.31,128.40293,140.86393
0.340,0.05565250,0.42,101.67140,0.43551
0.340,0.05565250,0.46,114.02608,0.32831
0.340,0.05565250,0.37,25.06897,124.21406
0.340,0.05565250,0.28,166.78577,9465.05910
0.340,0.05565250,0.04,21.52696,51152.64835
0.340,0.05565250,0.49,48.98613,4.45560
0.340,0.05565250,0.20,57.60893,3618.95141
0.340,0.05565250,0.44,18.73954,142.92088
0.340,0.05565250,0.09,130.67202,100000.00000
0.340,0.05565250,0.22,139.88645,20766.01930
0.340,0.05565250,0.21,25.73850,18845.11342
0.340,0.05565250,0.25,170.96398,11853.83638
0.340,0.05565250,0.02,6.18993,29656.77514
0.340,0.05565250,0.33,94.41205,11.51086
0.340,0.05565250,0.35,9.32824,3540.45247
0.340,0.05565250,0.37,41.79828,19.00832
0.340,0.05565250,0.31,111.28586,10.93464
0.340,0.05565250,0.02,98.40785,12162.71324
0.340,0.05565250,0.29,88.67126,15.17584
0.340,0.05565250,0.27,111.26308,15.71185
0.340,0.05565250,0.31,67.91115,11.67836
0.340,0.05565250,0.01,52.58604,63715.26668
0.340,0.05565250,0.06,41.02833,100000.00000
0.340,0.05565250,0.09,43.53341,100000.00000
0.340,0.05565250,0.27,20.44037,3556.13081
0.340,0.05565250,0.47,68.96493,0.69012
0.340,0.05565250,0.38,56.10997,4.08709
0.340,0.05565250,0.45,78.50277,0.59631
0.340,0.05565250,0.41,132.75023,0.60301
0.340,0.05565250,0.42,36.92513,22.53930
0.340,0.05565250,0.21,79.47549,1353.26927
0.340,0.05565250,0.38,26.98514,138.91419
0.340,0.05565250,0.49,143.89486,0.35511
0.340,0.05565250,0.24,8.18035,18807.85389
0.340,0.05565250,0.30,143.89387,100.84394
0.340,0.05565250,0.43,94.39025,0.42211
0.340,0.05565250,0.32,134.17910,19.41033
0.340,0.05565250,0.25,130.62951,1929.48877
0.340,0.05565250,0.47,1.97925,22.76041
0.340,0.05565250,0.21,111.27925,5379.13412
0.340,0.05565250,0.19,167.53632,15603.29999
0.340,0.05565250,0.39,72.15326,4.39530
0.340,0.05565250,0.46,46.41978,11.67166
0.340,0.05565250,0.24,63.60340,641.16405
0.340,0.05565250,0.40,151.00166,15.65825
0.340,0.05565250,0.23,2.18780,13668.92011
0.340,0.05565250,0.04,101.02990,42810.92951
0.340,0.05565250,0.45,61.52712,3.89279
0.340,0.05565250,0.12,173.45160,100000.00000
0.340,0.05565250,0.36,151.52918,116.79700
0.340,0.05565250,0.02,21.96688,29732.40642
0.340,0.05565250,0.33,64.09741,7.73197
0.340,0.05565250,0.24,82.01822,129.33967
0.340,0.05565250,0.28,111.97561,22.27129
0.340,0.05565250,0.22,170.50474,9924.43471
0.340,0.05565250,0.40,166.60233,72.48221
0.340,0.05565250,0.45,147.13984,0.59631
0.340,0.05565250,0.25,110.41473,96.87075
0.340,0.05565250,0.41,40.42887,22.90781
0.340,0.05565250,0.24,33.86181,13417.81193
0.340,0.05565250,0.19,31.93912,12672.49407
0.340,0.05565250,0.13,126.35404,31570.05625
0.340,0.05565250,0.44,161.34045,8.33499
0.340,0.05565250,0.24,105.17658,3603.49417
0.340,0.05565250,0.29,7.35635,4180.65839
0.340,0.05565250,0.17,8.15472,50637.72851
0.340,0.05565250,0.44,120.25532,0.38191
0.340,0.05565250,0.32,21.55718,3381.63884
0.340,0.05565250,0.07,137.09153,100000.00000
0.340,0.05565250,0.41,71.67037,0.85762
0.340,0.05565250,0.12,66.62857,100000.00000
0.340,0.05565250,0.47,119.70660,0.30821
0.340,0.05565250,0.23,94.15761,92.59606
0.340,0.05565250,0.01,145.51152,62254.78833
0.340,0.05565250,0.04,55.97682,66071.21322
0.340,0.05565250,0.13,92.04163,100000.00000
0.340,0.05565250,0.47,29.93101,30.71348
0.340,0.05565250,0.42,11.82756,870.77815
0.340,0.05565250,0.07,9.26618,100000.00000
0.340,0.05565250,0.42,15.36294,210.97429
0.340,0.05565250,0.01,141.33167,35251.98236
0.340,0.05565250,0.19,178.29093,26298.05752
0.340,0.05565250,0.50,124.60978,0.27471
0.340,0.05565250,0.31,66.40445,14.89443
0.340,0.05565250,0.10,128.19226,100000.00000
0.340,0.05565250,0.26,99.97771,37.24613
0.340,0.05565250,0.25,145.89960,1484.73289
0.340,0.05565250,0.33,14.44207,3712.63289
0.340,0.05565250,0.37,112.36284,0.60301
0.340,0.05565250,0.43,4.56954,132.18054
0.340,0.05565250,0.04,94.09191,50758.51880
0.340,0.05565250,0.20,90.94543,5108.92382
0.340,0.05565250,0.41,81.43911,0.71692
0.340,0.05565250,0.18,162.96312,13903.78043
0.340,0.05565250,0.41,31.74966,56.49566
0.340,0.05565250,0.17,85.22492,7381.62101
0.340,0.05565250,0.21,15.13922,10392.59421
0.340,0.05565250,0.13,143.69313,21926.92060
0.340,0.05565250,0.08,24.75377,100000.00000
0.340,0.05565250,0.31,83.25625,14.90783
0.340,0.05565250,0.16,99.78373,10942.77024
0.340,0.05565250,0.00,77.75010,52096.12982
0.340,0.05565250,0.42,134.99289,0.52931
0.340,0.05565250,0.25,167.89113,24011.51111
0.340,0.05565250,0.41,144.51362,5.08541
0.340,0.05565250,0.50,32.50356,41.44042
0.340,0.05565250,0.32,15.64565,1748.66515
0.340,0.05565250,0.48,129.42826,0.30821
0.340,0.05565250,0.03,50.56821,48468.23371
0.340,0.05565250,0.12,173.99787,100000.00000
0.340,0.05565250,0.45,32.65838,45.49401
0.340,0.05565250,0.33,27.51465,1643.85472
0.340,0.05565250,0.11,70.75759,100000.00000
0.340,0.05565250,0.12,100.22423,65402.93368
0.340,0.05565250,0.08,7.33953,100000.00000
0.340,0.05565250,0.15,150.47642,32903.60698
0.340,0.05565250,0.21,147.93481,31087.54503
0.340,0.05565250,0.23,67.47670,439.48957
0.340,0.05565250,0.05,41.18367,36895.59588
0.340,0.05565250,0.09,140.37760,100000.00000
0.340,0.05565250,0.45,99.36849,0.35511
0.340,0.05565250,0.12,169.28254,64706.39960
0.340,0.05565250,0.22,15.27079,15656.65328
0.340,0.05565250,0.31,37.68288,101.33975
0.340,0.05565250,0.48,85.68907,0.36851
0.340,0.05565250,0.05,5.65725,100000.00000
0.340,0.05565250,0.31,95.87111,11.95307
0.340,0.05565250,0.44,15.39154,98.42519
0.340,0.05565250,0.13,157.92715,64015.64775
0.340,0.05565250,0.44,117.49430,0.37521
0.340,0.05565250,0.29,176.40586,1757.21454
0.340,0.05565250,0.21,142.48423,3255.62244
0.340,0.05565250,0.44,32.13804,19.45723
0.340,0.05565250,0.21,127.12360,14956.15271
0.340,0.05565250,0.27,157.79765,5553.08338
0.340,0.05565250,0.03,131.22129,100000.00000
0.340,0.05565250,0.29,34.61202,3399.35403
0.340,0.05565250,0.14,112.12029,49845.54981
0.340,0.05565250,0.22,88.67252,2969.05707
0.340,0.05565250,0.40,132.55996,3.89949
0.340,0.05565250,0.50,33.32393,30.94129
0.340,0.05565250,0.18,173.01430,13958.13874
0.340,0.05565250,0.07,54.15810,100000.00000
0.340,0.05565250,0.35,95.86610,4.56950
0.340,0.05565250,0.06,1.25138,100000.00000
0.340,0.05565250,0.18,35.24240,23105.10827
0.340,0.05565250,0.14,15.36254,52679.53188
0.340,0.05565250,0.48,53.48191,4.04019
0.340,0.05565250,0.37,169.16978,361.61373
0.340,0.05565250,0.35,58.02369,4.18759
0.340,0.05565250,0.03,149.17275,23456.28318
0.340,0.05565250,0.36,94.15178,3.09547
0.340,0.05565250,0.26,23.24870,9825.26581
0.340,0.05565250,0.21,126.17444,1516.37099
0.340,0.05565250,0.32,105.63140,11.55776
0.340,0.05565250,0.23,21.15472,7161.09901
0.340,0.05565250,0.47,99.75204,0.32831
0.340,0.05565250,0.50,169.93068,3.89949
0.340,0.05565250,0.17,88.49086,15539.88308
0.340,0.05565250,0.33,177.57274,4045.11438
0.340,0.05565250,0.08,92.17675,100000.00000
0.340,0.05565250,0.16,153.98290,54654.46106
0.340,0.05565250,0.07,163.48786,100000.00000
0.340,0.05565250,0.49,78.26892,0.41541
0.340,0.05565250,0.00,149.83967,81245.65678
0.340,0.05565250,0.05,13.85638,55678.29741
0.340,0.05565250,0.43,79.33729,0.81072
0.340,0.05565250,0.06,39.97941,92286.16209
0.340,0.05565250,0.50,6.11028,22.72020
0.340,0.05565250,0.49,125.04537,0.28811
0.340,0.05565250,0.00,32.72849,65257.89555
0.340,0.05565250,0.29,82.64444,13.07199
0.340,0.05565250,0.40,103.73190,0.95812
0.340,0.05565250,0.39,32.68759,30.36507
0.340,0.05565250,0.36,157.89610,78.93445
0.340,0.05565250,0.33,155.79128,1745.04707
0.340,0.05565250,0.03,139.00406,64176.04932
0.340,0.05565250,0.37,96.02300,0.62981
0.340,0.05565250,0.27,153.39267,4014.00559
0.340,0.05565250,0.25,55.71497,1562.07941
0.340,0.05565250,0.18,69.87059,2456.17407
0.340,0.05565250,0.23,178.73366,12340.22699
0.340,0.05565250,0.32,57.97425,11.45725
0.340,0.05565250,0.09,162.07525,100000.00000
0.340,0.05565250,0.17,112.65479,10462.04126
0.340,0.05565250,0.10,117.35303,100000.00000
0.340,0.05565250,0.31,80.53423,14.65323
0.340,0.05565250,0.30,49.83798,44.79720
0.340,0.05565250,0.32,58.94952,45.56771
0.340,0.05565250,0.29,161.42191,3760.47195
0.340,0.05565250,0.46,103.77297,0.33501
0.340,0.05565250,0.27,72.62692,108.01980
0.340,0.05565250,0.03,138.82866,15084.83577
0.340,0.05565250,0.22,84.35892,1720.92654
0.340,0.05565250,0.00,155.91171,36193.65478
0.340,0.05565250,0.14,106.34999,14786.03593
0.340,0.05565250,0.22,177.59512,8772.59202
0.340,0.05565250,0.34,120.35578,10.94804
0.340,0.05565250,0.20,161.19418,12193.84884
0.340,0.05565250,0.26,174.58459,8206.58354
0.340,0.05565250,0.45,48.25145,4.21439
0.340,0.05565250,0.02,174.52523,97841.91884
0.340,0.05565250,0.07,88.10150,55678.53191
0.340,0.05565250,0.14,64.83432,36521.48637
0.340,0.05565250,0.50,7.09683,23.02171
0.340,0.05565250,0.14,83.80764,23821.21348
0.340,0.05565250,0.34,100.21732,6.49914
0.340,0.05565250,0.09,161.47985,100000.00000
0.340,0.05565250,0.32,77.69872,9.33331
0.340,0.05565250,0.20,70.05630,4948.18724
0.340,0.05565250,0.39,125.39715,0.58961
0.340,0.05565250,0.16,64.07508,16186.31344
0.340,0.05565250,0.06,145.33923,100000.00000
0.340,0.05565250,0.17,12.70237,46592.18533
0.340,0.05565250,0.13,64.70841,21093.16747
0.340,0.05565250,0.01,30.69434,60525.49330
0.340,0.05565250,0.38,143.51317,40.34830
0.340,0.05565250,0.23,7.76878,28636.62388
0.340,0.05565250,0.42,90.39510,0.50251
0.340,0.05565250,0.09,61.39194,100000.00000
0.340,0.05565250,0.29,27.34248,9582.29831
0.340,0.05565250,0.46,76.53843,0.64321
0.340,0.05565250,0.24,113.29175,411.57004
0.340,0.05565250,0.44,149.43958,0.63651
0.340,0.05565250,0.32,96.67918,18.04350
0.340,0.05565250,0.07,43.56995,100000.00000
0.340,0.05565250,0.27,111.65572,16.36176
0.340,0.05565250,0.03,20.85643,40316.43729
0.340,0.05565250,0.36,133.40172,26.52589
0.340,0.05565250,0.11,90.47468,100000.00000
0.340,0.05565250,0.48,107.43171,0.30151
0.340,0.05565250,0.10,152.86021,100000.00000
0.340,0.05565250,0.31,95.78043,16.25456
0.340,0.05565250,0.42,32.04647,26.84750
0.340,0.05565250,0.16,85.35129,33625.62173
0.340,0.05565250,0.03,97.68529,27732.00998
0.340,0.05565250,0.02,139.52391,92668.11077
0.340,0.05565250,0.02,163.67767,20641.29603
0.340,0.05565250,0.43,73.57215,0.66331
0.340,0.05565250,0.41,62.45158,4.00669
0.340,0.05565250,0.19,77.21892,3687.81554
0.340,0.05565250,0.43,72.13735,0.85092
0.340,0.05565250,0.49,13.52480,61.19916
0.340,0.05565250,0.36,11.96933,328.19339
0.340,0.05565250,0.00,28.08336,29295.04081
0.340,0.05565250,0.11,88.65318,55313.02539
0.340,0.05565250,0.40,109.20871,0.89782
0.340,0.05565250,0.08,2.98581,100000.00000
0.340,0.05565250,0.05,33.58261,27770.12712
0.340,0.05565250,0.42,172.99266,75.79208
0.340,0.05565250,0.05,160.66062,53116.76349
0.340,0.05565250,0.47,107.53436,0.31491
0.340,0.05565250,0.36,29.45807,250.96078
0.340,0.05565250,0.03,146.78306,89537.45281
0.340,0.05565250,0.17,105.43961,17135.76474
0.340,0.05565250,0.28,126.73436,186.86045
0.340,0.05565250,0.43,155.12141,7.95308
0.340,0.05565250,0.14,16.91675,60080.20141
0.340,0.05565250,0.18,12.81396,44592.25789
0.340,0.05565250,0.22,2.04366,15257.89392
0.340,0.05565250,0.30,14.71663,5125.09797
0.340,0.05565250,0.14,60.83913,20676.14350
0.340,0.05565250,0.43,170.30078,39.55768
0.340,0.05565250,0.26,68.56035,171.47691
0.340,0.05565250,0.15,58.13217,26458.36528
0.340,0.05565250,0.03,13.41912,37131.23342
0.340,0.05565250,0.01,92.56220,35434.03881
0.340,0.05565250,0.25,123.25161,575.79739
0.340,0.05565250,0.39,110.06176,1.24623
0.340,0.05565250,0.23,156.34784,12167.55745
0.340,0.05565250,0.08,96.43944,83110.81742
0.340,0.05565250,0.43,115.91992,0.40871
0.340,0.05565250,0.35,131.55615,15.33664
0.340,0.05565250,0.21,88.99565,1968.38314
0.340,0.05565250,0.24,175.39106,12530.77252
0.340,0.05565250,0.46,25.08409,46.64644
0.340,0.05565250,0.20,148.76234,44446.48945
0.340,0.05565250,0.22,67.72673,5109.66083
0.340,0.05565250,0.41,75.40658,0.67672
0.340,0.05565250,0.10,29.09317,100000.00000
0.340,0.05565250,0.18,122.94122,14469.90951
0.340,0.05565250,0.25,155.89150,17818.87172
0.340,0.05565250,0.38,133.91033,9.70852
0.340,0.05565250,0.50,88.09649,0.33501
0.340,0.05565250,0.08,69.61236,100000.00000
0.340,0.05565250,0.11,118.37032,100000.00000
0.340,0.05565250,0.27,109.11143,22.38520
0.340,0.05565250,0.35,62.79629,4.30820
0.340,0.05565250,0.13,126.44714,54379.22564
0.340,0.05565250,0.16,20.89307,20849.40265
0.340,0.05565250,0.49,171.04272,4.40870
0.340,0.05565250,0.27,139.01731,1660.99371
0.340,0.05565250,0.39,45.32383,11.25625
0.340,0.05565250,0.19,113.20971,7074.23828
0.340,0.05565250,0.41,81.39923,0.75042
0.340,0.05565250,0.15,114.73738,25667.34570
0.340,0.05565250,0.19,157.94496,15625.10897
0.340,0.05565250,0.38,157.81781,45.75532
0.340,0.05565250,0.32,3.61282,9760.83048
0.340,0.05565250,0.15,14.12215,57190.76891
0.340,0.05565250,0.14,5.49005,100000.00000
0.340,0.05565250,0.37,161.92342,41.79553
0.340,0.05565250,0.01,65.94513,25764.88647
0.340,0.05565250,0.49,24.62735,42.44544
0.340,0.05565250,0.42,119.43673,0.53601
0.340,0.05565250,0.40,127.30295,0.55611
0.340,0.05565250,0.00,127.45306,67459.24956
0.340,0.05565250,0.17,154.16817,12745.96790
0.340,0.05565250,0.27,93.65539,41.68833
0.340,0.05565250,0.08,168.61140,100000.00000
0.340,0.05565250,0.48,38.68927,12.04017
0.340,0.05565250,0.06,58.17653,100000.00000
0.340,0.05565250,0.23,173.19106,29274.08274
0.340,0.05565250,0.18,146.60433,64973.19953
0.340,0.05565250,0.43,81.59199,1.15243
0.340,0.05565250,0.34,109.91161,12.66328
0.340,0.05565250,0.32,38.06064,2013.78334
0.340,0.05565250,0.24,50.57337,5022.00278
0.340,0.05565250,0.40,81.15109,0.67001
0.340,0.05565250,0.15,45.04372,8873.52306
0.340,0.05565250,0.47,8.45387,34.85417
0.340,0.05565250,0.08,16.25216,100000.00000
0.340,0.05565250,0.15,4.56313,47934.78126
0.340,0.05565250,0.00,67.41722,5872.29858
0.340,0.05565250,0.48,70.07321,0.70352
0.340,0.05565250,0.49,44.35237,8.34839
0.340,0.05565250,0.41,0.83376,301.47320
0.340,0.05565250,0.16,171.87575,34996.08358
0.340,0.05565250,0.04,131.32911,99528.35301
0.340,0.05565250,0.27,135.92471,3212.72808
0.340,0.05565250,0.47,162.00336,4.07369
0.340,0.05565250,0.02,169.10981,65863.55551
0.340,0.05565250,0.13,25.21512,100000.00000
0.340,0.05565250,0.03,35.76882,31489.46016
0.340,0.05565250,0.25,27.07504,15708.59283
0.340,0.05565250,0.14,6.72267,87639.94385
0.340,0.05565250,0.05,52.15526,85701.83199
0.340,0.05565250,0.30,145.11623,113.15211
0.340,0.05565250,0.34,167.28768,1217.83246
0.340,0.05565250,0.45,137.44904,0.84422
0.340,0.05565250,0.11,160.56838,100000.00000
0.340,0.05565250,0.35,22.37350,323.93210
0.340,0.05565250,0.03,0.99398,100000.00000
0.340,0.05565250,0.12,167.09734,100000.00000
0.340,0.05565250,0.13,90.27293,40725.34067
0.340,0.05565250,0.43,67.19568,11.89276
0.340,0.05565250,0.48,89.34592,0.34841
0.340,0.05565250,0.14,38.84779,100000.00000
0.340,0.05565250,0.09,157.92108,100000.00000
0.340,0.05565250,0.29,120.16039,30.48568
0.340,0.05565250,0.37,142.92453,60.47554
0.340,0.05565250,0.23,99.69377,649.63303
0.340,0.05565250,0.36,168.90128,3224.46674
0.340,0.05565250,0.19,125.41269,6989.38760
0.340,0.05565250,0.26,81.09794,32.95803
0.340,0.05565250,0.45,106.25309,0.34841
0.340,0.05565250,0.36,36.29292,79.36996
0.340,0.05565250,0.03,64.21560,23569.77030
0.340,0.05565250,0.41,89.70620,1.04522
0.340,0.05565250,0.43,4.87728,154.26423
0.340,0.05565250,0.45,160.68091,4.24789
0.340,0.05565250,0.00,108.20070,9932.60889
0.340,0.05565250,0.11,47.73643,100000.00000
0.340,0.05565250,0.21,21.07206,6886.89542
0.340,0.05565250,0.24,125.23476,2918.37044
0.340,0.05565250,0.15,73.61153,7395.38982
0.340,0.05565250,0.19,144.62657,8412.42552
0.340,0.05565250,0.11,143.06603,64957.64178
0.340,0.05565250,0.26,44.52266,3635.87599
0.340,0.05565250,0.28,62.68598,26.75369
0.340,0.05565250,0.25,146.48310,1803.24457
0.340,0.05565250,0.28,170.91371,5559.54903
0.340,0.05565250,0.35,149.51149,138.80698
0.340,0.05565250,0.25,96.49735,23.03511
0.340,0.05565250,0.10,18.26488,100000.00000
0.340,0.05565250,0.15,92.93406,100000.00000
0.340,0.05565250,0.04,114.76035,100000.00000
0.340,0.05565250,0.22,21.38723,3267.13999
0.340,0.05565250,0.15,143.13351,44132.37307
0.340,0.05565250,0.00,171.12858,26168.42974
0.340,0.05565250,0.36,70.64012,5.59462
0.340,0.05565250,0.40,27.45703,57.02497
0.340,0.05565250,0.13,93.29934,43437.54083
0.340,0.05565250,0.00,174.58377,74071.80069
0.340,0.05565250,0.30,21.71446,13123.31359
0.340,0.05565250,0.32,51.07966,15.38354
0.340,0.05565250,0.35,178.19284,1731.05716
0.340,0.05565250,0.19,21.26967,20791.34586
0.340,0.05565250,0.00,38.22104,11905.38733
0.340,0.05565250,0.14,160.20096,63234.00168
0.340,0.05565250,0.41,25.35426,83.26275
0.340,0.05565250,0.32,106.84664,18.84752
0.340,0.05565250,0.50,118.58101,0.27471
0.340,0.05565250,0.10,1.65547,100000.00000
0.340,0.05565250,0.45,37.41953,11.78556
0.340,0.05565250,0.33,71.61401,7.35676
0.340,0.05565250,0.14,97.67603,25930.29975
0.340,0.05565250,0.46,143.97395,0.65661
0.340,0.05565250,0.38,19.91371,153.72152
0.340,0.05565250,0.28,70.60393,134.27768
0.340,0.05565250,0.45,73.69410,0.71692
0.340,0.05565250,0.30,82.94018,30.83409
0.340,0.05565250,0.44,43.77099,19.38353
0.340,0.05565250,0.31,45.43865,242.90720
0.340,0.05565250,0.10,161.73975,100000.00000
0.340,0.05565250,0.41,164.67226,433.25173
0.340,0.05565250,0.15,130.69644,40824.36217
0.340,0.05565250,0.27,5.18088,3857.57051
0.340,0.05565250,0.18,16.99973,77378.91377
0.340,0.05565250,0.28,106.18518,78.00983
0.340,0.05565250,0.36,143.14812,34.09706
0.340,0.05565250,0.04,136.94131,32736.51197
0.340,0.05565250,0.04,11.44050,63057.86147
0.340,0.05565250,0.48,5.61296,24.77715
0.340,0.05565250,0.23,173.38006,19054.89508
0.340,0.05565250,0.26,146.32218,1820.32995
0.340,0.05565250,0.08,113.81505,100000.00000
0.340,0.05565250,0.49,138.76420,0.31491
0.340,0.05565250,0.35,45.83532,29.89606
0.340,0.05565250,0.21,159.78675,19357.86911
0.340,0.05565250,0.22,135.60807,3094.36325
0.340,0.05565250,0.39,105.01052,0.73032
0.340,0.05565250,0.50,44.94024,11.45725
0.340,0.05565250,0.04,19.42046,78258.51601
0.340,0.05565250,0.33,42.70082,48.83739
0.340,0.05565250,0.17,103.58535,4969.24581
0.340,0.05565250,0.34,20.67063,1333.96614
0.340,0.05565250,0.18,12.48503,45822.23102
0.340,0.05565250,0.31,87.21414,26.41199
0.340,0.05565250,0.47,93.40519,0.34841
0.340,0.05565250,0.37,111.61310,1.19933
0.340,0.05565250,0.46,3.31032,125.54069
0.340,0.05565250,0.01,25.10890,31327.16916
0.340,0.05565250,0.46,87.73762,0.38191
0.340,0.05565250,0.22,10.13459,68177.12361
0.340,0.05565250,0.02,58.55946,43306.26482
0.340,0.05565250,0.44,36.89717,9.05190
0.340,0.05565250,0.34,58.26226,4.29480
0.340,0.05565250,0.00,54.76360,9833.65439
0.340,0.05565250,0.22,146.30392,34838.69708
0.340,0.05565250,0.29,23.04825,13324.02995
0.340,0.05565250,0.09,118.79713,100000.00000
0.340,0.05565250,0.35,173.70484,1341.71821
0.340,0.05565250,0.05,144.66097,83566.34044
0.340,0.05565250,0.25,125.66911,1695.65358
0.340,0.05565250,0.50,127.00353,0.27471
0.340,0.05565250,0.06,147.24266,51039.52974
0.340,0.05565250,0.09,46.42949,100000.00000
0.340,0.05565250,0.18,4.18895,45296.88575
0.340,0.05565250,0.26,170.05783,2549.03144
0.340,0.05565250,0.40,93.39085,0.85762
0.340,0.05565250,0.34,46.42251,37.57443
0.340,0.05565250,0.25,8.13936,6917.44140
0.340,0.05565250,0.18,18.14004,11878.37233
0.340,0.05565250,0.38,102.58014,0.64321
0.340,0.05565250,0.04,58.53300,76397.73727
0.340,0.05565250,0.44,154.02536,4.18759
0.340,0.05565250,0.29,115.35745,11.57116
0.340,0.05565250,0.41,104.50590,0.50251
0.340,0.05565250,0.38,44.72805,7.66497
0.340,0.05565250,0.29,23.19835,1949.93093
0.340,0.05565250,0.36,64.58949,11.42375
0.340,0.05565250,0.27,99.34323,18.87432
0.340,0.05565250,0.20,18.56230,27882.99113
0.340,0.05565250,0.38,137.24256,11.70516
