#nR_H,a_s,e_s,MA_s,tcol
0.340,0.04452200,0.03,177.63965,100000.00000
0.340,0.04452200,0.12,153.20460,100000.00000
0.340,0.04452200,0.19,132.31279,100000.00000
0.340,0.04452200,0.47,117.25567,0.22053
0.340,0.04452200,0.20,162.96876,100000.00000
0.340,0.04452200,0.49,123.91243,0.20615
0.340,0.04452200,0.30,113.02207,5.77705
0.340,0.04452200,0.38,115.40657,0.42189
0.340,0.04452200,0.12,17.49177,100000.00000
0.340,0.04452200,0.27,100.96883,204.75704
0.340,0.04452200,0.42,37.78301,10.26446
0.340,0.04452200,0.22,66.71559,499.57380
0.340,0.04452200,0.23,94.98620,24.13419
0.340,0.04452200,0.42,74.63234,0.60887
0.340,0.04452200,0.12,30.50869,100000.00000
0.340,0.04452200,0.05,29.01983,100000.00000
0.340,0.04452200,0.12,69.31759,100000.00000
0.340,0.04452200,0.17,31.17634,100000.00000
0.340,0.04452200,0.27,41.15570,3278.26999
0.340,0.04452200,0.31,33.21378,191.92766
0.340,0.04452200,0.49,106.24152,0.21095
0.340,0.04452200,0.43,128.87500,0.64243
0.340,0.04452200,0.26,49.21327,2494.34524
0.340,0.04452200,0.33,20.16700,6160.64634
0.340,0.04452200,0.44,41.59346,5.82020
0.340,0.04452200,0.16,2.59083,100000.00000
0.340,0.04452200,0.39,101.72397,0.53216
0.340,0.04452200,0.33,31.20725,48.36905
0.340,0.04452200,0.08,40.76924,100000.00000
0.340,0.04452200,0.10,116.93392,100000.00000
0.340,0.04452200,0.06,169.72375,100000.00000
0.340,0.04452200,0.37,54.24802,2.84298
0.340,0.04452200,0.50,164.78789,1.44786
0.340,0.04452200,0.07,177.41708,100000.00000
0.340,0.04452200,0.31,43.64469,47.93277
0.340,0.04452200,0.01,8.36107,100000.00000
0.340,0.04452200,0.50,131.80048,0.20136
0.340,0.04452200,0.02,93.61224,100000.00000
0.340,0.04452200,0.46,94.62423,0.25409
0.340,0.04452200,0.07,90.48222,100000.00000
0.340,0.04452200,0.17,29.32820,100000.00000
0.340,0.04452200,0.43,39.95499,8.19335
0.340,0.04452200,0.20,52.77794,13724.98273
0.340,0.04452200,0.39,97.69040,0.53695
0.340,0.04452200,0.23,105.00638,32.32754
0.340,0.04452200,0.43,28.10747,24.46978
0.340,0.04452200,0.45,112.34680,0.24451
0.340,0.04452200,0.24,177.51793,29745.12458
0.340,0.04452200,0.28,88.58093,8.51456
0.340,0.04452200,0.44,2.34035,1907.12801
0.340,0.04452200,0.04,59.56164,100000.00000
0.340,0.04452200,0.39,62.22528,2.90051
0.340,0.04452200,0.02,107.62200,100000.00000
0.340,0.04452200,0.23,174.47446,45071.55481
0.340,0.04452200,0.30,31.86189,615.67103
0.340,0.04452200,0.24,162.20844,24064.44361
0.340,0.04452200,0.43,27.94324,26.87169
0.340,0.04452200,0.20,57.47646,68280.13615
0.340,0.04452200,0.32,22.96446,268.00260
0.340,0.04452200,0.17,110.85302,43936.33240
0.340,0.04452200,0.28,162.74857,44717.91756
0.340,0.04452200,0.40,20.38285,41.51809
0.340,0.04452200,0.38,129.60658,2.72313
0.340,0.04452200,0.06,57.24063,100000.00000
0.340,0.04452200,0.16,128.62727,100000.00000
0.340,0.04452200,0.09,95.33710,100000.00000
0.340,0.04452200,0.31,134.54477,98.26746
0.340,0.04452200,0.30,30.40831,151.69922
0.340,0.04452200,0.23,116.85785,100.87553
0.340,0.04452200,0.20,1.95078,100000.00000
0.340,0.04452200,0.12,77.07315,100000.00000
0.340,0.04452200,0.45,68.34463,0.54654
0.340,0.04452200,0.12,57.04596,100000.00000
0.340,0.04452200,0.37,60.28301,2.88134
0.340,0.04452200,0.27,120.88317,39.98872
0.340,0.04452200,0.05,163.36196,100000.00000
0.340,0.04452200,0.00,28.07901,100000.00000
0.340,0.04452200,0.38,147.82631,37.70187
0.340,0.04452200,0.10,98.77208,100000.00000
0.340,0.04452200,0.42,84.97205,0.74790
0.340,0.04452200,0.29,85.31310,3.10667
0.340,0.04452200,0.02,46.58040,100000.00000
0.340,0.04452200,0.00,107.75853,100000.00000
0.340,0.04452200,0.00,94.45616,100000.00000
0.340,0.04452200,0.02,33.27380,100000.00000
0.340,0.04452200,0.10,124.54114,100000.00000
0.340,0.04452200,0.23,40.24725,20776.29270
0.340,0.04452200,0.35,145.77740,21.74666
0.340,0.04452200,0.17,114.31686,100000.00000
0.340,0.04452200,0.39,167.78129,40.50650
0.340,0.04452200,0.46,161.01940,2.90531
0.340,0.04452200,0.39,170.51100,72.07655
0.340,0.04452200,0.23,174.57819,100000.00000
0.340,0.04452200,0.06,154.93150,100000.00000
0.340,0.04452200,0.08,124.36879,100000.00000
0.340,0.04452200,0.10,15.14519,100000.00000
0.340,0.04452200,0.18,115.79188,24988.13953
0.340,0.04452200,0.20,171.10929,71273.81548
0.340,0.04452200,0.19,66.96326,9185.73751
0.340,0.04452200,0.06,60.77073,100000.00000
0.340,0.04452200,0.38,130.00546,5.24489
0.340,0.04452200,0.50,157.13025,0.39792
0.340,0.04452200,0.50,102.23014,0.20615
0.340,0.04452200,0.34,30.75977,42.28037
0.340,0.04452200,0.25,148.05670,89190.80169
0.340,0.04452200,0.37,90.48967,0.48901
0.340,0.04452200,0.09,43.53341,100000.00000
0.340,0.04452200,0.21,79.47549,201.59284
0.340,0.04452200,0.38,26.98514,21.63639
0.340,0.04452200,0.49,143.89486,0.25409
0.340,0.04452200,0.21,111.27925,169.81664
0.340,0.04452200,0.11,113.60495,100000.00000
0.340,0.04452200,0.29,31.01758,143.71682
0.340,0.04452200,0.14,6.46961,100000.00000
0.340,0.04452200,0.11,31.87992,100000.00000
0.340,0.04452200,0.33,174.50468,3012.69328
0.340,0.04452200,0.39,105.52137,0.50339
0.340,0.04452200,0.07,50.15636,100000.00000
0.340,0.04452200,0.02,89.13184,100000.00000
0.340,0.04452200,0.04,138.77409,100000.00000
0.340,0.04452200,0.03,144.39546,100000.00000
0.340,0.04452200,0.37,83.28236,3.18817
0.340,0.04452200,0.11,4.37687,100000.00000
0.340,0.04452200,0.04,155.35862,100000.00000
0.340,0.04452200,0.36,67.85000,2.77107
0.340,0.04452200,0.43,100.73526,0.28765
0.340,0.04452200,0.19,135.81772,100000.00000
0.340,0.04452200,0.42,161.64977,347.88896
0.340,0.04452200,0.04,88.88321,100000.00000
0.340,0.04452200,0.09,20.42523,100000.00000
0.340,0.04452200,0.17,90.56453,8352.20680
0.340,0.04452200,0.13,143.24268,100000.00000
0.340,0.04452200,0.10,109.15723,100000.00000
0.340,0.04452200,0.21,16.41710,83162.15985
0.340,0.04452200,0.08,57.74041,100000.00000
0.340,0.04452200,0.43,32.74706,11.17057
0.340,0.04452200,0.46,21.19519,19.01394
0.340,0.04452200,0.09,130.67202,100000.00000
0.340,0.04452200,0.12,173.45160,100000.00000
0.340,0.04452200,0.36,151.52918,24.07665
0.340,0.04452200,0.14,138.59884,100000.00000
0.340,0.04452200,0.32,89.71960,2.78066
0.340,0.04452200,0.31,66.68498,10.82539
0.340,0.04452200,0.06,65.45333,100000.00000
0.340,0.04452200,0.04,94.09191,100000.00000
0.340,0.04452200,0.03,13.32804,100000.00000
0.340,0.04452200,0.10,0.91109,100000.00000
0.340,0.04452200,0.06,41.02833,100000.00000
0.340,0.04452200,0.03,25.36636,100000.00000
0.340,0.04452200,0.14,94.00379,100000.00000
0.340,0.04452200,0.45,170.72160,48.42658
0.340,0.04452200,0.04,21.52696,100000.00000
0.340,0.04452200,0.49,48.98613,2.95804
0.340,0.04452200,0.02,165.93736,100000.00000
0.340,0.04452200,0.01,170.79940,100000.00000
0.340,0.04452200,0.02,35.27692,100000.00000
0.340,0.04452200,0.37,21.04165,59.07937
0.340,0.04452200,0.49,16.48477,23.94721
0.340,0.04452200,0.01,82.09260,100000.00000
0.340,0.04452200,0.24,8.18035,59850.60791
0.340,0.04452200,0.30,143.89387,48.27796
0.340,0.04452200,0.43,94.39025,0.30204
0.340,0.04452200,0.32,134.17910,10.71512
0.340,0.04452200,0.25,130.62951,240.89599
0.340,0.04452200,0.47,1.97925,19.16736
0.340,0.04452200,0.22,139.88645,55926.04131
0.340,0.04452200,0.11,35.14374,100000.00000
0.340,0.04452200,0.04,101.02990,100000.00000
0.340,0.04452200,0.45,61.52712,67.66106
0.340,0.04452200,0.05,91.54272,100000.00000
0.340,0.04452200,0.40,156.58134,19.04271
0.340,0.04452200,0.07,137.09153,100000.00000
0.340,0.04452200,0.41,71.67037,0.61846
0.340,0.04452200,0.14,67.60493,100000.00000
0.340,0.04452200,0.29,13.65540,32545.27018
0.340,0.04452200,0.30,165.75703,18605.87482
0.340,0.04452200,0.05,5.65725,100000.00000
0.340,0.04452200,0.31,95.87111,2.81422
0.340,0.04452200,0.44,15.39154,24.57526
0.340,0.04452200,0.46,114.02608,0.23492
0.340,0.04452200,0.37,25.06897,27.34153
0.340,0.04452200,0.10,128.19226,100000.00000
0.340,0.04452200,0.26,99.97771,18.85094
0.340,0.04452200,0.21,15.13922,100000.00000
0.340,0.04452200,0.10,115.56570,100000.00000
0.340,0.04452200,0.07,9.26618,100000.00000
0.340,0.04452200,0.42,15.36294,45.90002
0.340,0.04452200,0.23,2.18780,100000.00000
0.340,0.04452200,0.12,66.62857,100000.00000
0.340,0.04452200,0.44,18.73954,40.29076
0.340,0.04452200,0.02,98.40785,100000.00000
0.340,0.04452200,0.29,88.67126,2.95804
0.340,0.04452200,0.27,111.26308,9.01796
0.340,0.04452200,0.31,67.91115,5.86335
0.340,0.04452200,0.08,24.75377,100000.00000
0.340,0.04452200,0.31,83.25625,2.80942
0.340,0.04452200,0.25,145.89960,32891.80717
0.340,0.04452200,0.20,90.94543,2180.98437
0.340,0.04452200,0.41,81.43911,0.50339
0.340,0.04452200,0.13,92.04163,100000.00000
0.340,0.04452200,0.47,29.93101,7.86734
0.340,0.04452200,0.02,15.92865,100000.00000
0.340,0.04452200,0.19,31.93912,75816.34475
0.340,0.04452200,0.24,33.86181,35414.30896
0.340,0.04452200,0.24,105.17658,98.51676
0.340,0.04452200,0.21,18.20208,100000.00000
0.340,0.04452200,0.35,60.58877,2.94846
0.340,0.04452200,0.09,140.37760,100000.00000
0.340,0.04452200,0.45,99.36849,0.25409
0.340,0.04452200,0.41,132.75023,0.43628
0.340,0.04452200,0.42,36.92513,11.00277
0.340,0.04452200,0.20,57.60893,100000.00000
0.340,0.04452200,0.46,46.41978,2.99640
0.340,0.04452200,0.24,63.60340,120.99693
0.340,0.04452200,0.40,151.00166,13.69713
0.340,0.04452200,0.28,24.54687,6423.73485
0.340,0.04452200,0.12,173.99787,100000.00000
0.340,0.04452200,0.45,32.65838,21.64118
0.340,0.04452200,0.29,7.35635,14491.58111
0.340,0.04452200,0.28,166.78577,81394.52015
0.340,0.04452200,0.17,85.22492,32348.56746
0.340,0.04452200,0.07,54.15810,100000.00000
0.340,0.04452200,0.35,95.86610,2.96763
0.340,0.04452200,0.17,8.15472,74800.92072
0.340,0.04452200,0.44,120.25532,0.27327
0.340,0.04452200,0.32,21.55718,316.87025
0.340,0.04452200,0.02,6.18993,100000.00000
0.340,0.04452200,0.33,94.41205,2.73271
0.340,0.04452200,0.04,55.97682,100000.00000
0.340,0.04452200,0.42,11.82756,53.59477
0.340,0.04452200,0.01,52.58604,100000.00000
0.340,0.04452200,0.05,41.18367,100000.00000
0.340,0.04452200,0.06,126.54341,100000.00000
0.340,0.04452200,0.31,128.40293,5.48940
0.340,0.04452200,0.42,101.67140,0.31163
0.340,0.04452200,0.47,119.70660,0.22053
0.340,0.04452200,0.23,94.15761,55.56999
0.340,0.04452200,0.18,162.96312,100000.00000
0.340,0.04452200,0.41,31.74966,8.29882
0.340,0.04452200,0.21,25.73850,58358.77103
0.340,0.04452200,0.27,20.44037,8809.68241
0.340,0.04452200,0.47,68.96493,0.47463
0.340,0.04452200,0.38,56.10997,2.81422
0.340,0.04452200,0.45,78.50277,0.42189
0.340,0.04452200,0.16,99.78373,7939.93125
0.340,0.04452200,0.25,170.96398,62662.98361
0.340,0.04452200,0.35,9.32824,380.79660
0.340,0.04452200,0.37,41.79828,5.41749
0.340,0.04452200,0.31,111.28586,16.14219
0.340,0.04452200,0.13,126.35404,100000.00000
0.340,0.04452200,0.44,161.34045,8.44744
0.340,0.04452200,0.22,170.50474,82275.71516
0.340,0.04452200,0.40,166.60233,45.72263
0.340,0.04452200,0.45,147.13984,0.49860
0.340,0.04452200,0.25,110.41473,87.59549
0.340,0.04452200,0.41,40.42887,5.16339
0.340,0.04452200,0.21,147.93481,100000.00000
0.340,0.04452200,0.23,67.47670,2707.35316
0.340,0.04452200,0.19,178.29093,80206.80085
0.340,0.04452200,0.50,124.60978,0.19656
0.340,0.04452200,0.31,66.40445,10.80621
0.340,0.04452200,0.13,143.69313,100000.00000
0.340,0.04452200,0.33,14.44207,2919.93439
0.340,0.04452200,0.37,112.36284,0.43148
0.340,0.04452200,0.43,4.56954,27.30797
0.340,0.04452200,0.08,7.33953,100000.00000
0.340,0.04452200,0.12,100.22423,100000.00000
0.340,0.04452200,0.00,149.83967,100000.00000
0.340,0.04452200,0.01,145.51152,100000.00000
0.340,0.04452200,0.21,127.12360,19613.51781
0.340,0.04452200,0.29,34.61202,156.80029
0.340,0.04452200,0.01,141.33167,100000.00000
0.340,0.04452200,0.26,23.24870,100000.00000
0.340,0.04452200,0.03,50.56821,100000.00000
0.340,0.04452200,0.33,27.51465,77.30227
0.340,0.04452200,0.11,70.75759,100000.00000
0.340,0.04452200,0.13,157.92715,100000.00000
0.340,0.04452200,0.44,117.49430,0.26848
0.340,0.04452200,0.16,153.98290,100000.00000
0.340,0.04452200,0.25,167.89113,32621.37389
0.340,0.04452200,0.41,144.51362,5.00518
0.340,0.04452200,0.50,32.50356,32.40904
0.340,0.04452200,0.06,1.25138,100000.00000
0.340,0.04452200,0.32,15.64565,3089.36270
0.340,0.04452200,0.48,129.42826,0.22053
0.340,0.04452200,0.07,163.48786,100000.00000
0.340,0.04452200,0.49,78.26892,0.29724
0.340,0.04452200,0.02,21.96688,100000.00000
0.340,0.04452200,0.33,64.09741,8.18376
0.340,0.04452200,0.24,82.01822,24.46019
0.340,0.04452200,0.28,111.97561,8.46662
0.340,0.04452200,0.14,112.12029,100000.00000
0.340,0.04452200,0.22,88.67252,53.03384
0.340,0.04452200,0.40,132.55996,2.79025
0.340,0.04452200,0.50,33.32393,2.92448
0.340,0.04452200,0.19,167.53632,100000.00000
0.340,0.04452200,0.39,72.15326,5.66199
0.340,0.04452200,0.31,37.68288,56.17886
0.340,0.04452200,0.48,85.68907,0.26368
0.340,0.04452200,0.17,88.49086,17404.81796
0.340,0.04452200,0.22,15.27079,71025.37336
0.340,0.04452200,0.23,21.15472,47606.24355
0.340,0.04452200,0.47,99.75204,0.23492
0.340,0.04452200,0.50,169.93068,8.30362
0.340,0.04452200,0.00,77.75010,100000.00000
0.340,0.04452200,0.42,134.99289,0.37874
0.340,0.04452200,0.29,176.40586,8938.12480
0.340,0.04452200,0.33,177.57274,6371.55918
0.340,0.04452200,0.23,178.73366,88924.06956
0.340,0.04452200,0.39,32.68759,12.65199
0.340,0.04452200,0.33,155.79128,101.43645
0.340,0.04452200,0.03,131.22129,100000.00000
0.340,0.04452200,0.00,32.72849,100000.00000
0.340,0.04452200,0.29,82.64444,8.23170
0.340,0.04452200,0.40,103.73190,0.70955
0.340,0.04452200,0.32,57.97425,3.03475
0.340,0.04452200,0.08,92.17675,100000.00000
0.340,0.04452200,0.15,150.47642,100000.00000
0.340,0.04452200,0.27,157.79765,16827.66862
0.340,0.04452200,0.18,69.87059,15218.22433
0.340,0.04452200,0.12,169.28254,100000.00000
0.340,0.04452200,0.03,149.17275,100000.00000
0.340,0.04452200,0.36,94.15178,2.82860
0.340,0.04452200,0.14,83.80764,27657.73328
0.340,0.04452200,0.34,100.21732,2.61286
0.340,0.04452200,0.20,70.05630,1965.21018
0.340,0.04452200,0.39,125.39715,0.42189
0.340,0.04452200,0.10,117.35303,100000.00000
0.340,0.04452200,0.31,80.53423,2.84298
0.340,0.04452200,0.30,49.83798,12.94923
0.340,0.04452200,0.32,58.94952,3.04434
0.340,0.04452200,0.14,15.36254,100000.00000
0.340,0.04452200,0.48,53.48191,2.83339
0.340,0.04452200,0.37,169.16978,157.65367
0.340,0.04452200,0.35,58.02369,2.90051
0.340,0.04452200,0.05,13.85638,100000.00000
0.340,0.04452200,0.43,79.33729,0.58969
0.340,0.04452200,0.01,30.69434,100000.00000
0.340,0.04452200,0.38,143.51317,40.56883
0.340,0.04452200,0.09,162.07525,100000.00000
0.340,0.04452200,0.14,64.83432,100000.00000
0.340,0.04452200,0.50,7.09683,19.11941
0.340,0.04452200,0.09,61.39194,100000.00000
0.340,0.04452200,0.24,113.29175,74.28669
0.340,0.04452200,0.44,149.43958,0.44586
0.340,0.04452200,0.32,96.67918,2.81422
0.340,0.04452200,0.21,126.17444,23460.02466
0.340,0.04452200,0.32,105.63140,18.64478
0.340,0.04452200,0.09,161.47985,100000.00000
0.340,0.04452200,0.32,77.69872,2.84298
0.340,0.04452200,0.00,155.91171,100000.00000
0.340,0.04452200,0.06,39.97941,100000.00000
0.340,0.04452200,0.50,6.11028,25.72587
0.340,0.04452200,0.49,125.04537,0.20615
0.340,0.04452200,0.36,157.89610,54.14610
0.340,0.04452200,0.21,142.48423,100000.00000
0.340,0.04452200,0.44,32.13804,10.67676
0.340,0.04452200,0.02,139.52391,100000.00000
0.340,0.04452200,0.27,153.39267,5571.56894
0.340,0.04452200,0.17,112.65479,85081.72891
0.340,0.04452200,0.19,77.21892,5588.12823
0.340,0.04452200,0.18,35.24240,100000.00000
0.340,0.04452200,0.29,27.34248,2691.73354
0.340,0.04452200,0.46,76.53843,0.45545
0.340,0.04452200,0.08,2.98581,100000.00000
0.340,0.04452200,0.02,174.52523,100000.00000
0.340,0.04452200,0.29,161.42191,12339.26627
0.340,0.04452200,0.46,103.77297,0.23971
0.340,0.04452200,0.27,72.62692,8.40430
0.340,0.04452200,0.22,84.35892,61.20801
0.340,0.04452200,0.18,173.01430,100000.00000
0.340,0.04452200,0.20,161.19418,76606.02259
0.340,0.04452200,0.26,174.58459,39029.96853
0.340,0.04452200,0.45,48.25145,2.89092
0.340,0.04452200,0.10,152.86021,100000.00000
0.340,0.04452200,0.31,95.78043,2.81422
0.340,0.04452200,0.42,32.04647,13.01635
0.340,0.04452200,0.03,139.00406,100000.00000
0.340,0.04452200,0.37,96.02300,0.45066
0.340,0.04452200,0.25,55.71497,356.25970
0.340,0.04452200,0.08,96.43944,100000.00000
0.340,0.04452200,0.43,115.91992,0.29245
0.340,0.04452200,0.35,131.55615,122.78039
0.340,0.04452200,0.21,88.99565,77.04338
0.340,0.04452200,0.22,67.72673,156.65646
0.340,0.04452200,0.41,75.40658,0.48901
0.340,0.04452200,0.03,97.68529,100000.00000
0.340,0.04452200,0.17,12.70237,100000.00000
0.340,0.04452200,0.14,106.34999,100000.00000
0.340,0.04452200,0.08,69.61236,100000.00000
0.340,0.04452200,0.08,168.61140,100000.00000
0.340,0.04452200,0.48,38.68927,8.21253
0.340,0.04452200,0.07,88.10150,100000.00000
0.340,0.04452200,0.05,160.66062,100000.00000
0.340,0.04452200,0.47,107.53436,0.22533
0.340,0.04452200,0.36,29.45807,66.93713
0.340,0.04452200,0.18,12.81396,79489.18039
0.340,0.04452200,0.06,145.33923,100000.00000
0.340,0.04452200,0.03,138.82866,100000.00000
0.340,0.04452200,0.13,126.44714,100000.00000
0.340,0.04452200,0.10,29.09317,100000.00000
0.340,0.04452200,0.11,90.47468,100000.00000
0.340,0.04452200,0.48,107.43171,0.21574
0.340,0.04452200,0.03,20.85643,100000.00000
0.340,0.04452200,0.36,133.40172,13.42866
0.340,0.04452200,0.30,14.71663,36379.42228
0.340,0.04452200,0.07,43.56995,100000.00000
0.340,0.04452200,0.27,111.65572,8.26047
0.340,0.04452200,0.16,64.07508,100000.00000
0.340,0.04452200,0.11,88.65318,100000.00000
0.340,0.04452200,0.40,109.20871,0.60887
0.340,0.04452200,0.03,13.41912,100000.00000
0.340,0.04452200,0.03,146.78306,100000.00000
0.340,0.04452200,0.11,160.56838,100000.00000
0.340,0.04452200,0.35,22.37350,183.86376
0.340,0.04452200,0.43,72.13735,0.92049
0.340,0.04452200,0.49,13.52480,83.51560
0.340,0.04452200,0.36,11.96933,728.01437
0.340,0.04452200,0.16,85.35129,26802.68125
0.340,0.04452200,0.01,92.56220,100000.00000
0.340,0.04452200,0.25,123.25161,2813.68453
0.340,0.04452200,0.39,110.06176,0.79584
0.340,0.04452200,0.14,5.49005,100000.00000
0.340,0.04452200,0.37,161.92342,29.91603
0.340,0.04452200,0.23,7.76878,100000.00000
0.340,0.04452200,0.42,90.39510,0.35957
0.340,0.04452200,0.16,171.87575,100000.00000
0.340,0.04452200,0.09,157.92108,100000.00000
0.340,0.04452200,0.29,120.16039,8.15500
0.340,0.04452200,0.37,142.92453,5.55173
0.340,0.04452200,0.27,135.92471,517.63848
0.340,0.04452200,0.47,162.00336,2.87654
0.340,0.04452200,0.43,155.12141,13.80740
0.340,0.04452200,0.15,114.73738,42262.63096
0.340,0.04452200,0.11,118.37032,100000.00000
0.340,0.04452200,0.27,109.11143,15.99357
0.340,0.04452200,0.35,62.79629,3.01078
0.340,0.04452200,0.14,60.83913,100000.00000
0.340,0.04452200,0.43,170.30078,21.85692
0.340,0.04452200,0.26,68.56035,27.02511
0.340,0.04452200,0.15,58.13217,67880.63723
0.340,0.04452200,0.22,177.59512,100000.00000
0.340,0.04452200,0.34,120.35578,21.77063
0.340,0.04452200,0.14,16.91675,100000.00000
0.340,0.04452200,0.23,173.19106,36093.16802
0.340,0.04452200,0.25,155.89150,17703.93036
0.340,0.04452200,0.38,133.91033,7.22971
0.340,0.04452200,0.50,88.09649,0.23971
0.340,0.04452200,0.27,139.01731,79.89595
0.340,0.04452200,0.39,45.32383,5.44146
0.340,0.04452200,0.14,6.72267,100000.00000
0.340,0.04452200,0.19,113.20971,26864.33512
0.340,0.04452200,0.41,81.39923,0.51778
0.340,0.04452200,0.12,167.09734,100000.00000
0.340,0.04452200,0.24,50.57337,1753.08920
0.340,0.04452200,0.38,157.81781,64.15168
0.340,0.04452200,0.06,58.17653,100000.00000
0.340,0.04452200,0.05,33.58261,100000.00000
0.340,0.04452200,0.42,172.99266,24.23966
0.340,0.04452200,0.20,148.76234,71070.33851
0.340,0.04452200,0.16,20.89307,100000.00000
0.340,0.04452200,0.49,171.04272,2.86216
0.340,0.04452200,0.02,163.67767,100000.00000
0.340,0.04452200,0.43,73.57215,0.47463
0.340,0.04452200,0.41,62.45158,2.93407
0.340,0.04452200,0.22,2.04366,100000.00000
0.340,0.04452200,0.15,14.12215,100000.00000
0.340,0.04452200,0.23,156.34784,49540.10902
0.340,0.04452200,0.18,146.60433,100000.00000
0.340,0.04452200,0.43,81.59199,0.74311
0.340,0.04452200,0.34,109.91161,14.47859
0.340,0.04452200,0.32,38.06064,50.93397
0.340,0.04452200,0.18,122.94122,17661.89929
0.340,0.04452200,0.00,28.08336,100000.00000
0.340,0.04452200,0.04,131.32911,100000.00000
0.340,0.04452200,0.09,46.42949,100000.00000
0.340,0.04452200,0.02,169.10981,100000.00000
0.340,0.04452200,0.32,3.61282,12571.22580
0.340,0.04452200,0.17,105.43961,18149.02725
0.340,0.04452200,0.28,126.73436,43.25839
0.340,0.04452200,0.40,81.15109,0.48422
0.340,0.04452200,0.24,175.39106,100000.00000
0.340,0.04452200,0.46,25.08409,16.03672
0.340,0.04452200,0.13,64.70841,100000.00000
0.340,0.04452200,0.05,52.15526,100000.00000
0.340,0.04452200,0.30,145.11623,48.75259
0.340,0.04452200,0.34,167.28768,245.28751
0.340,0.04452200,0.45,137.44904,0.61846
0.340,0.04452200,0.14,160.20096,100000.00000
0.340,0.04452200,0.41,25.35426,36.03827
0.340,0.04452200,0.32,106.84664,12.68555
0.340,0.04452200,0.50,118.58101,0.19656
0.340,0.04452200,0.09,118.79713,100000.00000
0.340,0.04452200,0.00,127.45306,100000.00000
0.340,0.04452200,0.03,0.99398,100000.00000
0.340,0.04452200,0.04,114.76035,100000.00000
0.340,0.04452200,0.11,47.73643,100000.00000
0.340,0.04452200,0.25,27.07504,17354.93872
0.340,0.04452200,0.01,65.94513,100000.00000
0.340,0.04452200,0.49,24.62735,19.15297
0.340,0.04452200,0.42,119.43673,0.38354
0.340,0.04452200,0.40,127.30295,0.39792
0.340,0.04452200,0.14,38.84779,100000.00000
0.340,0.04452200,0.23,99.69377,349.43270
0.340,0.04452200,0.08,16.25216,100000.00000
0.340,0.04452200,0.23,173.38006,32219.99563
0.340,0.04452200,0.13,25.21512,100000.00000
0.340,0.04452200,0.26,146.32218,6019.72935
0.340,0.04452200,0.17,154.16817,99818.83244
0.340,0.04452200,0.27,93.65539,93.15201
0.340,0.04452200,0.18,18.14004,56031.52409
0.340,0.04452200,0.38,102.58014,0.46025
0.340,0.04452200,0.11,143.06603,100000.00000
0.340,0.04452200,0.22,177.48019,97247.18014
0.340,0.04452200,0.36,103.40516,1.18897
0.340,0.04452200,0.00,174.58377,100000.00000
0.340,0.04452200,0.15,45.04372,100000.00000
0.340,0.04452200,0.47,8.45387,24.55128
0.340,0.04452200,0.15,4.56313,100000.00000
0.340,0.04452200,0.25,146.48310,22688.56972
0.340,0.04452200,0.10,1.65547,100000.00000
0.340,0.04452200,0.45,37.41953,5.60446
0.340,0.04452200,0.33,71.61401,3.24570
0.340,0.04452200,0.19,157.94496,100000.00000
0.340,0.04452200,0.43,67.19568,2.76148
0.340,0.04452200,0.48,89.34592,0.24930
0.340,0.04452200,0.36,168.90128,2465.37847
0.340,0.04452200,0.20,59.15962,33112.00164
0.340,0.04452200,0.37,134.56969,56.07339
0.340,0.04452200,0.25,75.28375,370.72391
0.340,0.04452200,0.35,107.21497,2.99640
0.340,0.04452200,0.15,92.93406,49987.78042
0.340,0.04452200,0.13,93.29934,100000.00000
0.340,0.04452200,0.08,113.81505,100000.00000
0.340,0.04452200,0.49,138.76420,0.22533
0.340,0.04452200,0.35,45.83532,8.54812
0.340,0.04452200,0.00,108.20070,100000.00000
0.340,0.04452200,0.00,171.12858,100000.00000
0.340,0.04452200,0.36,70.64012,5.28804
0.340,0.04452200,0.40,27.45703,24.23966
0.340,0.04452200,0.10,40.36848,100000.00000
0.340,0.04452200,0.15,143.13351,100000.00000
0.340,0.04452200,0.27,5.18088,25988.30830
0.340,0.04452200,0.19,74.27118,3010.97694
0.340,0.04452200,0.18,16.99973,73293.30601
0.340,0.04452200,0.28,106.18518,12.63761
0.340,0.04452200,0.36,143.14812,5.65240
0.340,0.04452200,0.04,19.42046,100000.00000
0.340,0.04452200,0.33,42.70082,34.94039
0.340,0.04452200,0.34,20.67063,442.16762
0.340,0.04452200,0.10,18.26488,100000.00000
0.340,0.04452200,0.19,125.41269,82903.46766
0.340,0.04452200,0.26,81.09794,65.48927
0.340,0.04452200,0.45,106.25309,0.24930
0.340,0.04452200,0.36,36.29292,5.59008
0.340,0.04452200,0.10,161.73975,100000.00000
0.340,0.04452200,0.26,155.65003,14875.82477
0.340,0.04452200,0.30,21.71446,27190.18019
0.340,0.04452200,0.32,51.07966,11.02195
0.340,0.04452200,0.35,178.19284,2925.14573
0.340,0.04452200,0.28,170.91371,83457.36975
0.340,0.04452200,0.35,149.51149,35.50611
0.340,0.04452200,0.25,96.49735,114.98976
0.340,0.04452200,0.00,38.22104,100000.00000
0.340,0.04452200,0.10,58.57195,100000.00000
0.340,0.04452200,0.03,35.76882,100000.00000
0.340,0.04452200,0.00,67.41722,100000.00000
0.340,0.04452200,0.48,70.07321,0.52257
0.340,0.04452200,0.49,44.35237,5.50378
