#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.250,0.06400,0.09009,0.00010,0.38439,1.00000e+10
0.253,0.06400,0.09009,0.00010,0.37700,1.00000e+10
0.256,0.06400,0.09009,0.00010,0.36961,1.00000e+10
0.259,0.06400,0.09009,0.00010,0.36223,1.00000e+10
0.262,0.06400,0.09009,0.00010,0.35484,1.00000e+10
0.265,0.06400,0.09009,0.00010,0.34745,1.00000e+10
0.268,0.06400,0.09009,0.00010,0.34006,1.00000e+10
0.274,0.06400,0.09009,0.00010,0.32529,1.00000e+10
0.271,0.06400,0.09009,0.00010,0.33268,1.00000e+10
0.277,0.06400,0.09009,0.00010,0.31790,1.00000e+10
0.280,0.06400,0.09009,0.00010,0.31051,1.00000e+10
0.283,0.06400,0.09009,0.00010,0.30313,1.00000e+10
0.286,0.06400,0.09009,0.00010,0.29574,1.00000e+10
0.289,0.06400,0.09009,0.00010,0.28835,1.00000e+10
0.292,0.06400,0.09009,0.00010,0.28097,1.00000e+10
0.295,0.06400,0.09009,0.00010,0.27358,1.00000e+10
0.298,0.06400,0.09009,0.00010,0.26619,1.00000e+10
0.301,0.06400,0.09009,0.00010,0.25880,1.00000e+10
0.304,0.06400,0.09009,0.00010,0.25142,1.00000e+10
0.307,0.06400,0.09009,0.00010,0.24403,1.00000e+10
0.310,0.06400,0.09009,0.00010,0.23664,1.00000e+10
0.313,0.06400,0.09009,0.00010,0.22925,1.00000e+10
0.316,0.06400,0.09009,0.00010,0.22187,1.00000e+10
0.319,0.06400,0.09009,0.00010,0.21448,1.00000e+10
0.322,0.06400,0.09009,0.00010,0.20709,1.00000e+10
0.325,0.06400,0.09009,0.00010,0.19970,1.00000e+10
0.328,0.06400,0.09009,0.00010,0.19232,1.00000e+10
0.331,0.06400,0.09009,0.00010,0.18493,1.00000e+10
0.334,0.06400,0.09009,0.00010,0.17754,1.00000e+10
0.337,0.06400,0.09009,0.00010,0.17016,1.00000e+10
0.340,0.06400,0.09009,0.00010,0.16277,1.00000e+10
0.343,0.06400,0.09009,0.00010,0.15538,1.00000e+10
0.346,0.06400,0.09009,0.00010,0.14799,1.00000e+10
0.349,0.06400,0.09009,0.00010,0.14061,1.00000e+10
0.352,0.06400,0.09009,0.00010,0.13322,1.00000e+10
0.355,0.06400,0.09009,0.00010,0.12583,1.00000e+10
0.361,0.06400,0.09009,0.00010,0.11106,1.00000e+10
0.364,0.06400,0.09009,0.00010,0.10367,1.00000e+10
0.367,0.06400,0.09009,0.00010,0.09628,1.00000e+10
0.370,0.06400,0.09009,0.00010,0.08889,1.00000e+10
0.358,0.06400,0.09009,0.00010,0.11844,1.00000e+10
0.373,0.06400,0.09009,0.00010,0.08151,1.00000e+10
0.376,0.06400,0.09009,0.00010,0.07412,1.00000e+10
0.379,0.06400,0.09009,0.00010,0.06673,1.00000e+10
0.382,0.06400,0.09009,0.00010,0.05934,1.00000e+10
0.160,0.06500,0.08934,0.00010,0.60601,1.00000e+10
0.163,0.06500,0.08934,0.00010,0.59862,1.00000e+10
0.169,0.06500,0.08934,0.00010,0.58385,1.00000e+10
0.166,0.06500,0.08934,0.00010,0.59123,1.00000e+10
0.175,0.06500,0.08934,0.00010,0.56907,1.00000e+10
0.172,0.06500,0.08934,0.00010,0.57646,1.00000e+10
0.178,0.06500,0.08934,0.00010,0.56168,1.00000e+10
0.181,0.06500,0.08934,0.00010,0.55430,1.00000e+10
0.184,0.06500,0.08934,0.00010,0.54691,1.00000e+10
0.187,0.06500,0.08934,0.00010,0.53952,1.00000e+10
0.190,0.06500,0.08934,0.00010,0.53213,1.00000e+10
0.193,0.06500,0.08934,0.00010,0.52475,1.00000e+10
0.196,0.06500,0.08934,0.00010,0.51736,1.00000e+10
0.199,0.06500,0.08934,0.00010,0.50997,1.00000e+10
0.202,0.06500,0.08934,0.00010,0.50259,1.00000e+10
0.205,0.06500,0.08934,0.00010,0.49520,1.00000e+10
0.208,0.06500,0.08934,0.00010,0.48781,1.00000e+10
0.211,0.06500,0.08934,0.00010,0.48042,1.00000e+10
0.214,0.06500,0.08934,0.00010,0.47304,1.00000e+10
0.217,0.06500,0.08934,0.00010,0.46565,1.00000e+10
0.220,0.06500,0.08934,0.00010,0.45826,1.00000e+10
0.223,0.06500,0.08934,0.00010,0.45087,1.00000e+10
0.226,0.06500,0.08934,0.00010,0.44349,1.00000e+10
0.232,0.06500,0.08934,0.00010,0.42871,1.00000e+10
0.229,0.06500,0.08934,0.00010,0.43610,1.00000e+10
0.235,0.06500,0.08934,0.00010,0.42132,1.00000e+10
0.244,0.06500,0.08934,0.00010,0.39916,1.00000e+10
0.241,0.06500,0.08934,0.00010,0.40655,1.00000e+10
0.238,0.06500,0.08934,0.00010,0.41394,1.00000e+10
0.250,0.06500,0.08934,0.00010,0.38439,1.00000e+10
0.247,0.06500,0.08934,0.00010,0.39178,1.00000e+10
0.253,0.06500,0.08934,0.00010,0.37700,1.00000e+10
0.256,0.06500,0.08934,0.00010,0.36961,1.00000e+10
0.262,0.06500,0.08934,0.00010,0.35484,1.00000e+10
0.265,0.06500,0.08934,0.00010,0.34745,1.00000e+10
0.268,0.06500,0.08934,0.00010,0.34006,1.00000e+10
0.271,0.06500,0.08934,0.00010,0.33268,1.00000e+10
0.259,0.06500,0.08934,0.00010,0.36223,1.00000e+10
0.274,0.06500,0.08934,0.00010,0.32529,1.00000e+10
0.277,0.06500,0.08934,0.00010,0.31790,1.00000e+10
0.280,0.06500,0.08934,0.00010,0.31051,1.00000e+10
0.283,0.06500,0.08934,0.00010,0.30313,1.00000e+10
0.289,0.06500,0.08934,0.00010,0.28835,1.00000e+10
0.286,0.06500,0.08934,0.00010,0.29574,1.00000e+10
0.292,0.06500,0.08934,0.00010,0.28097,1.00000e+10
0.295,0.06500,0.08934,0.00010,0.27358,1.00000e+10
0.298,0.06500,0.08934,0.00010,0.26619,1.00000e+10
0.301,0.06500,0.08934,0.00010,0.25880,1.00000e+10
0.304,0.06500,0.08934,0.00010,0.25142,1.00000e+10
0.307,0.06500,0.08934,0.00010,0.24403,1.00000e+10
0.310,0.06500,0.08934,0.00010,0.23664,1.00000e+10
0.313,0.06500,0.08934,0.00010,0.22925,1.00000e+10
0.316,0.06500,0.08934,0.00010,0.22187,1.00000e+10
0.322,0.06500,0.08934,0.00010,0.20709,1.00000e+10
0.319,0.06500,0.08934,0.00010,0.21448,1.00000e+10
0.325,0.06500,0.08934,0.00010,0.19970,1.00000e+10
0.328,0.06500,0.08934,0.00010,0.19232,1.00000e+10
0.331,0.06500,0.08934,0.00010,0.18493,1.00000e+10
0.334,0.06500,0.08934,0.00010,0.17754,1.00000e+10
0.337,0.06500,0.08934,0.00010,0.17016,1.00000e+10
0.340,0.06500,0.08934,0.00010,0.16277,1.00000e+10
0.343,0.06500,0.08934,0.00010,0.15538,1.00000e+10
0.346,0.06500,0.08934,0.00010,0.14799,1.00000e+10
0.349,0.06500,0.08934,0.00010,0.14061,1.00000e+10
0.352,0.06500,0.08934,0.00010,0.13322,1.00000e+10
0.358,0.06500,0.08934,0.00010,0.11844,1.00000e+10
0.355,0.06500,0.08934,0.00010,0.12583,1.00000e+10
0.361,0.06500,0.08934,0.00010,0.11106,1.00000e+10
0.364,0.06500,0.08934,0.00010,0.10367,1.00000e+10
0.367,0.06500,0.08934,0.00010,0.09628,1.00000e+10
0.370,0.06500,0.08934,0.00010,0.08889,1.00000e+10
0.376,0.06500,0.08934,0.00010,0.07412,1.00000e+10
0.373,0.06500,0.08934,0.00010,0.08151,1.00000e+10
0.379,0.06500,0.08934,0.00010,0.06673,1.00000e+10
0.382,0.06500,0.08934,0.00010,0.05934,1.00000e+10
0.160,0.06600,0.08861,0.00010,0.60601,1.00000e+10
0.163,0.06600,0.08861,0.00010,0.59862,1.00000e+10
0.166,0.06600,0.08861,0.00010,0.59123,1.00000e+10
0.169,0.06600,0.08861,0.00010,0.58385,1.00000e+10
0.172,0.06600,0.08861,0.00010,0.57646,1.00000e+10
0.175,0.06600,0.08861,0.00010,0.56907,1.00000e+10
0.178,0.06600,0.08861,0.00010,0.56168,1.00000e+10
0.181,0.06600,0.08861,0.00010,0.55430,1.00000e+10
0.184,0.06600,0.08861,0.00010,0.54691,1.00000e+10
0.187,0.06600,0.08861,0.00010,0.53952,1.00000e+10
0.190,0.06600,0.08861,0.00010,0.53213,1.00000e+10
0.193,0.06600,0.08861,0.00010,0.52475,1.00000e+10
0.196,0.06600,0.08861,0.00010,0.51736,1.00000e+10
0.199,0.06600,0.08861,0.00010,0.50997,1.00000e+10
0.202,0.06600,0.08861,0.00010,0.50259,1.00000e+10
0.205,0.06600,0.08861,0.00010,0.49520,1.00000e+10
0.208,0.06600,0.08861,0.00010,0.48781,1.00000e+10
0.211,0.06600,0.08861,0.00010,0.48042,1.00000e+10
0.214,0.06600,0.08861,0.00010,0.47304,1.00000e+10
0.220,0.06600,0.08861,0.00010,0.45826,1.00000e+10
0.223,0.06600,0.08861,0.00010,0.45087,1.00000e+10
0.217,0.06600,0.08861,0.00010,0.46565,1.00000e+10
0.226,0.06600,0.08861,0.00010,0.44349,1.00000e+10
0.229,0.06600,0.08861,0.00010,0.43610,1.00000e+10
0.232,0.06600,0.08861,0.00010,0.42871,1.00000e+10
0.235,0.06600,0.08861,0.00010,0.42132,1.00000e+10
0.238,0.06600,0.08861,0.00010,0.41394,1.00000e+10
0.241,0.06600,0.08861,0.00010,0.40655,1.00000e+10
0.244,0.06600,0.08861,0.00010,0.39916,1.00000e+10
0.247,0.06600,0.08861,0.00010,0.39178,1.00000e+10
0.250,0.06600,0.08861,0.00010,0.38439,1.00000e+10
0.253,0.06600,0.08861,0.00010,0.37700,1.00000e+10
0.256,0.06600,0.08861,0.00010,0.36961,1.00000e+10
0.262,0.06600,0.08861,0.00010,0.35484,1.00000e+10
0.259,0.06600,0.08861,0.00010,0.36223,1.00000e+10
0.268,0.06600,0.08861,0.00010,0.34006,1.00000e+10
0.265,0.06600,0.08861,0.00010,0.34745,1.00000e+10
0.271,0.06600,0.08861,0.00010,0.33268,1.00000e+10
0.274,0.06600,0.08861,0.00010,0.32529,1.00000e+10
0.277,0.06600,0.08861,0.00010,0.31790,1.00000e+10
0.280,0.06600,0.08861,0.00010,0.31051,1.00000e+10
0.283,0.06600,0.08861,0.00010,0.30313,1.00000e+10
0.286,0.06600,0.08861,0.00010,0.29574,1.00000e+10
0.289,0.06600,0.08861,0.00010,0.28835,1.00000e+10
0.292,0.06600,0.08861,0.00010,0.28097,1.00000e+10
0.295,0.06600,0.08861,0.00010,0.27358,1.00000e+10
0.298,0.06600,0.08861,0.00010,0.26619,1.00000e+10
0.301,0.06600,0.08861,0.00010,0.25880,1.00000e+10
0.304,0.06600,0.08861,0.00010,0.25142,1.00000e+10
0.310,0.06600,0.08861,0.00010,0.23664,1.00000e+10
0.313,0.06600,0.08861,0.00010,0.22925,1.00000e+10
0.316,0.06600,0.08861,0.00010,0.22187,1.00000e+10
0.319,0.06600,0.08861,0.00010,0.21448,1.00000e+10
0.322,0.06600,0.08861,0.00010,0.20709,1.00000e+10
0.307,0.06600,0.08861,0.00010,0.24403,1.00000e+10
0.325,0.06600,0.08861,0.00010,0.19970,1.00000e+10
0.328,0.06600,0.08861,0.00010,0.19232,1.00000e+10
0.331,0.06600,0.08861,0.00010,0.18493,1.00000e+10
0.334,0.06600,0.08861,0.00010,0.17754,1.00000e+10
0.337,0.06600,0.08861,0.00010,0.17016,1.00000e+10
0.340,0.06600,0.08861,0.00010,0.16277,1.00000e+10
0.343,0.06600,0.08861,0.00010,0.15538,1.00000e+10
0.349,0.06600,0.08861,0.00010,0.14061,1.00000e+10
0.355,0.06600,0.08861,0.00010,0.12583,1.00000e+10
0.346,0.06600,0.08861,0.00010,0.14799,1.00000e+10
0.352,0.06600,0.08861,0.00010,0.13322,1.00000e+10
0.358,0.06600,0.08861,0.00010,0.11844,1.00000e+10
0.361,0.06600,0.08861,0.00010,0.11106,1.00000e+10
0.364,0.06600,0.08861,0.00010,0.10367,1.00000e+10
0.367,0.06600,0.08861,0.00010,0.09628,1.00000e+10
0.370,0.06600,0.08861,0.00010,0.08889,1.00000e+10
0.373,0.06600,0.08861,0.00010,0.08151,1.00000e+10
0.376,0.06600,0.08861,0.00010,0.07412,1.00000e+10
0.379,0.06600,0.08861,0.00010,0.06673,1.00000e+10
0.382,0.06600,0.08861,0.00010,0.05934,1.00000e+10
0.160,0.06700,0.08791,0.00010,0.60601,1.00000e+10
0.163,0.06700,0.08791,0.00010,0.59862,1.00000e+10
0.166,0.06700,0.08791,0.00010,0.59123,1.00000e+10
0.169,0.06700,0.08791,0.00010,0.58385,1.00000e+10
0.172,0.06700,0.08791,0.00010,0.57646,1.00000e+10
0.175,0.06700,0.08791,0.00010,0.56907,1.00000e+10
0.178,0.06700,0.08791,0.00010,0.56168,1.00000e+10
0.184,0.06700,0.08791,0.00010,0.54691,1.00000e+10
0.187,0.06700,0.08791,0.00010,0.53952,1.00000e+10
0.181,0.06700,0.08791,0.00010,0.55430,1.00000e+10
0.190,0.06700,0.08791,0.00010,0.53213,1.00000e+10
0.193,0.06700,0.08791,0.00010,0.52475,1.00000e+10
0.196,0.06700,0.08791,0.00010,0.51736,1.00000e+10
0.202,0.06700,0.08791,0.00010,0.50259,1.00000e+10
0.199,0.06700,0.08791,0.00010,0.50997,1.00000e+10
0.208,0.06700,0.08791,0.00010,0.48781,1.00000e+10
0.205,0.06700,0.08791,0.00010,0.49520,1.00000e+10
0.211,0.06700,0.08791,0.00010,0.48042,1.00000e+10
0.214,0.06700,0.08791,0.00010,0.47304,1.00000e+10
0.217,0.06700,0.08791,0.00010,0.46565,1.00000e+10
0.220,0.06700,0.08791,0.00010,0.45826,1.00000e+10
0.223,0.06700,0.08791,0.00010,0.45087,1.00000e+10
0.226,0.06700,0.08791,0.00010,0.44349,1.00000e+10
0.229,0.06700,0.08791,0.00010,0.43610,1.00000e+10
0.232,0.06700,0.08791,0.00010,0.42871,1.00000e+10
0.235,0.06700,0.08791,0.00010,0.42132,1.00000e+10
0.238,0.06700,0.08791,0.00010,0.41394,1.00000e+10
0.241,0.06700,0.08791,0.00010,0.40655,1.00000e+10
0.244,0.06700,0.08791,0.00010,0.39916,1.00000e+10
0.247,0.06700,0.08791,0.00010,0.39178,1.00000e+10
0.250,0.06700,0.08791,0.00010,0.38439,1.00000e+10
0.253,0.06700,0.08791,0.00010,0.37700,1.00000e+10
0.256,0.06700,0.08791,0.00010,0.36961,1.00000e+10
0.259,0.06700,0.08791,0.00010,0.36223,1.00000e+10
0.262,0.06700,0.08791,0.00010,0.35484,1.00000e+10
0.265,0.06700,0.08791,0.00010,0.34745,1.00000e+10
0.268,0.06700,0.08791,0.00010,0.34006,1.00000e+10
0.274,0.06700,0.08791,0.00010,0.32529,1.00000e+10
0.277,0.06700,0.08791,0.00010,0.31790,1.00000e+10
0.280,0.06700,0.08791,0.00010,0.31051,1.00000e+10
0.271,0.06700,0.08791,0.00010,0.33268,1.00000e+10
0.283,0.06700,0.08791,0.00010,0.30313,1.00000e+10
0.286,0.06700,0.08791,0.00010,0.29574,1.00000e+10
0.289,0.06700,0.08791,0.00010,0.28835,1.00000e+10
0.292,0.06700,0.08791,0.00010,0.28097,1.00000e+10
0.295,0.06700,0.08791,0.00010,0.27358,1.00000e+10
0.298,0.06700,0.08791,0.00010,0.26619,1.00000e+10
0.301,0.06700,0.08791,0.00010,0.25880,1.00000e+10
0.304,0.06700,0.08791,0.00010,0.25142,1.00000e+10
0.307,0.06700,0.08791,0.00010,0.24403,1.00000e+10
0.310,0.06700,0.08791,0.00010,0.23664,1.00000e+10
0.313,0.06700,0.08791,0.00010,0.22925,1.00000e+10
0.316,0.06700,0.08791,0.00010,0.22187,1.00000e+10
0.319,0.06700,0.08791,0.00010,0.21448,1.00000e+10
0.322,0.06700,0.08791,0.00010,0.20709,1.00000e+10
0.325,0.06700,0.08791,0.00010,0.19970,1.00000e+10
0.328,0.06700,0.08791,0.00010,0.19232,1.00000e+10
0.331,0.06700,0.08791,0.00010,0.18493,1.00000e+10
0.334,0.06700,0.08791,0.00010,0.17754,1.00000e+10
0.340,0.06700,0.08791,0.00010,0.16277,1.00000e+10
0.337,0.06700,0.08791,0.00010,0.17016,1.00000e+10
0.343,0.06700,0.08791,0.00010,0.15538,1.00000e+10
0.346,0.06700,0.08791,0.00010,0.14799,1.00000e+10
0.352,0.06700,0.08791,0.00010,0.13322,1.00000e+10
0.349,0.06700,0.08791,0.00010,0.14061,1.00000e+10
0.355,0.06700,0.08791,0.00010,0.12583,1.00000e+10
0.358,0.06700,0.08791,0.00010,0.11844,1.00000e+10
0.361,0.06700,0.08791,0.00010,0.11106,1.00000e+10
0.367,0.06700,0.08791,0.00010,0.09628,1.00000e+10
0.373,0.06700,0.08791,0.00010,0.08151,1.00000e+10
0.370,0.06700,0.08791,0.00010,0.08889,1.00000e+10
0.376,0.06700,0.08791,0.00010,0.07412,1.00000e+10
0.379,0.06700,0.08791,0.00010,0.06673,1.00000e+10
0.382,0.06700,0.08791,0.00010,0.05934,1.00000e+10
0.160,0.06800,0.08723,0.00010,0.60601,1.00000e+10
0.163,0.06800,0.08723,0.00010,0.59862,1.00000e+10
0.166,0.06800,0.08723,0.00010,0.59123,1.00000e+10
0.364,0.06700,0.08791,0.00010,0.10367,1.00000e+10
0.169,0.06800,0.08723,0.00010,0.58385,1.00000e+10
0.175,0.06800,0.08723,0.00010,0.56907,1.00000e+10
0.172,0.06800,0.08723,0.00010,0.57646,1.00000e+10
0.178,0.06800,0.08723,0.00010,0.56168,1.00000e+10
0.181,0.06800,0.08723,0.00010,0.55430,1.00000e+10
0.184,0.06800,0.08723,0.00010,0.54691,1.00000e+10
0.187,0.06800,0.08723,0.00010,0.53952,1.00000e+10
0.190,0.06800,0.08723,0.00010,0.53213,1.00000e+10
0.193,0.06800,0.08723,0.00010,0.52475,1.00000e+10
0.199,0.06800,0.08723,0.00010,0.50997,1.00000e+10
0.196,0.06800,0.08723,0.00010,0.51736,1.00000e+10
0.202,0.06800,0.08723,0.00010,0.50259,1.00000e+10
0.205,0.06800,0.08723,0.00010,0.49520,1.00000e+10
0.208,0.06800,0.08723,0.00010,0.48781,1.00000e+10
0.211,0.06800,0.08723,0.00010,0.48042,1.00000e+10
0.214,0.06800,0.08723,0.00010,0.47304,1.00000e+10
0.217,0.06800,0.08723,0.00010,0.46565,1.00000e+10
0.220,0.06800,0.08723,0.00010,0.45826,1.00000e+10
0.223,0.06800,0.08723,0.00010,0.45087,1.00000e+10
0.226,0.06800,0.08723,0.00010,0.44349,1.00000e+10
0.229,0.06800,0.08723,0.00010,0.43610,1.00000e+10
0.232,0.06800,0.08723,0.00010,0.42871,1.00000e+10
0.235,0.06800,0.08723,0.00010,0.42132,1.00000e+10
0.238,0.06800,0.08723,0.00010,0.41394,1.00000e+10
0.241,0.06800,0.08723,0.00010,0.40655,1.00000e+10
0.244,0.06800,0.08723,0.00010,0.39916,1.00000e+10
0.247,0.06800,0.08723,0.00010,0.39178,1.00000e+10
0.253,0.06800,0.08723,0.00010,0.37700,1.00000e+10
0.250,0.06800,0.08723,0.00010,0.38439,1.00000e+10
0.256,0.06800,0.08723,0.00010,0.36961,1.00000e+10
0.259,0.06800,0.08723,0.00010,0.36223,1.00000e+10
0.262,0.06800,0.08723,0.00010,0.35484,1.00000e+10
0.265,0.06800,0.08723,0.00010,0.34745,1.00000e+10
0.268,0.06800,0.08723,0.00010,0.34006,1.00000e+10
0.271,0.06800,0.08723,0.00010,0.33268,1.00000e+10
0.274,0.06800,0.08723,0.00010,0.32529,1.00000e+10
0.280,0.06800,0.08723,0.00010,0.31051,1.00000e+10
0.283,0.06800,0.08723,0.00010,0.30313,1.00000e+10
0.277,0.06800,0.08723,0.00010,0.31790,1.00000e+10
0.286,0.06800,0.08723,0.00010,0.29574,1.00000e+10
0.289,0.06800,0.08723,0.00010,0.28835,1.00000e+10
0.292,0.06800,0.08723,0.00010,0.28097,1.00000e+10
0.298,0.06800,0.08723,0.00010,0.26619,1.00000e+10
0.295,0.06800,0.08723,0.00010,0.27358,1.00000e+10
0.301,0.06800,0.08723,0.00010,0.25880,1.00000e+10
0.304,0.06800,0.08723,0.00010,0.25142,1.00000e+10
0.307,0.06800,0.08723,0.00010,0.24403,1.00000e+10
0.310,0.06800,0.08723,0.00010,0.23664,1.00000e+10
0.316,0.06800,0.08723,0.00010,0.22187,1.00000e+10
0.313,0.06800,0.08723,0.00010,0.22925,1.00000e+10
0.319,0.06800,0.08723,0.00010,0.21448,1.00000e+10
0.325,0.06800,0.08723,0.00010,0.19970,1.00000e+10
0.322,0.06800,0.08723,0.00010,0.20709,1.00000e+10
0.328,0.06800,0.08723,0.00010,0.19232,1.00000e+10
0.331,0.06800,0.08723,0.00010,0.18493,1.00000e+10
0.334,0.06800,0.08723,0.00010,0.17754,1.00000e+10
0.340,0.06800,0.08723,0.00010,0.16277,1.00000e+10
0.343,0.06800,0.08723,0.00010,0.15538,1.00000e+10
0.346,0.06800,0.08723,0.00010,0.14799,1.00000e+10
0.349,0.06800,0.08723,0.00010,0.14061,1.00000e+10
0.337,0.06800,0.08723,0.00010,0.17016,1.00000e+10
0.352,0.06800,0.08723,0.00010,0.13322,1.00000e+10
0.355,0.06800,0.08723,0.00010,0.12583,1.00000e+10
0.358,0.06800,0.08723,0.00010,0.11844,1.00000e+10
0.361,0.06800,0.08723,0.00010,0.11106,1.00000e+10
0.364,0.06800,0.08723,0.00010,0.10367,1.00000e+10
0.367,0.06800,0.08723,0.00010,0.09628,1.00000e+10
0.370,0.06800,0.08723,0.00010,0.08889,1.00000e+10
0.373,0.06800,0.08723,0.00010,0.08151,1.00000e+10
0.376,0.06800,0.08723,0.00010,0.07412,1.00000e+10
0.379,0.06800,0.08723,0.00010,0.06673,1.00000e+10
0.382,0.06800,0.08723,0.00010,0.05934,1.00000e+10
0.160,0.06900,0.08657,0.00010,0.60601,1.00000e+10
0.163,0.06900,0.08657,0.00010,0.59862,1.00000e+10
0.166,0.06900,0.08657,0.00010,0.59123,1.00000e+10
0.169,0.06900,0.08657,0.00010,0.58385,1.00000e+10
0.172,0.06900,0.08657,0.00010,0.57646,1.00000e+10
0.175,0.06900,0.08657,0.00010,0.56907,1.00000e+10
0.178,0.06900,0.08657,0.00010,0.56168,1.00000e+10
0.181,0.06900,0.08657,0.00010,0.55430,1.00000e+10
0.187,0.06900,0.08657,0.00010,0.53952,1.00000e+10
0.184,0.06900,0.08657,0.00010,0.54691,1.00000e+10
0.190,0.06900,0.08657,0.00010,0.53213,1.00000e+10
0.193,0.06900,0.08657,0.00010,0.52475,1.00000e+10
0.196,0.06900,0.08657,0.00010,0.51736,1.00000e+10
0.199,0.06900,0.08657,0.00010,0.50997,1.00000e+10
0.202,0.06900,0.08657,0.00010,0.50259,1.00000e+10
0.205,0.06900,0.08657,0.00010,0.49520,1.00000e+10
0.211,0.06900,0.08657,0.00010,0.48042,1.00000e+10
0.208,0.06900,0.08657,0.00010,0.48781,1.00000e+10
0.214,0.06900,0.08657,0.00010,0.47304,1.00000e+10
0.217,0.06900,0.08657,0.00010,0.46565,1.00000e+10
0.220,0.06900,0.08657,0.00010,0.45826,1.00000e+10
0.226,0.06900,0.08657,0.00010,0.44349,1.00000e+10
0.223,0.06900,0.08657,0.00010,0.45087,1.00000e+10
0.229,0.06900,0.08657,0.00010,0.43610,1.00000e+10
0.232,0.06900,0.08657,0.00010,0.42871,1.00000e+10
0.235,0.06900,0.08657,0.00010,0.42132,1.00000e+10
0.238,0.06900,0.08657,0.00010,0.41394,1.00000e+10
0.241,0.06900,0.08657,0.00010,0.40655,1.00000e+10
0.244,0.06900,0.08657,0.00010,0.39916,1.00000e+10
0.247,0.06900,0.08657,0.00010,0.39178,1.00000e+10
0.250,0.06900,0.08657,0.00010,0.38439,1.00000e+10
0.253,0.06900,0.08657,0.00010,0.37700,1.00000e+10
0.256,0.06900,0.08657,0.00010,0.36961,1.00000e+10
0.262,0.06900,0.08657,0.00010,0.35484,1.00000e+10
0.259,0.06900,0.08657,0.00010,0.36223,1.00000e+10
0.265,0.06900,0.08657,0.00010,0.34745,1.00000e+10
0.268,0.06900,0.08657,0.00010,0.34006,1.00000e+10
0.274,0.06900,0.08657,0.00010,0.32529,1.00000e+10
0.271,0.06900,0.08657,0.00010,0.33268,1.00000e+10
0.277,0.06900,0.08657,0.00010,0.31790,1.00000e+10
0.280,0.06900,0.08657,0.00010,0.31051,1.00000e+10
0.283,0.06900,0.08657,0.00010,0.30313,1.00000e+10
0.286,0.06900,0.08657,0.00010,0.29574,1.00000e+10
0.289,0.06900,0.08657,0.00010,0.28835,1.00000e+10
0.292,0.06900,0.08657,0.00010,0.28097,1.00000e+10
0.298,0.06900,0.08657,0.00010,0.26619,1.00000e+10
0.295,0.06900,0.08657,0.00010,0.27358,1.00000e+10
0.301,0.06900,0.08657,0.00010,0.25880,1.00000e+10
0.304,0.06900,0.08657,0.00010,0.25142,1.00000e+10
0.307,0.06900,0.08657,0.00010,0.24403,1.00000e+10
0.313,0.06900,0.08657,0.00010,0.22925,1.00000e+10
0.316,0.06900,0.08657,0.00010,0.22187,1.00000e+10
0.310,0.06900,0.08657,0.00010,0.23664,1.00000e+10
0.319,0.06900,0.08657,0.00010,0.21448,1.00000e+10
0.322,0.06900,0.08657,0.00010,0.20709,1.00000e+10
0.325,0.06900,0.08657,0.00010,0.19970,1.00000e+10
0.328,0.06900,0.08657,0.00010,0.19232,1.00000e+10
0.331,0.06900,0.08657,0.00010,0.18493,1.00000e+10
0.337,0.06900,0.08657,0.00010,0.17016,1.00000e+10
0.334,0.06900,0.08657,0.00010,0.17754,1.00000e+10
0.340,0.06900,0.08657,0.00010,0.16277,1.00000e+10
0.343,0.06900,0.08657,0.00010,0.15538,1.00000e+10
0.346,0.06900,0.08657,0.00010,0.14799,1.00000e+10
0.349,0.06900,0.08657,0.00010,0.14061,1.00000e+10
0.352,0.06900,0.08657,0.00010,0.13322,1.00000e+10
0.355,0.06900,0.08657,0.00010,0.12583,1.00000e+10
0.358,0.06900,0.08657,0.00010,0.11844,1.00000e+10
0.361,0.06900,0.08657,0.00010,0.11106,1.00000e+10
0.364,0.06900,0.08657,0.00010,0.10367,1.00000e+10
0.367,0.06900,0.08657,0.00010,0.09628,1.00000e+10
0.370,0.06900,0.08657,0.00010,0.08889,1.00000e+10
0.373,0.06900,0.08657,0.00010,0.08151,1.00000e+10
0.379,0.06900,0.08657,0.00010,0.06673,1.00000e+10
0.376,0.06900,0.08657,0.00010,0.07412,1.00000e+10
0.382,0.06900,0.08657,0.00010,0.05934,1.00000e+10
0.160,0.07000,0.08594,0.00010,0.60601,1.00000e+10
0.163,0.07000,0.08594,0.00010,0.59862,1.00000e+10
0.166,0.07000,0.08594,0.00010,0.59123,1.00000e+10
0.169,0.07000,0.08594,0.00010,0.58385,1.00000e+10
0.172,0.07000,0.08594,0.00010,0.57646,1.00000e+10
0.178,0.07000,0.08594,0.00010,0.56168,1.00000e+10
0.181,0.07000,0.08594,0.00010,0.55430,1.00000e+10
0.184,0.07000,0.08594,0.00010,0.54691,1.00000e+10
0.175,0.07000,0.08594,0.00010,0.56907,1.00000e+10
0.187,0.07000,0.08594,0.00010,0.53952,1.00000e+10
0.190,0.07000,0.08594,0.00010,0.53213,1.00000e+10
0.193,0.07000,0.08594,0.00010,0.52475,1.00000e+10
0.196,0.07000,0.08594,0.00010,0.51736,1.00000e+10
0.199,0.07000,0.08594,0.00010,0.50997,1.00000e+10
0.202,0.07000,0.08594,0.00010,0.50259,1.00000e+10
0.205,0.07000,0.08594,0.00010,0.49520,1.00000e+10
