#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.322,0.00225,0.19049,0.01230,0.20709,1.00000e+10
0.325,0.00225,0.19050,0.01230,0.19970,1.00000e+10
0.331,0.00225,0.19051,0.01230,0.18493,1.00000e+10
0.328,0.00225,0.19051,0.01230,0.19232,1.00000e+10
0.160,0.00250,0.16000,0.00764,0.60601,2.98200e+09
0.334,0.00225,0.19052,0.01230,0.17754,1.00000e+10
0.337,0.00225,0.19052,0.01230,0.17016,1.00000e+10
0.340,0.00225,0.19053,0.01231,0.16277,1.00000e+10
0.343,0.00225,0.19053,0.01231,0.15538,1.00000e+10
0.346,0.00225,0.19054,0.01231,0.14799,1.00000e+10
0.163,0.00250,0.16301,0.00804,0.59862,3.37600e+09
0.349,0.00225,0.19054,0.01231,0.14061,1.00000e+10
0.166,0.00250,0.16600,0.00845,0.59123,3.81300e+09
0.352,0.00225,0.19055,0.01231,0.13322,1.00000e+10
0.169,0.00250,0.16900,0.00887,0.58385,4.29800e+09
0.172,0.00250,0.17200,0.00930,0.57646,4.83500e+09
0.355,0.00225,0.19055,0.01231,0.12583,1.00000e+10
0.175,0.00250,0.17500,0.00975,0.56907,5.43000e+09
0.358,0.00225,0.19055,0.01231,0.11844,1.00000e+10
0.364,0.00225,0.19056,0.01231,0.10367,1.00000e+10
0.361,0.00225,0.19056,0.01231,0.11106,1.00000e+10
0.367,0.00225,0.19056,0.01231,0.09628,1.00000e+10
0.370,0.00225,0.19057,0.01231,0.08889,1.00000e+10
0.373,0.00225,0.19057,0.01231,0.08151,1.00000e+10
0.376,0.00225,0.19057,0.01231,0.07412,1.00000e+10
0.379,0.00225,0.19057,0.01231,0.06673,1.00000e+10
0.178,0.00250,0.17800,0.01022,0.56168,6.08600e+09
0.382,0.00225,0.19057,0.01231,0.05934,1.00000e+10
0.181,0.00250,0.18100,0.01069,0.55430,6.80900e+09
0.184,0.00250,0.18400,0.01118,0.54691,7.60500e+09
0.187,0.00250,0.18700,0.01169,0.53952,8.48100e+09
0.193,0.00250,0.19167,0.01250,0.52475,1.00000e+10
0.190,0.00250,0.19000,0.01220,0.53214,9.44300e+09
0.196,0.00250,0.19178,0.01252,0.51736,1.00000e+10
0.199,0.00250,0.19188,0.01254,0.50997,1.00000e+10
0.202,0.00250,0.19198,0.01255,0.50259,1.00000e+10
0.205,0.00250,0.19206,0.01257,0.49520,1.00000e+10
0.208,0.00250,0.19214,0.01259,0.48781,1.00000e+10
0.211,0.00250,0.19222,0.01260,0.48042,1.00000e+10
0.214,0.00250,0.19229,0.01261,0.47304,1.00000e+10
0.217,0.00250,0.19235,0.01262,0.46565,1.00000e+10
0.220,0.00250,0.19241,0.01263,0.45826,1.00000e+10
0.223,0.00250,0.19247,0.01264,0.45087,1.00000e+10
0.226,0.00250,0.19252,0.01265,0.44349,1.00000e+10
0.229,0.00250,0.19257,0.01266,0.43610,1.00000e+10
0.232,0.00250,0.19261,0.01267,0.42871,1.00000e+10
0.235,0.00250,0.19266,0.01268,0.42132,1.00000e+10
0.238,0.00250,0.19270,0.01269,0.41394,1.00000e+10
0.244,0.00250,0.19277,0.01270,0.39916,1.00000e+10
0.241,0.00250,0.19273,0.01269,0.40655,1.00000e+10
0.247,0.00250,0.19280,0.01271,0.39178,1.00000e+10
0.250,0.00250,0.19283,0.01271,0.38439,1.00000e+10
0.253,0.00250,0.19286,0.01272,0.37700,1.00000e+10
0.256,0.00250,0.19289,0.01272,0.36961,1.00000e+10
0.259,0.00250,0.19292,0.01273,0.36223,1.00000e+10
0.262,0.00250,0.19294,0.01273,0.35484,1.00000e+10
0.265,0.00250,0.19296,0.01273,0.34745,1.00000e+10
0.268,0.00250,0.19298,0.01274,0.34006,1.00000e+10
0.271,0.00250,0.19300,0.01274,0.33268,1.00000e+10
0.274,0.00250,0.19302,0.01275,0.32529,1.00000e+10
0.280,0.00250,0.19306,0.01275,0.31051,1.00000e+10
0.277,0.00250,0.19304,0.01275,0.31790,1.00000e+10
0.283,0.00250,0.19307,0.01276,0.30313,1.00000e+10
0.286,0.00250,0.19309,0.01276,0.29574,1.00000e+10
0.289,0.00250,0.19310,0.01276,0.28835,1.00000e+10
0.292,0.00250,0.19312,0.01276,0.28097,1.00000e+10
0.295,0.00250,0.19313,0.01277,0.27358,1.00000e+10
0.298,0.00250,0.19314,0.01277,0.26619,1.00000e+10
0.301,0.00250,0.19315,0.01277,0.25880,1.00000e+10
0.304,0.00250,0.19316,0.01277,0.25142,1.00000e+10
0.307,0.00250,0.19317,0.01277,0.24403,1.00000e+10
0.310,0.00250,0.19318,0.01278,0.23664,1.00000e+10
0.313,0.00250,0.19319,0.01278,0.22925,1.00000e+10
0.316,0.00250,0.19320,0.01278,0.22187,1.00000e+10
0.319,0.00250,0.19321,0.01278,0.21448,1.00000e+10
0.160,0.00275,0.16000,0.00764,0.60601,2.72900e+09
0.322,0.00250,0.19322,0.01278,0.20709,1.00000e+10
0.325,0.00250,0.19323,0.01278,0.19970,1.00000e+10
0.328,0.00250,0.19323,0.01278,0.19232,1.00000e+10
0.331,0.00250,0.19324,0.01279,0.18493,1.00000e+10
0.337,0.00250,0.19325,0.01279,0.17016,1.00000e+10
0.334,0.00250,0.19324,0.01279,0.17754,1.00000e+10
0.340,0.00250,0.19326,0.01279,0.16277,1.00000e+10
0.343,0.00250,0.19326,0.01279,0.15538,1.00000e+10
0.346,0.00250,0.19327,0.01279,0.14799,1.00000e+10
0.163,0.00275,0.16301,0.00803,0.59862,3.09000e+09
0.349,0.00250,0.19327,0.01279,0.14061,1.00000e+10
0.166,0.00275,0.16600,0.00844,0.59123,3.49000e+09
0.352,0.00250,0.19327,0.01279,0.13322,1.00000e+10
0.169,0.00275,0.16900,0.00887,0.58385,3.93400e+09
0.355,0.00250,0.19328,0.01279,0.12583,1.00000e+10
0.172,0.00275,0.17200,0.00930,0.57646,4.42600e+09
0.175,0.00275,0.17500,0.00975,0.56907,4.97000e+09
0.358,0.00250,0.19328,0.01279,0.11844,1.00000e+10
0.361,0.00250,0.19328,0.01279,0.11106,1.00000e+10
0.364,0.00250,0.19329,0.01279,0.10367,1.00000e+10
0.178,0.00275,0.17800,0.01021,0.56168,5.57000e+09
0.367,0.00250,0.19329,0.01279,0.09628,1.00000e+10
0.370,0.00250,0.19329,0.01280,0.08889,1.00000e+10
0.373,0.00250,0.19330,0.01280,0.08151,1.00000e+10
0.376,0.00250,0.19330,0.01280,0.07412,1.00000e+10
0.181,0.00275,0.18100,0.01069,0.55430,6.23200e+09
0.379,0.00250,0.19330,0.01280,0.06673,1.00000e+10
0.382,0.00250,0.19330,0.01280,0.05934,1.00000e+10
0.184,0.00275,0.18400,0.01118,0.54691,6.96100e+09
0.187,0.00275,0.18700,0.01168,0.53952,7.76200e+09
0.190,0.00275,0.19000,0.01220,0.53214,8.64200e+09
0.193,0.00275,0.19300,0.01273,0.52475,9.60600e+09
0.196,0.00275,0.19422,0.01295,0.51736,1.00000e+10
0.199,0.00275,0.19432,0.01297,0.50997,1.00000e+10
0.202,0.00275,0.19441,0.01299,0.50259,1.00000e+10
0.205,0.00275,0.19450,0.01301,0.49520,1.00000e+10
0.208,0.00275,0.19458,0.01302,0.48781,1.00000e+10
0.211,0.00275,0.19466,0.01304,0.48042,1.00000e+10
0.214,0.00275,0.19473,0.01305,0.47304,1.00000e+10
0.220,0.00275,0.19485,0.01307,0.45826,1.00000e+10
0.217,0.00275,0.19479,0.01306,0.46565,1.00000e+10
0.223,0.00275,0.19491,0.01308,0.45087,1.00000e+10
0.226,0.00275,0.19496,0.01309,0.44349,1.00000e+10
0.229,0.00275,0.19501,0.01310,0.43610,1.00000e+10
0.232,0.00275,0.19506,0.01311,0.42871,1.00000e+10
0.235,0.00275,0.19510,0.01312,0.42132,1.00000e+10
0.241,0.00275,0.19518,0.01313,0.40655,1.00000e+10
0.244,0.00275,0.19522,0.01314,0.39916,1.00000e+10
0.238,0.00275,0.19514,0.01313,0.41394,1.00000e+10
0.247,0.00275,0.19525,0.01315,0.39178,1.00000e+10
0.250,0.00275,0.19528,0.01315,0.38439,1.00000e+10
0.256,0.00275,0.19534,0.01316,0.36961,1.00000e+10
0.253,0.00275,0.19531,0.01316,0.37700,1.00000e+10
0.259,0.00275,0.19536,0.01317,0.36223,1.00000e+10
0.262,0.00275,0.19539,0.01317,0.35484,1.00000e+10
0.265,0.00275,0.19541,0.01318,0.34745,1.00000e+10
0.268,0.00275,0.19543,0.01318,0.34006,1.00000e+10
0.271,0.00275,0.19545,0.01318,0.33268,1.00000e+10
0.274,0.00275,0.19547,0.01319,0.32529,1.00000e+10
0.277,0.00275,0.19549,0.01319,0.31790,1.00000e+10
0.280,0.00275,0.19551,0.01319,0.31051,1.00000e+10
0.283,0.00275,0.19552,0.01320,0.30313,1.00000e+10
0.286,0.00275,0.19554,0.01320,0.29574,1.00000e+10
0.289,0.00275,0.19555,0.01320,0.28835,1.00000e+10
0.292,0.00275,0.19557,0.01321,0.28097,1.00000e+10
0.295,0.00275,0.19558,0.01321,0.27358,1.00000e+10
0.298,0.00275,0.19559,0.01321,0.26619,1.00000e+10
0.301,0.00275,0.19560,0.01321,0.25880,1.00000e+10
0.307,0.00275,0.19563,0.01322,0.24403,1.00000e+10
0.304,0.00275,0.19562,0.01321,0.25142,1.00000e+10
0.313,0.00275,0.19564,0.01322,0.22925,1.00000e+10
0.310,0.00275,0.19564,0.01322,0.23664,1.00000e+10
0.316,0.00275,0.19565,0.01322,0.22187,1.00000e+10
0.319,0.00275,0.19566,0.01322,0.21448,1.00000e+10
0.325,0.00275,0.19568,0.01323,0.19970,1.00000e+10
0.322,0.00275,0.19567,0.01322,0.20709,1.00000e+10
0.328,0.00275,0.19568,0.01323,0.19232,1.00000e+10
0.331,0.00275,0.19569,0.01323,0.18493,1.00000e+10
0.160,0.00300,0.16001,0.00764,0.60601,2.52100e+09
0.334,0.00275,0.19570,0.01323,0.17754,1.00000e+10
0.337,0.00275,0.19570,0.01323,0.17016,1.00000e+10
0.340,0.00275,0.19571,0.01323,0.16277,1.00000e+10
0.163,0.00300,0.16301,0.00803,0.59862,2.85400e+09
0.343,0.00275,0.19571,0.01323,0.15538,1.00000e+10
0.346,0.00275,0.19572,0.01323,0.14799,1.00000e+10
0.349,0.00275,0.19572,0.01323,0.14061,1.00000e+10
0.166,0.00300,0.16600,0.00844,0.59123,3.22300e+09
0.352,0.00275,0.19573,0.01324,0.13322,1.00000e+10
0.169,0.00300,0.16900,0.00886,0.58385,3.63400e+09
0.172,0.00300,0.17200,0.00930,0.57646,4.08800e+09
0.355,0.00275,0.19573,0.01324,0.12583,1.00000e+10
0.358,0.00275,0.19573,0.01324,0.11844,1.00000e+10
0.175,0.00300,0.17500,0.00975,0.56907,4.59100e+09
0.361,0.00275,0.19574,0.01324,0.11106,1.00000e+10
0.178,0.00300,0.17800,0.01021,0.56168,5.14600e+09
0.364,0.00275,0.19574,0.01324,0.10367,1.00000e+10
0.367,0.00275,0.19574,0.01324,0.09628,1.00000e+10
0.370,0.00275,0.19575,0.01324,0.08889,1.00000e+10
0.373,0.00275,0.19575,0.01324,0.08151,1.00000e+10
0.376,0.00275,0.19575,0.01324,0.07412,1.00000e+10
0.379,0.00275,0.19575,0.01324,0.06673,1.00000e+10
0.181,0.00300,0.18100,0.01069,0.55430,5.75700e+09
0.184,0.00300,0.18400,0.01118,0.54691,6.43100e+09
0.187,0.00300,0.18700,0.01168,0.53952,7.17100e+09
0.382,0.00275,0.19575,0.01324,0.05934,1.00000e+10
0.190,0.00300,0.19000,0.01220,0.53214,7.98400e+09
0.193,0.00300,0.19300,0.01273,0.52475,8.87500e+09
0.196,0.00300,0.19600,0.01328,0.51736,9.85000e+09
0.199,0.00300,0.19652,0.01337,0.50997,1.00000e+10
0.202,0.00300,0.19662,0.01339,0.50259,1.00000e+10
0.208,0.00300,0.19679,0.01342,0.48781,1.00000e+10
0.205,0.00300,0.19671,0.01341,0.49520,1.00000e+10
0.211,0.00300,0.19687,0.01344,0.48042,1.00000e+10
0.214,0.00300,0.19694,0.01345,0.47304,1.00000e+10
0.220,0.00300,0.19707,0.01348,0.45826,1.00000e+10
0.217,0.00300,0.19700,0.01347,0.46565,1.00000e+10
0.223,0.00300,0.19712,0.01349,0.45087,1.00000e+10
0.226,0.00300,0.19718,0.01350,0.44349,1.00000e+10
0.229,0.00300,0.19723,0.01351,0.43610,1.00000e+10
0.232,0.00300,0.19727,0.01352,0.42871,1.00000e+10
0.235,0.00300,0.19732,0.01352,0.42132,1.00000e+10
0.238,0.00300,0.19736,0.01353,0.41394,1.00000e+10
0.241,0.00300,0.19740,0.01354,0.40655,1.00000e+10
0.244,0.00300,0.19743,0.01355,0.39916,1.00000e+10
0.247,0.00300,0.19747,0.01355,0.39178,1.00000e+10
0.250,0.00300,0.19750,0.01356,0.38439,1.00000e+10
0.253,0.00300,0.19753,0.01356,0.37700,1.00000e+10
0.256,0.00300,0.19755,0.01357,0.36961,1.00000e+10
0.262,0.00300,0.19761,0.01358,0.35484,1.00000e+10
0.259,0.00300,0.19758,0.01358,0.36223,1.00000e+10
0.265,0.00300,0.19763,0.01358,0.34745,1.00000e+10
0.268,0.00300,0.19765,0.01359,0.34006,1.00000e+10
0.274,0.00300,0.19769,0.01360,0.32529,1.00000e+10
0.271,0.00300,0.19767,0.01359,0.33268,1.00000e+10
0.277,0.00300,0.19771,0.01360,0.31790,1.00000e+10
0.280,0.00300,0.19773,0.01360,0.31051,1.00000e+10
0.283,0.00300,0.19774,0.01361,0.30313,1.00000e+10
0.286,0.00300,0.19776,0.01361,0.29574,1.00000e+10
0.289,0.00300,0.19777,0.01361,0.28835,1.00000e+10
0.298,0.00300,0.19781,0.01362,0.26619,1.00000e+10
0.292,0.00300,0.19779,0.01361,0.28097,1.00000e+10
0.295,0.00300,0.19780,0.01362,0.27358,1.00000e+10
0.301,0.00300,0.19782,0.01362,0.25880,1.00000e+10
0.304,0.00300,0.19784,0.01362,0.25142,1.00000e+10
0.307,0.00300,0.19785,0.01363,0.24403,1.00000e+10
0.310,0.00300,0.19786,0.01363,0.23664,1.00000e+10
0.313,0.00300,0.19787,0.01363,0.22925,1.00000e+10
0.316,0.00300,0.19787,0.01363,0.22187,1.00000e+10
0.319,0.00300,0.19788,0.01363,0.21448,1.00000e+10
0.160,0.00325,0.16001,0.00763,0.60601,2.34600e+09
0.322,0.00300,0.19789,0.01363,0.20709,1.00000e+10
0.325,0.00300,0.19790,0.01364,0.19970,1.00000e+10
0.328,0.00300,0.19790,0.01364,0.19232,1.00000e+10
0.163,0.00325,0.16300,0.00803,0.59862,2.65500e+09
0.331,0.00300,0.19791,0.01364,0.18493,1.00000e+10
0.334,0.00300,0.19792,0.01364,0.17754,1.00000e+10
0.337,0.00300,0.19792,0.01364,0.17016,1.00000e+10
0.166,0.00325,0.16600,0.00844,0.59123,3.00000e+09
0.340,0.00300,0.19793,0.01364,0.16277,1.00000e+10
0.343,0.00300,0.19793,0.01364,0.15538,1.00000e+10
0.346,0.00300,0.19794,0.01364,0.14799,1.00000e+10
0.169,0.00325,0.16900,0.00886,0.58385,3.38200e+09
0.349,0.00300,0.19794,0.01364,0.14061,1.00000e+10
0.172,0.00325,0.17200,0.00930,0.57646,3.80500e+09
0.352,0.00300,0.19795,0.01365,0.13322,1.00000e+10
0.175,0.00325,0.17501,0.00975,0.56907,4.27400e+09
0.355,0.00300,0.19795,0.01365,0.12583,1.00000e+10
0.358,0.00300,0.19796,0.01365,0.11844,1.00000e+10
0.361,0.00300,0.19796,0.01365,0.11106,1.00000e+10
0.178,0.00325,0.17800,0.01021,0.56168,4.79000e+09
0.181,0.00325,0.18100,0.01068,0.55430,5.36000e+09
0.364,0.00300,0.19796,0.01365,0.10367,1.00000e+10
0.184,0.00325,0.18400,0.01117,0.54691,5.98700e+09
0.367,0.00300,0.19796,0.01365,0.09628,1.00000e+10
0.373,0.00300,0.19797,0.01365,0.08151,1.00000e+10
0.376,0.00300,0.19797,0.01365,0.07412,1.00000e+10
0.370,0.00300,0.19797,0.01365,0.08889,1.00000e+10
0.379,0.00300,0.19797,0.01365,0.06673,1.00000e+10
0.382,0.00300,0.19798,0.01365,0.05934,1.00000e+10
0.187,0.00325,0.18700,0.01168,0.53952,6.67700e+09
0.190,0.00325,0.19000,0.01219,0.53214,7.43300e+09
0.193,0.00325,0.19300,0.01273,0.52475,8.26300e+09
0.196,0.00325,0.19600,0.01327,0.51736,9.17200e+09
0.199,0.00325,0.19853,0.01375,0.50997,1.00000e+10
0.202,0.00325,0.19863,0.01376,0.50259,1.00000e+10
0.205,0.00325,0.19872,0.01378,0.49520,1.00000e+10
0.208,0.00325,0.19880,0.01380,0.48781,1.00000e+10
0.211,0.00325,0.19888,0.01381,0.48042,1.00000e+10
0.214,0.00325,0.19895,0.01383,0.47304,1.00000e+10
0.217,0.00325,0.19902,0.01384,0.46565,1.00000e+10
0.220,0.00325,0.19908,0.01385,0.45826,1.00000e+10
0.223,0.00325,0.19914,0.01386,0.45087,1.00000e+10
0.226,0.00325,0.19919,0.01387,0.44349,1.00000e+10
0.232,0.00325,0.19929,0.01389,0.42871,1.00000e+10
0.229,0.00325,0.19924,0.01388,0.43610,1.00000e+10
0.238,0.00325,0.19937,0.01391,0.41394,1.00000e+10
0.241,0.00325,0.19941,0.01392,0.40655,1.00000e+10
0.235,0.00325,0.19933,0.01390,0.42132,1.00000e+10
0.244,0.00325,0.19945,0.01392,0.39916,1.00000e+10
0.247,0.00325,0.19948,0.01393,0.39178,1.00000e+10
0.250,0.00325,0.19951,0.01394,0.38439,1.00000e+10
0.259,0.00325,0.19960,0.01395,0.36223,1.00000e+10
0.253,0.00325,0.19954,0.01394,0.37700,1.00000e+10
0.256,0.00325,0.19957,0.01395,0.36961,1.00000e+10
0.262,0.00325,0.19962,0.01396,0.35484,1.00000e+10
0.268,0.00325,0.19967,0.01397,0.34006,1.00000e+10
0.265,0.00325,0.19965,0.01396,0.34745,1.00000e+10
0.271,0.00325,0.19969,0.01397,0.33268,1.00000e+10
0.274,0.00325,0.19971,0.01397,0.32529,1.00000e+10
0.277,0.00325,0.19973,0.01398,0.31790,1.00000e+10
0.280,0.00325,0.19975,0.01398,0.31051,1.00000e+10
0.283,0.00325,0.19976,0.01398,0.30313,1.00000e+10
0.286,0.00325,0.19978,0.01399,0.29574,1.00000e+10
0.289,0.00325,0.19979,0.01399,0.28835,1.00000e+10
0.292,0.00325,0.19981,0.01399,0.28097,1.00000e+10
0.295,0.00325,0.19982,0.01400,0.27358,1.00000e+10
0.298,0.00325,0.19983,0.01400,0.26619,1.00000e+10
0.301,0.00325,0.19985,0.01400,0.25880,1.00000e+10
0.307,0.00325,0.19987,0.01400,0.24403,1.00000e+10
0.304,0.00325,0.19986,0.01400,0.25142,1.00000e+10
0.310,0.00325,0.19988,0.01401,0.23664,1.00000e+10
0.313,0.00325,0.19989,0.01401,0.22925,1.00000e+10
0.316,0.00325,0.19990,0.01401,0.22187,1.00000e+10
0.160,0.00350,0.16000,0.00763,0.60601,2.19600e+09
0.322,0.00325,0.19991,0.01401,0.20709,1.00000e+10
0.319,0.00325,0.19990,0.01401,0.21448,1.00000e+10
0.325,0.00325,0.19992,0.01401,0.19970,1.00000e+10
0.163,0.00350,0.16300,0.00803,0.59862,2.48700e+09
0.328,0.00325,0.19993,0.01402,0.19232,1.00000e+10
0.166,0.00350,0.16600,0.00844,0.59123,2.81000e+09
0.331,0.00325,0.19993,0.01402,0.18493,1.00000e+10
0.169,0.00350,0.16900,0.00886,0.58385,3.16800e+09
0.334,0.00325,0.19994,0.01402,0.17754,1.00000e+10
0.337,0.00325,0.19995,0.01402,0.17016,1.00000e+10
0.343,0.00325,0.19996,0.01402,0.15538,1.00000e+10
0.340,0.00325,0.19995,0.01402,0.16277,1.00000e+10
0.346,0.00325,0.19996,0.01402,0.14799,1.00000e+10
0.349,0.00325,0.19997,0.01402,0.14061,1.00000e+10
0.352,0.00325,0.19997,0.01402,0.13322,1.00000e+10
0.355,0.00325,0.19997,0.01402,0.12583,1.00000e+10
0.172,0.00350,0.17200,0.00929,0.57646,3.56500e+09
0.358,0.00325,0.19998,0.01403,0.11844,1.00000e+10
0.175,0.00350,0.17500,0.00974,0.56907,4.00400e+09
0.361,0.00325,0.19998,0.01403,0.11106,1.00000e+10
0.178,0.00350,0.17801,0.01020,0.56168,4.48900e+09
0.364,0.00325,0.19998,0.01403,0.10367,1.00000e+10
0.181,0.00350,0.18100,0.01068,0.55430,5.02300e+09
0.184,0.00350,0.18400,0.01117,0.54691,5.61100e+09
0.367,0.00325,0.19999,0.01403,0.09628,1.00000e+10
0.373,0.00325,0.19999,0.01403,0.08151,1.00000e+10
0.370,0.00325,0.19999,0.01403,0.08889,1.00000e+10
0.376,0.00325,0.19999,0.01403,0.07412,1.00000e+10
0.379,0.00325,0.20000,0.01403,0.06673,1.00000e+10
0.187,0.00350,0.18700,0.01167,0.53952,6.25700e+09
0.382,0.00325,0.20000,0.01403,0.05934,1.00000e+10
0.190,0.00350,0.19000,0.01219,0.53214,6.96700e+09
0.193,0.00350,0.19300,0.01272,0.52475,7.74600e+09
0.196,0.00350,0.19600,0.01327,0.51736,8.59800e+09
0.199,0.00350,0.19900,0.01383,0.50997,9.53000e+09
0.208,0.00350,0.20064,0.01414,0.48781,1.00000e+10
0.202,0.00350,0.20047,0.01411,0.50259,1.00000e+10
0.205,0.00350,0.20056,0.01413,0.49520,1.00000e+10
0.214,0.00350,0.20079,0.01417,0.47304,1.00000e+10
0.211,0.00350,0.20072,0.01416,0.48042,1.00000e+10
0.217,0.00350,0.20086,0.01419,0.46565,1.00000e+10
0.220,0.00350,0.20092,0.01420,0.45826,1.00000e+10
0.223,0.00350,0.20098,0.01421,0.45087,1.00000e+10
0.226,0.00350,0.20103,0.01422,0.44349,1.00000e+10
0.229,0.00350,0.20108,0.01423,0.43610,1.00000e+10
0.235,0.00350,0.20118,0.01425,0.42132,1.00000e+10
0.232,0.00350,0.20113,0.01424,0.42871,1.00000e+10
0.238,0.00350,0.20122,0.01426,0.41394,1.00000e+10
0.241,0.00350,0.20126,0.01427,0.40655,1.00000e+10
0.244,0.00350,0.20129,0.01427,0.39916,1.00000e+10
0.247,0.00350,0.20133,0.01428,0.39178,1.00000e+10
0.250,0.00350,0.20136,0.01429,0.38439,1.00000e+10
0.253,0.00350,0.20139,0.01429,0.37700,1.00000e+10
0.256,0.00350,0.20142,0.01430,0.36961,1.00000e+10
0.259,0.00350,0.20145,0.01430,0.36223,1.00000e+10
0.262,0.00350,0.20147,0.01431,0.35484,1.00000e+10
0.265,0.00350,0.20149,0.01431,0.34745,1.00000e+10
0.271,0.00350,0.20154,0.01432,0.33268,1.00000e+10
0.268,0.00350,0.20152,0.01432,0.34006,1.00000e+10
0.274,0.00350,0.20156,0.01432,0.32529,1.00000e+10
0.277,0.00350,0.20158,0.01433,0.31790,1.00000e+10
0.283,0.00350,0.20161,0.01433,0.30313,1.00000e+10
0.280,0.00350,0.20159,0.01433,0.31051,1.00000e+10
0.286,0.00350,0.20163,0.01434,0.29574,1.00000e+10
0.289,0.00350,0.20164,0.01434,0.28835,1.00000e+10
0.292,0.00350,0.20166,0.01434,0.28097,1.00000e+10
0.295,0.00350,0.20167,0.01435,0.27358,1.00000e+10
0.301,0.00350,0.20169,0.01435,0.25880,1.00000e+10
0.298,0.00350,0.20168,0.01435,0.26619,1.00000e+10
0.304,0.00350,0.20170,0.01435,0.25142,1.00000e+10
0.310,0.00350,0.20173,0.01436,0.23664,1.00000e+10
0.307,0.00350,0.20172,0.01436,0.24403,1.00000e+10
0.313,0.00350,0.20173,0.01436,0.22925,1.00000e+10
0.316,0.00350,0.20174,0.01436,0.22187,1.00000e+10
0.319,0.00350,0.20175,0.01436,0.21448,1.00000e+10
0.322,0.00350,0.20176,0.01436,0.20709,1.00000e+10
0.325,0.00350,0.20177,0.01437,0.19970,1.00000e+10
0.160,0.00375,0.16000,0.00763,0.60601,2.06800e+09
0.163,0.00375,0.16300,0.00803,0.59862,2.34200e+09
0.328,0.00350,0.20178,0.01437,0.19232,1.00000e+10
0.166,0.00375,0.16601,0.00843,0.59123,2.64700e+09
0.331,0.00350,0.20178,0.01437,0.18493,1.00000e+10
0.169,0.00375,0.16900,0.00886,0.58385,2.98400e+09
0.334,0.00350,0.20179,0.01437,0.17754,1.00000e+10
0.340,0.00350,0.20180,0.01437,0.16277,1.00000e+10
0.337,0.00350,0.20179,0.01437,0.17016,1.00000e+10
0.343,0.00350,0.20181,0.01437,0.15538,1.00000e+10
0.346,0.00350,0.20181,0.01437,0.14799,1.00000e+10
0.349,0.00350,0.20181,0.01438,0.14061,1.00000e+10
0.172,0.00375,0.17201,0.00929,0.57646,3.35900e+09
0.352,0.00350,0.20182,0.01438,0.13322,1.00000e+10
0.355,0.00350,0.20182,0.01438,0.12583,1.00000e+10
0.175,0.00375,0.17501,0.00974,0.56907,3.77300e+09
0.358,0.00350,0.20183,0.01438,0.11844,1.00000e+10
0.178,0.00375,0.17801,0.01020,0.56168,4.23000e+09
0.361,0.00350,0.20183,0.01438,0.11106,1.00000e+10
0.181,0.00375,0.18100,0.01068,0.55430,4.73300e+09
0.184,0.00375,0.18400,0.01117,0.54691,5.28800e+09
0.187,0.00375,0.18700,0.01167,0.53952,5.89800e+09
0.364,0.00350,0.20183,0.01438,0.10367,1.00000e+10
0.190,0.00375,0.19000,0.01219,0.53214,6.56800e+09
0.370,0.00350,0.20184,0.01438,0.08889,1.00000e+10
0.373,0.00350,0.20184,0.01438,0.08151,1.00000e+10
0.367,0.00350,0.20184,0.01438,0.09628,1.00000e+10
0.376,0.00350,0.20184,0.01438,0.07412,1.00000e+10
0.379,0.00350,0.20185,0.01438,0.06673,1.00000e+10
0.382,0.00350,0.20185,0.01438,0.05934,1.00000e+10
0.193,0.00375,0.19300,0.01272,0.52475,7.30200e+09
0.196,0.00375,0.19600,0.01327,0.51736,8.10600e+09
0.199,0.00375,0.19900,0.01383,0.50997,8.98600e+09
0.202,0.00375,0.20200,0.01440,0.50259,9.94700e+09
0.208,0.00375,0.20233,0.01447,0.48781,1.00000e+10
0.205,0.00375,0.20224,0.01445,0.49520,1.00000e+10
0.211,0.00375,0.20241,0.01448,0.48042,1.00000e+10
0.214,0.00375,0.20248,0.01450,0.47304,1.00000e+10
0.217,0.00375,0.20255,0.01451,0.46565,1.00000e+10
0.220,0.00375,0.20261,0.01452,0.45826,1.00000e+10
0.223,0.00375,0.20267,0.01453,0.45087,1.00000e+10
0.226,0.00375,0.20272,0.01454,0.44349,1.00000e+10
0.229,0.00375,0.20277,0.01456,0.43610,1.00000e+10
0.232,0.00375,0.20282,0.01456,0.42871,1.00000e+10
0.235,0.00375,0.20287,0.01457,0.42132,1.00000e+10
0.238,0.00375,0.20291,0.01458,0.41394,1.00000e+10
0.241,0.00375,0.20295,0.01459,0.40655,1.00000e+10
0.244,0.00375,0.20299,0.01460,0.39916,1.00000e+10
0.247,0.00375,0.20302,0.01460,0.39178,1.00000e+10
0.250,0.00375,0.20305,0.01461,0.38439,1.00000e+10
0.253,0.00375,0.20308,0.01462,0.37700,1.00000e+10
0.259,0.00375,0.20314,0.01463,0.36223,1.00000e+10
0.256,0.00375,0.20311,0.01462,0.36961,1.00000e+10
0.262,0.00375,0.20316,0.01463,0.35484,1.00000e+10
0.268,0.00375,0.20321,0.01464,0.34006,1.00000e+10
0.274,0.00375,0.20325,0.01465,0.32529,1.00000e+10
0.271,0.00375,0.20323,0.01465,0.33268,1.00000e+10
0.265,0.00375,0.20319,0.01464,0.34745,1.00000e+10
0.277,0.00375,0.20327,0.01465,0.31790,1.00000e+10
