#time,a_sat,e_sat,n_sat,n_p,Omega_p
0.00000e+00,3.10610e-02,9.62190e-04,1.54655e+03,4.88786e+00,1.10157e+04
1.00000e+02,3.10928e-02,8.92227e-04,1.54418e+03,4.89698e+00,1.10134e+04
2.00000e+02,3.11260e-02,9.31116e-04,1.54171e+03,4.89774e+00,1.10112e+04
3.00000e+02,3.11589e-02,9.43351e-04,1.53927e+03,4.89801e+00,1.10090e+04
4.00000e+02,3.11902e-02,9.30938e-04,1.53695e+03,4.89546e+00,1.10067e+04
5.00000e+02,3.12228e-02,9.57381e-04,1.53454e+03,4.89822e+00,1.10045e+04
6.00000e+02,3.12549e-02,9.89985e-04,1.53218e+03,4.89739e+00,1.10024e+04
7.00000e+02,3.12868e-02,9.83971e-04,1.52983e+03,4.89719e+00,1.10002e+04
8.00000e+02,3.13179e-02,9.99396e-04,1.52756e+03,4.90367e+00,1.09980e+04
9.00000e+02,3.13493e-02,9.42251e-04,1.52526e+03,4.89715e+00,1.09959e+04
1.00000e+03,3.13800e-02,1.04346e-03,1.52302e+03,4.89786e+00,1.09937e+04
2.00000e+03,3.16844e-02,9.73099e-04,1.50113e+03,4.89818e+00,1.09731e+04
3.00000e+03,3.19722e-02,1.03370e-03,1.48091e+03,4.89754e+00,1.09535e+04
4.00000e+03,3.22475e-02,1.05653e-03,1.46199e+03,4.89785e+00,1.09350e+04
5.00000e+03,3.25094e-02,1.11465e-03,1.44436e+03,4.89675e+00,1.09174e+04
6.00000e+03,3.27601e-02,1.11060e-03,1.42780e+03,4.89719e+00,1.09006e+04
7.00000e+03,3.30009e-02,1.06648e-03,1.41221e+03,4.90834e+00,1.08845e+04
8.00000e+03,3.32325e-02,1.04987e-03,1.39747e+03,4.89731e+00,1.08691e+04
9.00000e+03,3.34567e-02,1.13099e-03,1.38345e+03,4.89647e+00,1.08543e+04
1.00000e+04,3.36705e-02,1.20399e-03,1.37029e+03,4.89763e+00,1.08401e+04
1.10000e+04,3.38799e-02,1.21792e-03,1.35761e+03,4.89790e+00,1.08265e+04
1.20000e+04,3.40797e-02,1.15760e-03,1.34568e+03,4.90012e+00,1.08133e+04
1.30000e+04,3.42743e-02,1.12420e-03,1.33424e+03,4.89802e+00,1.08006e+04
1.40000e+04,3.44642e-02,1.22590e-03,1.32323e+03,4.89524e+00,1.07883e+04
1.50000e+04,3.46464e-02,1.17335e-03,1.31281e+03,4.89783e+00,1.07764e+04
1.60000e+04,3.48256e-02,1.26497e-03,1.30268e+03,4.89800e+00,1.07648e+04
1.70000e+04,3.49972e-02,1.23738e-03,1.29312e+03,4.89706e+00,1.07536e+04
1.80000e+04,3.51664e-02,1.24637e-03,1.28379e+03,4.89721e+00,1.07428e+04
1.90000e+04,3.53299e-02,1.24894e-03,1.27489e+03,4.89608e+00,1.07322e+04
2.00000e+04,3.54894e-02,1.41026e-03,1.26631e+03,4.89734e+00,1.07219e+04
2.10000e+04,3.56465e-02,1.38777e-03,1.25794e+03,4.90129e+00,1.07119e+04
2.20000e+04,3.57984e-02,1.25939e-03,1.24995e+03,4.89756e+00,1.07022e+04
2.30000e+04,3.59470e-02,1.28741e-03,1.24220e+03,4.89744e+00,1.06927e+04
2.40000e+04,3.60940e-02,1.43350e-03,1.23462e+03,4.89811e+00,1.06834e+04
2.50000e+04,3.62358e-02,1.40598e-03,1.22738e+03,4.89775e+00,1.06744e+04
2.60000e+04,3.63758e-02,1.36342e-03,1.22030e+03,4.90020e+00,1.06656e+04
2.70000e+04,3.65114e-02,1.49455e-03,1.21351e+03,4.89788e+00,1.06569e+04
2.80000e+04,3.66451e-02,1.45392e-03,1.20688e+03,4.89660e+00,1.06485e+04
2.90000e+04,3.67756e-02,1.53027e-03,1.20046e+03,4.89773e+00,1.06402e+04
3.00000e+04,3.69054e-02,1.45804e-03,1.19413e+03,4.89780e+00,1.06321e+04
3.10000e+04,3.70312e-02,1.42848e-03,1.18805e+03,4.89698e+00,1.06242e+04
3.20000e+04,3.71552e-02,1.54490e-03,1.18211e+03,4.89729e+00,1.06165e+04
3.30000e+04,3.72748e-02,1.53252e-03,1.17643e+03,4.89234e+00,1.06089e+04
3.40000e+04,3.73951e-02,1.56915e-03,1.17075e+03,4.89713e+00,1.06014e+04
3.50000e+04,3.75128e-02,1.49682e-03,1.16524e+03,4.89600e+00,1.05941e+04
3.60000e+04,3.76272e-02,1.60941e-03,1.15994e+03,4.89775e+00,1.05869e+04
3.70000e+04,3.77397e-02,1.52897e-03,1.15475e+03,4.89790e+00,1.05799e+04
3.80000e+04,3.78509e-02,1.48605e-03,1.14967e+03,4.89871e+00,1.05730e+04
3.90000e+04,3.79620e-02,1.53744e-03,1.14463e+03,4.89803e+00,1.05662e+04
4.00000e+04,3.80687e-02,1.68376e-03,1.13982e+03,4.89499e+00,1.05595e+04
4.10000e+04,3.81745e-02,1.46632e-03,1.13508e+03,4.89792e+00,1.05529e+04
4.20000e+04,3.82804e-02,1.63736e-03,1.13038e+03,4.89696e+00,1.05465e+04
4.30000e+04,3.83835e-02,1.69432e-03,1.12582e+03,4.89717e+00,1.05401e+04
4.40000e+04,3.84835e-02,1.58269e-03,1.12144e+03,4.89742e+00,1.05339e+04
4.50000e+04,3.85833e-02,1.74169e-03,1.11709e+03,4.89653e+00,1.05277e+04
4.60000e+04,3.86841e-02,1.60737e-03,1.11273e+03,4.89722e+00,1.05217e+04
4.70000e+04,3.87807e-02,1.67786e-03,1.10857e+03,4.90270e+00,1.05157e+04
4.80000e+04,3.88765e-02,1.69581e-03,1.10447e+03,4.89758e+00,1.05098e+04
4.90000e+04,3.89712e-02,1.63543e-03,1.10045e+03,4.89771e+00,1.05040e+04
5.00000e+04,3.90644e-02,1.75039e-03,1.09652e+03,4.89775e+00,1.04983e+04
5.10000e+04,3.91574e-02,1.76843e-03,1.09261e+03,4.89778e+00,1.04927e+04
5.20000e+04,3.92463e-02,1.74499e-03,1.08890e+03,4.89917e+00,1.04872e+04
5.30000e+04,3.93361e-02,1.80639e-03,1.08518e+03,4.89798e+00,1.04817e+04
5.40000e+04,3.94259e-02,1.73830e-03,1.08147e+03,4.88617e+00,1.04763e+04
5.50000e+04,3.95135e-02,1.72403e-03,1.07788e+03,4.89777e+00,1.04710e+04
5.60000e+04,3.95987e-02,1.86241e-03,1.07440e+03,4.89829e+00,1.04658e+04
5.70000e+04,3.96826e-02,1.90791e-03,1.07099e+03,4.89732e+00,1.04606e+04
5.80000e+04,3.97689e-02,1.79596e-03,1.06751e+03,4.89703e+00,1.04555e+04
5.90000e+04,3.98514e-02,1.77919e-03,1.06420e+03,4.89486e+00,1.04504e+04
6.00000e+04,3.99346e-02,1.83206e-03,1.06087e+03,4.89721e+00,1.04455e+04
6.10000e+04,4.00165e-02,1.81346e-03,1.05762e+03,4.90954e+00,1.04405e+04
6.20000e+04,4.00980e-02,1.80290e-03,1.05439e+03,4.89752e+00,1.04357e+04
6.30000e+04,4.01750e-02,1.89894e-03,1.05136e+03,4.89820e+00,1.04309e+04
6.40000e+04,4.02560e-02,1.86629e-03,1.04819e+03,4.89834e+00,1.04261e+04
6.50000e+04,4.03324e-02,1.83191e-03,1.04522e+03,4.89802e+00,1.04214e+04
6.60000e+04,4.04094e-02,1.85409e-03,1.04223e+03,4.89997e+00,1.04168e+04
6.70000e+04,4.04849e-02,1.87408e-03,1.03931e+03,4.89789e+00,1.04122e+04
6.80000e+04,4.05605e-02,1.93360e-03,1.03641e+03,4.89040e+00,1.04077e+04
6.90000e+04,4.06354e-02,1.98767e-03,1.03355e+03,4.89744e+00,1.04032e+04
7.00000e+04,4.07100e-02,1.81964e-03,1.03071e+03,4.89702e+00,1.03988e+04
7.10000e+04,4.07826e-02,1.88687e-03,1.02796e+03,4.89688e+00,1.03944e+04
7.20000e+04,4.08554e-02,1.73743e-03,1.02521e+03,4.89737e+00,1.03901e+04
7.30000e+04,4.09272e-02,1.93226e-03,1.02251e+03,4.89496e+00,1.03858e+04
7.40000e+04,4.10002e-02,1.90018e-03,1.01979e+03,4.89736e+00,1.03816e+04
7.50000e+04,4.10682e-02,2.01001e-03,1.01725e+03,4.90213e+00,1.03774e+04
7.60000e+04,4.11381e-02,1.86472e-03,1.01466e+03,4.89772e+00,1.03732e+04
7.70000e+04,4.12074e-02,1.96572e-03,1.01210e+03,4.89777e+00,1.03691e+04
7.80000e+04,4.12746e-02,2.03652e-03,1.00963e+03,4.89832e+00,1.03651e+04
7.90000e+04,4.13459e-02,1.90585e-03,1.00702e+03,4.89807e+00,1.03610e+04
8.00000e+04,4.14121e-02,1.89845e-03,1.00461e+03,4.90303e+00,1.03570e+04
8.10000e+04,4.14788e-02,1.90722e-03,1.00219e+03,4.89792e+00,1.03531e+04
8.20000e+04,4.15459e-02,1.97965e-03,9.99758e+02,4.89565e+00,1.03492e+04
8.30000e+04,4.16111e-02,1.94144e-03,9.97408e+02,4.89731e+00,1.03453e+04
8.40000e+04,4.16759e-02,2.04945e-03,9.95084e+02,4.89708e+00,1.03415e+04
8.50000e+04,4.17392e-02,2.07955e-03,9.92823e+02,4.89658e+00,1.03377e+04
8.60000e+04,4.18017e-02,2.09895e-03,9.90597e+02,4.89702e+00,1.03339e+04
8.70000e+04,4.18652e-02,2.14306e-03,9.88342e+02,4.89374e+00,1.03302e+04
8.80000e+04,4.19277e-02,2.14260e-03,9.86133e+02,4.89760e+00,1.03265e+04
8.90000e+04,4.19906e-02,2.01736e-03,9.83919e+02,4.90070e+00,1.03228e+04
9.00000e+04,4.20528e-02,2.05000e-03,9.81736e+02,4.89804e+00,1.03192e+04
9.10000e+04,4.21143e-02,2.07347e-03,9.79585e+02,4.89811e+00,1.03156e+04
9.20000e+04,4.21734e-02,2.00604e-03,9.77527e+02,4.89880e+00,1.03121e+04
9.30000e+04,4.22329e-02,2.13707e-03,9.75463e+02,4.89799e+00,1.03085e+04
9.40000e+04,4.22932e-02,2.01974e-03,9.73379e+02,4.90587e+00,1.03050e+04
9.50000e+04,4.23519e-02,2.20990e-03,9.71354e+02,4.89747e+00,1.03016e+04
9.60000e+04,4.24100e-02,2.16453e-03,9.69358e+02,4.89629e+00,1.02981e+04
9.70000e+04,4.24692e-02,2.04693e-03,9.67333e+02,4.89728e+00,1.02947e+04
9.80000e+04,4.25283e-02,2.17175e-03,9.65316e+02,4.89710e+00,1.02913e+04
9.90000e+04,4.25863e-02,2.12466e-03,9.63346e+02,4.89640e+00,1.02880e+04
1.00000e+05,4.26423e-02,2.20276e-03,9.61450e+02,4.89735e+00,1.02846e+04
1.01000e+05,4.26973e-02,2.13429e-03,9.59590e+02,4.89168e+00,1.02813e+04
1.02000e+05,4.27556e-02,2.17805e-03,9.57631e+02,4.89749e+00,1.02780e+04
1.03000e+05,4.28077e-02,2.08082e-03,9.55881e+02,4.89823e+00,1.02748e+04
1.04000e+05,4.28661e-02,2.14504e-03,9.53930e+02,4.89815e+00,1.02716e+04
1.05000e+05,4.29192e-02,2.02855e-03,9.52159e+02,4.89824e+00,1.02684e+04
1.06000e+05,4.29740e-02,2.13943e-03,9.50339e+02,4.89918e+00,1.02652e+04
1.07000e+05,4.30293e-02,2.12383e-03,9.48507e+02,4.89795e+00,1.02620e+04
1.08000e+05,4.30843e-02,2.14774e-03,9.46691e+02,4.89005e+00,1.02589e+04
1.09000e+05,4.31366e-02,2.24644e-03,9.44972e+02,4.89751e+00,1.02558e+04
1.10000e+05,4.31901e-02,2.22612e-03,9.43215e+02,4.89590e+00,1.02527e+04
1.11000e+05,4.32423e-02,2.27802e-03,9.41509e+02,4.89676e+00,1.02497e+04
1.12000e+05,4.32946e-02,2.19870e-03,9.39802e+02,4.89709e+00,1.02466e+04
1.13000e+05,4.33440e-02,2.24662e-03,9.38197e+02,4.89602e+00,1.02436e+04
1.14000e+05,4.33994e-02,2.21256e-03,9.36400e+02,4.89741e+00,1.02406e+04
1.15000e+05,4.34482e-02,2.07849e-03,9.34822e+02,4.90480e+00,1.02377e+04
1.16000e+05,4.35000e-02,2.22193e-03,9.33153e+02,4.89795e+00,1.02347e+04
1.17000e+05,4.35502e-02,2.30244e-03,9.31540e+02,4.89854e+00,1.02318e+04
1.18000e+05,4.36014e-02,2.34565e-03,9.29901e+02,4.89826e+00,1.02289e+04
1.19000e+05,4.36494e-02,2.13072e-03,9.28366e+02,4.89804e+00,1.02260e+04
1.20000e+05,4.36989e-02,2.29735e-03,9.26789e+02,4.89963e+00,1.02232e+04
1.21000e+05,4.37476e-02,2.17111e-03,9.25243e+02,4.89769e+00,1.02203e+04
1.22000e+05,4.37982e-02,2.29193e-03,9.23638e+02,4.88644e+00,1.02175e+04
1.23000e+05,4.38455e-02,2.24114e-03,9.22146e+02,4.89733e+00,1.02147e+04
1.24000e+05,4.38945e-02,2.31662e-03,9.20601e+02,4.89719e+00,1.02119e+04
1.25000e+05,4.39446e-02,2.31768e-03,9.19029e+02,4.89720e+00,1.02091e+04
1.26000e+05,4.39902e-02,2.29425e-03,9.17601e+02,4.89707e+00,1.02064e+04
1.27000e+05,4.40395e-02,2.33592e-03,9.16058e+02,4.89296e+00,1.02036e+04
1.28000e+05,4.40873e-02,2.37061e-03,9.14571e+02,4.89750e+00,1.02009e+04
1.29000e+05,4.41335e-02,2.39078e-03,9.13135e+02,4.90359e+00,1.01982e+04
1.30000e+05,4.41773e-02,2.44475e-03,9.11776e+02,4.89797e+00,1.01956e+04
1.31000e+05,4.42272e-02,2.29585e-03,9.10234e+02,4.89859e+00,1.01929e+04
1.32000e+05,4.42707e-02,2.21188e-03,9.08891e+02,4.89844e+00,1.01903e+04
1.33000e+05,4.43178e-02,2.45883e-03,9.07445e+02,4.89810e+00,1.01876e+04
1.34000e+05,4.43628e-02,2.39962e-03,9.06064e+02,4.90183e+00,1.01850e+04
1.35000e+05,4.44067e-02,2.31231e-03,9.04719e+02,4.89745e+00,1.01824e+04
1.36000e+05,4.44521e-02,2.40319e-03,9.03334e+02,4.89329e+00,1.01798e+04
1.37000e+05,4.44975e-02,2.43303e-03,9.01951e+02,4.89712e+00,1.01773e+04
1.38000e+05,4.45436e-02,2.43964e-03,9.00552e+02,4.89663e+00,1.01747e+04
1.39000e+05,4.45870e-02,2.38632e-03,8.99239e+02,4.89661e+00,1.01722e+04
1.40000e+05,4.46301e-02,2.51969e-03,8.97937e+02,4.89745e+00,1.01697e+04
1.41000e+05,4.46733e-02,2.50847e-03,8.96634e+02,4.89183e+00,1.01672e+04
1.42000e+05,4.47171e-02,2.35400e-03,8.95317e+02,4.89776e+00,1.01647e+04
1.43000e+05,4.47601e-02,2.50904e-03,8.94027e+02,4.90041e+00,1.01622e+04
1.44000e+05,4.48031e-02,2.29698e-03,8.92741e+02,4.89808e+00,1.01598e+04
1.45000e+05,4.48476e-02,2.31525e-03,8.91411e+02,4.89827e+00,1.01573e+04
1.46000e+05,4.48883e-02,2.48072e-03,8.90198e+02,4.89804e+00,1.01549e+04
1.47000e+05,4.49321e-02,2.51369e-03,8.88900e+02,4.89774e+00,1.01525e+04
1.48000e+05,4.49742e-02,2.49566e-03,8.87649e+02,4.90715e+00,1.01501e+04
1.49000e+05,4.50157e-02,2.31227e-03,8.86423e+02,4.89756e+00,1.01477e+04
1.50000e+05,4.50571e-02,2.54583e-03,8.85203e+02,4.89551e+00,1.01453e+04
1.51000e+05,4.51002e-02,2.49574e-03,8.83932e+02,4.89709e+00,1.01430e+04
1.52000e+05,4.51394e-02,2.53079e-03,8.82781e+02,4.89697e+00,1.01406e+04
1.53000e+05,4.51819e-02,2.37890e-03,8.81538e+02,4.89671e+00,1.01383e+04
1.54000e+05,4.52245e-02,2.52023e-03,8.80290e+02,4.89727e+00,1.01360e+04
1.55000e+05,4.52610e-02,2.55879e-03,8.79227e+02,4.89317e+00,1.01337e+04
1.56000e+05,4.53023e-02,2.65806e-03,8.78025e+02,4.89797e+00,1.01314e+04
1.57000e+05,4.53433e-02,2.48431e-03,8.76834e+02,4.89977e+00,1.01291e+04
1.58000e+05,4.53833e-02,2.59841e-03,8.75674e+02,4.89819e+00,1.01268e+04
1.59000e+05,4.54241e-02,2.58299e-03,8.74496e+02,4.89821e+00,1.01246e+04
1.60000e+05,4.54632e-02,2.53838e-03,8.73369e+02,4.89877e+00,1.01223e+04
1.61000e+05,4.55067e-02,2.46270e-03,8.72115e+02,4.89766e+00,1.01201e+04
1.62000e+05,4.55436e-02,2.49237e-03,8.71057e+02,4.90806e+00,1.01179e+04
1.63000e+05,4.55818e-02,2.41390e-03,8.69962e+02,4.89711e+00,1.01157e+04
1.64000e+05,4.56226e-02,2.58890e-03,8.68795e+02,4.89624e+00,1.01135e+04
1.65000e+05,4.56619e-02,2.49497e-03,8.67673e+02,4.89722e+00,1.01113e+04
1.66000e+05,4.57008e-02,2.52756e-03,8.66567e+02,4.89721e+00,1.01091e+04
1.67000e+05,4.57388e-02,2.59526e-03,8.65487e+02,4.89705e+00,1.01069e+04
1.68000e+05,4.57754e-02,2.54680e-03,8.64449e+02,4.89770e+00,1.01048e+04
1.69000e+05,4.58140e-02,2.64558e-03,8.63355e+02,4.90172e+00,1.01026e+04
1.70000e+05,4.58529e-02,2.44435e-03,8.62258e+02,4.89791e+00,1.01005e+04
1.71000e+05,4.58896e-02,2.63551e-03,8.61224e+02,4.89867e+00,1.00984e+04
1.72000e+05,4.59251e-02,2.57726e-03,8.60223e+02,4.89787e+00,1.00963e+04
1.73000e+05,4.59626e-02,2.60313e-03,8.59171e+02,4.89799e+00,1.00942e+04
1.74000e+05,4.60019e-02,2.57967e-03,8.58071e+02,4.89899e+00,1.00921e+04
1.75000e+05,4.60354e-02,2.48528e-03,8.57134e+02,4.89756e+00,1.00900e+04
1.76000e+05,4.60723e-02,2.73099e-03,8.56106e+02,4.89290e+00,1.00879e+04
1.77000e+05,4.61097e-02,2.62944e-03,8.55064e+02,4.89729e+00,1.00859e+04
1.78000e+05,4.61474e-02,2.60941e-03,8.54015e+02,4.89624e+00,1.00838e+04
1.79000e+05,4.61848e-02,2.56646e-03,8.52979e+02,4.89686e+00,1.00818e+04
1.80000e+05,4.62179e-02,2.51282e-03,8.52064e+02,4.89727e+00,1.00798e+04
1.81000e+05,4.62581e-02,2.66069e-03,8.50952e+02,4.89676e+00,1.00777e+04
1.82000e+05,4.62925e-02,2.68270e-03,8.50005e+02,4.89785e+00,1.00757e+04
1.83000e+05,4.63288e-02,2.66816e-03,8.49005e+02,4.90220e+00,1.00737e+04
1.84000e+05,4.63623e-02,2.58265e-03,8.48085e+02,4.89809e+00,1.00718e+04
1.85000e+05,4.63993e-02,2.55714e-03,8.47071e+02,4.89862e+00,1.00698e+04
1.86000e+05,4.64335e-02,2.76410e-03,8.46136e+02,4.89806e+00,1.00678e+04
1.87000e+05,4.64664e-02,2.68748e-03,8.45236e+02,4.89760e+00,1.00658e+04
1.88000e+05,4.65010e-02,2.60497e-03,8.44294e+02,4.89978e+00,1.00639e+04
1.89000e+05,4.65356e-02,2.61922e-03,8.43353e+02,4.89733e+00,1.00619e+04
1.90000e+05,4.65708e-02,2.77152e-03,8.42398e+02,4.89243e+00,1.00600e+04
1.91000e+05,4.66092e-02,2.71662e-03,8.41357e+02,4.89714e+00,1.00581e+04
1.92000e+05,4.66435e-02,2.70170e-03,8.40428e+02,4.89715e+00,1.00562e+04
1.93000e+05,4.66774e-02,2.60507e-03,8.39511e+02,4.89783e+00,1.00542e+04
1.94000e+05,4.67090e-02,2.70740e-03,8.38660e+02,4.89748e+00,1.00523e+04
1.95000e+05,4.67420e-02,2.69747e-03,8.37771e+02,4.88969e+00,1.00505e+04
1.96000e+05,4.67788e-02,2.71618e-03,8.36783e+02,4.89788e+00,1.00486e+04
1.97000e+05,4.68090e-02,2.78607e-03,8.35974e+02,4.90035e+00,1.00467e+04
1.98000e+05,4.68435e-02,2.68139e-03,8.35052e+02,4.89791e+00,1.00448e+04
1.99000e+05,4.68757e-02,2.76773e-03,8.34192e+02,4.89816e+00,1.00430e+04
2.00000e+05,4.69104e-02,2.78049e-03,8.33267e+02,4.89799e+00,1.00411e+04
2.01000e+05,4.69436e-02,2.71798e-03,8.32381e+02,4.89778e+00,1.00393e+04
2.02000e+05,4.69800e-02,2.74683e-03,8.31414e+02,4.90378e+00,1.00374e+04
2.03000e+05,4.70075e-02,2.62698e-03,8.30686e+02,4.89717e+00,1.00356e+04
2.04000e+05,4.70406e-02,2.81087e-03,8.29809e+02,4.89520e+00,1.00338e+04
2.05000e+05,4.70766e-02,2.81894e-03,8.28856e+02,4.89721e+00,1.00320e+04
2.06000e+05,4.71092e-02,2.71837e-03,8.27997e+02,4.89694e+00,1.00302e+04
2.07000e+05,4.71429e-02,2.75262e-03,8.27108e+02,4.89745e+00,1.00284e+04
2.08000e+05,4.71700e-02,2.91083e-03,8.26397e+02,4.89787e+00,1.00266e+04
2.09000e+05,4.72027e-02,2.76154e-03,8.25538e+02,4.88385e+00,1.00248e+04
2.10000e+05,4.72339e-02,2.72767e-03,8.24719e+02,4.89802e+00,1.00230e+04
2.11000e+05,4.72651e-02,2.82864e-03,8.23903e+02,4.89944e+00,1.00213e+04
2.12000e+05,4.73018e-02,2.80574e-03,8.22944e+02,4.89789e+00,1.00195e+04
2.13000e+05,4.73330e-02,2.70297e-03,8.22131e+02,4.89788e+00,1.00178e+04
2.14000e+05,4.73646e-02,2.74527e-03,8.21309e+02,4.89678e+00,1.00160e+04
2.15000e+05,4.73940e-02,2.89849e-03,8.20545e+02,4.89731e+00,1.00143e+04
2.16000e+05,4.74241e-02,2.76761e-03,8.19763e+02,4.90249e+00,1.00125e+04
2.17000e+05,4.74550e-02,2.75367e-03,8.18963e+02,4.89735e+00,1.00108e+04
2.18000e+05,4.74886e-02,2.86268e-03,8.18093e+02,4.89660e+00,1.00091e+04
2.19000e+05,4.75161e-02,2.90164e-03,8.17382e+02,4.89749e+00,1.00074e+04
2.20000e+05,4.75496e-02,2.72146e-03,8.16520e+02,4.89739e+00,1.00057e+04
2.21000e+05,4.75812e-02,2.76496e-03,8.15707e+02,4.89761e+00,1.00040e+04
2.22000e+05,4.76128e-02,2.73490e-03,8.14894e+02,4.89774e+00,1.00023e+04
2.23000e+05,4.76377e-02,2.98869e-03,8.14257e+02,4.89398e+00,1.00006e+04
2.24000e+05,4.76703e-02,2.87837e-03,8.13422e+02,4.89791e+00,9.99895e+03
2.25000e+05,4.76992e-02,2.73146e-03,8.12682e+02,4.89877e+00,9.99728e+03
2.26000e+05,4.77314e-02,2.88039e-03,8.11859e+02,4.89787e+00,9.99561e+03
2.27000e+05,4.77634e-02,2.93705e-03,8.11043e+02,4.89776e+00,9.99396e+03
2.28000e+05,4.77899e-02,2.80092e-03,8.10369e+02,4.89722e+00,9.99231e+03
2.29000e+05,4.78212e-02,2.82936e-03,8.09574e+02,4.89730e+00,9.99066e+03
2.30000e+05,4.78490e-02,2.75213e-03,8.08868e+02,4.89960e+00,9.98902e+03
2.31000e+05,4.78806e-02,2.76656e-03,8.08068e+02,4.89708e+00,9.98739e+03
2.32000e+05,4.79118e-02,2.95364e-03,8.07277e+02,4.89675e+00,9.98577e+03
2.33000e+05,4.79356e-02,2.83587e-03,8.06678e+02,4.89786e+00,9.98415e+03
2.34000e+05,4.79657e-02,2.77388e-03,8.05918e+02,4.89775e+00,9.98253e+03
2.35000e+05,4.79996e-02,2.83368e-03,8.05066e+02,4.89887e+00,9.98093e+03
2.36000e+05,4.80252e-02,2.78476e-03,8.04422e+02,4.89798e+00,9.97933e+03
2.37000e+05,4.80532e-02,2.70876e-03,8.03717e+02,4.90156e+00,9.97773e+03
2.38000e+05,4.80823e-02,3.01345e-03,8.02988e+02,4.89792e+00,9.97614e+03
2.39000e+05,4.81138e-02,2.87590e-03,8.02200e+02,4.89783e+00,9.97456e+03
2.40000e+05,4.81399e-02,2.92091e-03,8.01549e+02,4.89705e+00,9.97298e+03
2.41000e+05,4.81712e-02,2.91454e-03,8.00768e+02,4.89755e+00,9.97141e+03
2.42000e+05,4.81973e-02,2.96918e-03,8.00116e+02,4.89822e+00,9.96984e+03
2.43000e+05,4.82301e-02,2.91462e-03,7.99299e+02,4.89726e+00,9.96828e+03
2.44000e+05,4.82538e-02,2.85799e-03,7.98712e+02,4.89651e+00,9.96673e+03
2.45000e+05,4.82849e-02,2.99163e-03,7.97941e+02,4.89756e+00,9.96518e+03
2.46000e+05,4.83131e-02,2.99711e-03,7.97242e+02,4.89703e+00,9.96363e+03
2.47000e+05,4.83398e-02,2.88546e-03,7.96580e+02,4.89759e+00,9.96209e+03
2.48000e+05,4.83644e-02,3.06957e-03,7.95973e+02,4.89776e+00,9.96056e+03
2.49000e+05,4.83931e-02,3.02897e-03,7.95264e+02,4.89860e+00,9.95903e+03
2.50000e+05,4.84239e-02,3.02204e-03,7.94506e+02,4.89797e+00,9.95751e+03
2.51000e+05,4.84530e-02,2.87570e-03,7.93791e+02,4.89924e+00,9.95600e+03
2.52000e+05,4.84806e-02,2.90966e-03,7.93112e+02,4.89785e+00,9.95449e+03
2.53000e+05,4.85069e-02,3.01190e-03,7.92469e+02,4.89812e+00,9.95298e+03
2.54000e+05,4.85313e-02,3.10241e-03,7.91870e+02,4.89705e+00,9.95148e+03
2.55000e+05,4.85633e-02,3.00977e-03,7.91089e+02,4.89715e+00,9.94998e+03
2.56000e+05,4.85862e-02,3.06402e-03,7.90529e+02,4.90416e+00,9.94849e+03
2.57000e+05,4.86177e-02,2.94834e-03,7.89760e+02,4.89723e+00,9.94701e+03
2.58000e+05,4.86398e-02,2.84011e-03,7.89223e+02,4.89584e+00,9.94553e+03
2.59000e+05,4.86659e-02,2.84161e-03,7.88587e+02,4.89754e+00,9.94405e+03
2.60000e+05,4.86978e-02,2.88173e-03,7.87814e+02,4.89777e+00,9.94258e+03
2.61000e+05,4.87210e-02,2.97475e-03,7.87251e+02,4.89886e+00,9.94112e+03
2.62000e+05,4.87478e-02,3.07235e-03,7.86601e+02,4.89789e+00,9.93966e+03
2.63000e+05,4.87777e-02,3.07127e-03,7.85877e+02,4.88566e+00,9.93820e+03
2.64000e+05,4.88002e-02,3.16425e-03,7.85336e+02,4.89787e+00,9.93675e+03
2.65000e+05,4.88314e-02,3.02069e-03,7.84581e+02,4.89822e+00,9.93531e+03
2.66000e+05,4.88542e-02,3.02483e-03,7.84032e+02,4.89739e+00,9.93387e+03
2.67000e+05,4.88842e-02,3.09362e-03,7.83310e+02,4.89752e+00,9.93243e+03
2.68000e+05,4.89058e-02,2.91796e-03,7.82792e+02,4.89684e+00,9.93100e+03
2.69000e+05,4.89340e-02,3.06699e-03,7.82115e+02,4.89741e+00,9.92957e+03
2.70000e+05,4.89587e-02,3.04377e-03,7.81523e+02,4.90852e+00,9.92815e+03
2.71000e+05,4.89849e-02,3.08676e-03,7.80896e+02,4.89732e+00,9.92673e+03
2.72000e+05,4.90115e-02,2.90009e-03,7.80261e+02,4.89669e+00,9.92532e+03
2.73000e+05,4.90375e-02,3.15218e-03,7.79640e+02,4.89772e+00,9.92391e+03
2.74000e+05,4.90668e-02,3.06952e-03,7.78942e+02,4.89762e+00,9.92251e+03
2.75000e+05,4.90892e-02,2.92993e-03,7.78409e+02,4.89929e+00,9.92111e+03
2.76000e+05,4.91172e-02,2.91543e-03,7.77744e+02,4.89801e+00,9.91972e+03
2.77000e+05,4.91405e-02,3.01103e-03,7.77190e+02,4.88681e+00,9.91833e+03
2.78000e+05,4.91689e-02,2.94918e-03,7.76517e+02,4.89794e+00,9.91694e+03
2.79000e+05,4.91929e-02,2.97086e-03,7.75949e+02,4.89810e+00,9.91556e+03
2.80000e+05,4.92192e-02,3.11447e-03,7.75327e+02,4.89716e+00,9.91419e+03
2.81000e+05,4.92449e-02,3.16783e-03,7.74722e+02,4.89731e+00,9.91281e+03
