#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
6.60000e+04,1.21009958e+03,1.50088317e-03,4.88795356e+00,0.00000000e+00,1.08689882e+04,3.27143003e+01,0.03658003
6.70000e+04,1.20733673e+03,1.50668294e-03,4.88795356e+00,0.00000000e+00,1.08675551e+04,3.27143003e+01,0.03663581
6.80000e+04,1.20460681e+03,1.51244989e-03,4.88795356e+00,0.00000000e+00,1.08661348e+04,3.27143003e+01,0.03669114
6.90000e+04,1.20190914e+03,1.51818454e-03,4.88795356e+00,0.00000000e+00,1.08647270e+04,3.27143003e+01,0.03674602
7.00000e+04,1.19924302e+03,1.52388735e-03,4.88795356e+00,0.00000000e+00,1.08633316e+04,3.27143003e+01,0.03680046
7.10000e+04,1.19660781e+03,1.52955879e-03,4.88795356e+00,0.00000000e+00,1.08619482e+04,3.27143003e+01,0.03685447
7.20000e+04,1.19400285e+03,1.53519934e-03,4.88795356e+00,0.00000000e+00,1.08605768e+04,3.27143003e+01,0.03690806
7.30000e+04,1.19142753e+03,1.54080944e-03,4.88795356e+00,0.00000000e+00,1.08592170e+04,3.27143003e+01,0.03696122
7.40000e+04,1.18888125e+03,1.54638952e-03,4.88795356e+00,0.00000000e+00,1.08578687e+04,3.27143003e+01,0.03701398
7.50000e+04,1.18636341e+03,1.55194002e-03,4.88795356e+00,0.00000000e+00,1.08565317e+04,3.27143003e+01,0.03706633
7.60000e+04,1.18387345e+03,1.55746136e-03,4.88795356e+00,0.00000000e+00,1.08552057e+04,3.27143003e+01,0.03711828
7.70000e+04,1.18141082e+03,1.56295394e-03,4.88795356e+00,0.00000000e+00,1.08538906e+04,3.27143003e+01,0.03716985
7.80000e+04,1.17897499e+03,1.56841816e-03,4.88795356e+00,0.00000000e+00,1.08525863e+04,3.27143003e+01,0.03722103
7.90000e+04,1.17656542e+03,1.57385442e-03,4.88795356e+00,0.00000000e+00,1.08512924e+04,3.27143003e+01,0.03727183
8.00000e+04,1.17418161e+03,1.57926310e-03,4.88795356e+00,0.00000000e+00,1.08500090e+04,3.27143003e+01,0.03732226
8.10000e+04,1.17182307e+03,1.58464457e-03,4.88795356e+00,0.00000000e+00,1.08487356e+04,3.27143003e+01,0.03737232
8.20000e+04,1.16948932e+03,1.58999920e-03,4.88795356e+00,0.00000000e+00,1.08474724e+04,3.27143003e+01,0.03742202
8.30000e+04,1.16717990e+03,1.59532735e-03,4.88795356e+00,0.00000000e+00,1.08462189e+04,3.27143003e+01,0.03747137
8.40000e+04,1.16489434e+03,1.60062936e-03,4.88795356e+00,0.00000000e+00,1.08449752e+04,3.27143003e+01,0.03752037
8.50000e+04,1.16263222e+03,1.60590558e-03,4.88795356e+00,0.00000000e+00,1.08437410e+04,3.27143003e+01,0.03756902
8.60000e+04,1.16039309e+03,1.61115635e-03,4.88795356e+00,0.00000000e+00,1.08425162e+04,3.27143003e+01,0.03761733
