#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
7.00000e+04,1.41452291e+03,1.16252905e-03,1.04180437e+01,2.68486549e-02,1.08844902e+04,6.97263033e+01,0.05459557
7.10000e+04,1.41300451e+03,1.16460246e-03,1.04180437e+01,2.68486549e-02,1.08829217e+04,6.97263033e+01,0.05463468
7.20000e+04,1.41149478e+03,1.16667015e-03,1.04180437e+01,2.68486549e-02,1.08813600e+04,6.97263033e+01,0.05467363
7.30000e+04,1.40999361e+03,1.16873217e-03,1.04180437e+01,2.68486549e-02,1.08798050e+04,6.97263033e+01,0.05471243
7.40000e+04,1.40850093e+03,1.17078857e-03,1.04180437e+01,2.68486549e-02,1.08782565e+04,6.97263033e+01,0.05475108
7.50000e+04,1.40701665e+03,1.17283937e-03,1.04180437e+01,2.68486549e-02,1.08767146e+04,6.97263033e+01,0.05478957
7.60000e+04,1.40554068e+03,1.17488463e-03,1.04180437e+01,2.68486549e-02,1.08751792e+04,6.97263033e+01,0.05482792
7.70000e+04,1.40407294e+03,1.17692437e-03,1.04180437e+01,2.68486549e-02,1.08736502e+04,6.97263033e+01,0.05486613
7.80000e+04,1.40261335e+03,1.17895865e-03,1.04180437e+01,2.68486549e-02,1.08721275e+04,6.97263033e+01,0.05490418
7.90000e+04,1.40116182e+03,1.18098750e-03,1.04180437e+01,2.68486549e-02,1.08706112e+04,6.97263033e+01,0.05494210
8.00000e+04,1.39971828e+03,1.18301095e-03,1.04180437e+01,2.68486549e-02,1.08691012e+04,6.97263033e+01,0.05497986
8.10000e+04,1.39828264e+03,1.18502905e-03,1.04180437e+01,2.68486549e-02,1.08675973e+04,6.97263033e+01,0.05501749
8.20000e+04,1.39685484e+03,1.18704184e-03,1.04180437e+01,2.68486549e-02,1.08660997e+04,6.97263033e+01,0.05505497
8.30000e+04,1.39543479e+03,1.18904934e-03,1.04180437e+01,2.68486549e-02,1.08646081e+04,6.97263033e+01,0.05509232
8.40000e+04,1.39402241e+03,1.19105160e-03,1.04180437e+01,2.68486549e-02,1.08631226e+04,6.97263033e+01,0.05512952
8.50000e+04,1.39261763e+03,1.19304866e-03,1.04180437e+01,2.68486549e-02,1.08616430e+04,6.97263033e+01,0.05516659
8.60000e+04,1.39122038e+03,1.19504054e-03,1.04180437e+01,2.68486549e-02,1.08601695e+04,6.97263033e+01,0.05520352
8.70000e+04,1.38983059e+03,1.19702729e-03,1.04180437e+01,2.68486549e-02,1.08587018e+04,6.97263033e+01,0.05524032
8.80000e+04,1.38844818e+03,1.19900894e-03,1.04180437e+01,2.68486549e-02,1.08572400e+04,6.97263033e+01,0.05527698
