#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
6.30000e+04,1.05249245e+03,1.91139512e-03,4.88795361e+00,4.67968280e-02,1.04308741e+04,3.27143003e+01,0.04014629
6.40000e+04,1.04940057e+03,1.92099308e-03,4.88795361e+00,4.67968280e-02,1.04261315e+04,3.27143003e+01,0.04022511
6.50000e+04,1.04635706e+03,1.93051785e-03,4.88795361e+00,4.67968280e-02,1.04214448e+04,3.27143003e+01,0.04030307
6.60000e+04,1.04336055e+03,1.93997090e-03,4.88795361e+00,4.67968280e-02,1.04168128e+04,3.27143003e+01,0.04038020
6.70000e+04,1.04040976e+03,1.94935365e-03,4.88795361e+00,4.67968280e-02,1.04122340e+04,3.27143003e+01,0.04045651
6.80000e+04,1.03750344e+03,1.95866747e-03,4.88795361e+00,4.67968280e-02,1.04077073e+04,3.27143003e+01,0.04053203
6.90000e+04,1.03464039e+03,1.96791368e-03,4.88795361e+00,4.67968280e-02,1.04032315e+04,3.27143003e+01,0.04060677
7.00000e+04,1.03181946e+03,1.97709358e-03,4.88795361e+00,4.67968280e-02,1.03988053e+04,3.27143003e+01,0.04068075
7.10000e+04,1.02903954e+03,1.98620842e-03,4.88795361e+00,4.67968280e-02,1.03944276e+04,3.27143003e+01,0.04075398
7.20000e+04,1.02629956e+03,1.99525941e-03,4.88795361e+00,4.67968280e-02,1.03900974e+04,3.27143003e+01,0.04082648
7.30000e+04,1.02359851e+03,2.00424771e-03,4.88795361e+00,4.67968280e-02,1.03858136e+04,3.27143003e+01,0.04089827
7.40000e+04,1.02093538e+03,2.01317448e-03,4.88795361e+00,4.67968280e-02,1.03815752e+04,3.27143003e+01,0.04096937
7.50000e+04,1.01830924e+03,2.02204082e-03,4.88795361e+00,4.67968280e-02,1.03773812e+04,3.27143003e+01,0.04103977
7.60000e+04,1.01571915e+03,2.03084781e-03,4.88795361e+00,4.67968280e-02,1.03732306e+04,3.27143003e+01,0.04110951
7.70000e+04,1.01316424e+03,2.03959648e-03,4.88795361e+00,4.67968280e-02,1.03691225e+04,3.27143003e+01,0.04117859
