#time,a_sat,e_sat,n_sat,n_p,Omega_p
7.40000e+06,1.32089e-01,1.74939e-02,3.75875e+02,1.04236e+01,8.45649e+03
7.50000e+06,1.32381e-01,1.99146e-02,3.74633e+02,1.04183e+01,8.44978e+03
7.60000e+06,1.32375e-01,1.91668e-02,3.74661e+02,1.04239e+01,8.44307e+03
7.70000e+06,1.32897e-01,1.73606e-02,3.72454e+02,1.04237e+01,8.43636e+03
7.80000e+06,1.32872e-01,1.43149e-02,3.72559e+02,1.04231e+01,8.42965e+03
7.90000e+06,1.33133e-01,1.73912e-02,3.71463e+02,1.04237e+01,8.42294e+03
8.00000e+06,1.33401e-01,1.56534e-02,3.70344e+02,1.04237e+01,8.41622e+03
8.10000e+06,1.33620e-01,1.80762e-02,3.69434e+02,1.04238e+01,8.41025e+03
8.20000e+06,1.33972e-01,1.82300e-02,3.67979e+02,1.04234e+01,8.40428e+03
8.30000e+06,1.34259e-01,1.76807e-02,3.66803e+02,1.04231e+01,8.39831e+03
8.40000e+06,1.34618e-01,1.74390e-02,3.65334e+02,1.04238e+01,8.39234e+03
8.50000e+06,1.34667e-01,1.73048e-02,3.65135e+02,1.04247e+01,8.38636e+03
8.60000e+06,1.34984e-01,1.84747e-02,3.63849e+02,1.04237e+01,8.38039e+03
8.70000e+06,1.35300e-01,1.92604e-02,3.62578e+02,1.04235e+01,8.37442e+03
8.80000e+06,1.35384e-01,1.89925e-02,3.62239e+02,1.04221e+01,8.36845e+03
8.90000e+06,1.35508e-01,1.95836e-02,3.61741e+02,1.04239e+01,8.36247e+03
9.00000e+06,1.35821e-01,1.90679e-02,3.60494e+02,1.04243e+01,8.35650e+03
9.10000e+06,1.35981e-01,1.54488e-02,3.59857e+02,1.04234e+01,8.35112e+03
9.20000e+06,1.36172e-01,2.03914e-02,3.59101e+02,1.04235e+01,8.34573e+03
9.30000e+06,1.36592e-01,2.10987e-02,3.57445e+02,1.04179e+01,8.34035e+03
9.40000e+06,1.36553e-01,1.51223e-02,3.57599e+02,1.04239e+01,8.33497e+03
9.50000e+06,1.37092e-01,1.84741e-02,3.55491e+02,1.04238e+01,8.32958e+03
9.60000e+06,1.37158e-01,1.94492e-02,3.55234e+02,1.04232e+01,8.32420e+03
9.70000e+06,1.37296e-01,2.01313e-02,3.54698e+02,1.04237e+01,8.31881e+03
9.80000e+06,1.37420e-01,2.05750e-02,3.54217e+02,1.04219e+01,8.31343e+03
9.90000e+06,1.37874e-01,1.86156e-02,3.52469e+02,1.04237e+01,8.30804e+03
1.00000e+07,1.37889e-01,1.88288e-02,3.52413e+02,1.04235e+01,8.30266e+03
1.01000e+07,1.37999e-01,1.66514e-02,3.51993e+02,1.04230e+01,8.29776e+03
1.02000e+07,1.38364e-01,1.95484e-02,3.50598e+02,1.04239e+01,8.29285e+03
1.03000e+07,1.38519e-01,2.12048e-02,3.50012e+02,1.04243e+01,8.28794e+03
1.04000e+07,1.38609e-01,1.97892e-02,3.49672e+02,1.04235e+01,8.28304e+03
