#nR_H,a_s,e_s,MA_s,tcol
0.250,0.01217904,0.37,134.56969,25124.57170
0.250,0.01217904,0.09,161.49884,100000.00000
0.250,0.01217904,0.23,178.73366,100000.00000
0.250,0.01217904,0.20,90.94543,100000.00000
0.250,0.01217904,0.28,70.60393,100000.00000
0.250,0.01217904,0.21,88.99565,100000.00000
0.250,0.01217904,0.05,29.01983,100000.00000
0.250,0.01217904,0.26,49.21327,100000.00000
0.250,0.01217904,0.53,39.28570,1.21953
0.250,0.01217904,0.17,114.31686,100000.00000
0.250,0.01217904,0.33,71.61401,100000.00000
0.250,0.01217904,0.26,10.14759,100000.00000
0.250,0.01217904,0.27,171.72919,100000.00000
0.250,0.01217904,0.27,120.90612,100000.00000
0.250,0.01217904,0.27,111.26308,100000.00000
0.250,0.01217904,0.07,50.15636,100000.00000
0.250,0.01217904,0.50,177.78024,3.09505
0.250,0.01217904,0.19,139.75433,100000.00000
0.250,0.01217904,0.53,76.99916,0.65709
0.250,0.01217904,0.35,60.58877,100000.00000
0.250,0.01217904,0.30,7.07618,100000.00000
0.250,0.01217904,0.51,13.85158,15.12386
0.250,0.01217904,0.47,162.00336,22.32352
0.250,0.01217904,0.51,61.17749,1.30764
0.250,0.01217904,0.22,66.71559,100000.00000
0.250,0.01217904,0.20,1.95078,100000.00000
0.250,0.01217904,0.12,167.09734,100000.00000
0.250,0.01217904,0.05,163.36196,100000.00000
0.250,0.01217904,0.42,26.75929,100000.00000
0.250,0.01217904,0.13,126.44714,100000.00000
0.250,0.01217904,0.58,133.83149,0.11640
0.250,0.01217904,0.42,2.35700,901.95519
0.250,0.01217904,0.21,111.27925,100000.00000
0.250,0.01217904,0.22,2.04366,100000.00000
0.250,0.01217904,0.02,139.52391,100000.00000
0.250,0.01217904,0.15,150.47642,100000.00000
0.250,0.01217904,0.06,174.92077,100000.00000
0.250,0.01217904,0.28,106.18518,100000.00000
0.250,0.01217904,0.22,139.88645,100000.00000
0.250,0.01217904,0.17,103.58535,100000.00000
0.250,0.01217904,0.37,83.28236,100000.00000
0.250,0.01217904,0.19,167.53632,100000.00000
0.250,0.01217904,0.53,42.04939,22.93383
0.250,0.01217904,0.56,172.01727,3.69121
0.250,0.01217904,0.27,41.15570,100000.00000
0.250,0.01217904,0.57,111.35005,0.17624
0.250,0.01217904,0.28,162.74857,100000.00000
0.250,0.01217904,0.41,144.51362,19339.95065
0.250,0.01217904,0.19,178.29093,100000.00000
0.250,0.01217904,0.18,3.27993,100000.00000
0.250,0.01217904,0.25,75.28375,100000.00000
0.250,0.01217904,0.52,142.33017,1.24455
0.250,0.01217904,0.05,41.18367,100000.00000
0.250,0.01217904,0.40,20.38285,100000.00000
0.250,0.01217904,0.58,19.25652,3.07112
0.250,0.01217904,0.05,167.34558,100000.00000
0.250,0.01217904,0.43,118.60631,51.27774
0.250,0.01217904,0.50,6.11028,31.98835
0.250,0.01217904,0.50,157.13025,9.09477
0.250,0.01217904,0.60,124.86280,0.04896
0.250,0.01217904,0.59,127.47098,0.06636
0.250,0.01217904,0.18,50.73386,100000.00000
0.250,0.01217904,0.09,140.37760,100000.00000
0.250,0.01217904,0.58,60.32139,0.65709
0.250,0.01217904,0.34,27.78529,100000.00000
0.250,0.01217904,0.23,134.28808,100000.00000
0.250,0.01217904,0.01,170.79940,100000.00000
0.250,0.01217904,0.07,26.08108,100000.00000
0.250,0.01217904,0.24,63.60340,100000.00000
0.250,0.01217904,0.26,151.58141,100000.00000
0.250,0.01217904,0.58,111.04685,0.05875
0.250,0.01217904,0.21,15.13922,100000.00000
0.250,0.01217904,0.24,50.57337,100000.00000
0.250,0.01217904,0.33,94.41205,100000.00000
0.250,0.01217904,0.06,154.93150,100000.00000
0.250,0.01217904,0.27,111.65572,100000.00000
0.250,0.01217904,0.05,13.85638,100000.00000
0.250,0.01217904,0.10,98.77208,100000.00000
0.250,0.01217904,0.57,101.83175,0.08812
0.250,0.01217904,0.16,136.41230,100000.00000
0.250,0.01217904,0.60,122.99317,0.04787
0.250,0.01217904,0.43,94.39025,14.40912
0.250,0.01217904,0.37,142.92453,100000.00000
0.250,0.01217904,0.38,61.57471,100000.00000
0.250,0.01217904,0.20,171.10929,100000.00000
0.250,0.01217904,0.09,166.44485,100000.00000
0.250,0.01217904,0.17,169.24144,100000.00000
0.250,0.01217904,0.58,51.66686,1.20973
0.250,0.01217904,0.22,67.36874,100000.00000
0.250,0.01217904,0.11,102.29555,100000.00000
0.250,0.01217904,0.02,165.93736,100000.00000
0.250,0.01217904,0.30,165.75703,100000.00000
0.250,0.01217904,0.49,123.91243,1.40338
0.250,0.01217904,0.36,133.40172,33061.65906
0.250,0.01217904,0.24,8.18035,100000.00000
0.250,0.01217904,0.32,160.29491,100000.00000
0.250,0.01217904,0.09,61.39194,100000.00000
0.250,0.01217904,0.02,15.92865,100000.00000
0.250,0.01217904,0.57,125.54486,0.07071
0.250,0.01217904,0.37,141.94750,64528.53511
0.250,0.01217904,0.58,46.76465,0.62989
0.250,0.01217904,0.06,58.17653,100000.00000
0.250,0.01217904,0.59,8.23357,7.29975
0.250,0.01217904,0.30,15.96646,100000.00000
0.250,0.01217904,0.11,66.18885,100000.00000
0.250,0.01217904,0.06,60.77073,100000.00000
0.250,0.01217904,0.06,65.45333,100000.00000
0.250,0.01217904,0.04,138.77409,100000.00000
0.250,0.01217904,0.04,94.09191,100000.00000
0.250,0.01217904,0.28,111.97561,100000.00000
0.250,0.01217904,0.53,177.13502,5.44054
0.250,0.01217904,0.27,5.18088,100000.00000
0.250,0.01217904,0.25,130.62951,100000.00000
0.250,0.01217904,0.12,17.49177,100000.00000
0.250,0.01217904,0.53,69.17880,0.63750
0.250,0.01217904,0.01,30.69434,100000.00000
0.250,0.01217904,0.55,166.99541,1.28262
0.250,0.01217904,0.39,125.39715,86166.25071
0.250,0.01217904,0.29,176.40586,100000.00000
0.250,0.01217904,0.14,106.34999,100000.00000
0.250,0.01217904,0.28,92.51811,100000.00000
0.250,0.01217904,0.13,156.07302,100000.00000
0.250,0.01217904,0.25,29.27105,100000.00000
0.250,0.01217904,0.24,177.51793,100000.00000
0.250,0.01217904,0.13,178.20969,100000.00000
0.250,0.01217904,0.08,92.17675,100000.00000
0.250,0.01217904,0.11,130.04138,100000.00000
0.250,0.01217904,0.47,108.09304,3.30392
0.250,0.01217904,0.16,153.98290,100000.00000
0.250,0.01217904,0.23,116.85785,100000.00000
0.250,0.01217904,0.49,143.89486,3.66946
0.250,0.01217904,0.11,70.75759,100000.00000
0.250,0.01217904,0.08,96.43944,100000.00000
0.250,0.01217904,0.01,106.63462,100000.00000
0.250,0.01217904,0.11,103.84270,100000.00000
0.250,0.01217904,0.21,25.73850,100000.00000
0.250,0.01217904,0.37,163.16498,100000.00000
0.250,0.01217904,0.03,20.85643,100000.00000
0.250,0.01217904,0.27,93.62943,100000.00000
0.250,0.01217904,0.18,12.48503,100000.00000
0.250,0.01217904,0.12,77.07315,100000.00000
0.250,0.01217904,0.19,125.41269,100000.00000
0.250,0.01217904,0.27,153.39267,100000.00000
0.250,0.01217904,0.13,145.68501,100000.00000
0.250,0.01217904,0.24,49.92861,100000.00000
0.250,0.01217904,0.59,12.21067,1.20756
0.250,0.01217904,0.27,139.01731,100000.00000
0.250,0.01217904,0.51,21.70204,18.08510
0.250,0.01217904,0.59,104.79068,0.05113
0.250,0.01217904,0.36,32.62195,100000.00000
0.250,0.01217904,0.06,169.72375,100000.00000
0.250,0.01217904,0.50,102.23014,0.75064
0.250,0.01217904,0.03,64.52383,100000.00000
0.250,0.01217904,0.42,107.16930,291.22298
0.250,0.01217904,0.37,160.90067,100000.00000
0.250,0.01217904,0.07,137.09153,100000.00000
0.250,0.01217904,0.18,69.49847,100000.00000
0.250,0.01217904,0.42,32.04647,45327.07741
0.250,0.01217904,0.58,91.34419,0.07724
0.250,0.01217904,0.14,51.57742,100000.00000
0.250,0.01217904,0.02,93.61224,100000.00000
0.250,0.01217904,0.11,175.14190,100000.00000
0.250,0.01217904,0.35,84.88371,100000.00000
0.250,0.01217904,0.28,24.54687,100000.00000
0.250,0.01217904,0.35,122.67049,100000.00000
0.250,0.01217904,0.08,40.76924,100000.00000
0.250,0.01217904,0.43,4.56954,691.55490
0.250,0.01217904,0.40,132.55996,23300.60060
0.250,0.01217904,0.10,29.09317,100000.00000
0.250,0.01217904,0.50,127.00353,3.10919
0.250,0.01217904,0.12,30.50869,100000.00000
0.250,0.01217904,0.12,100.22423,100000.00000
0.250,0.01217904,0.53,7.57677,29.56670
0.250,0.01217904,0.39,163.52110,100000.00000
0.250,0.01217904,0.54,63.02255,1.22932
0.250,0.01217904,0.23,160.40576,100000.00000
0.250,0.01217904,0.22,88.67252,100000.00000
0.250,0.01217904,0.23,67.47670,100000.00000
0.250,0.01217904,0.35,95.86610,100000.00000
0.250,0.01217904,0.45,68.34463,5.48297
0.250,0.01217904,0.19,74.27118,100000.00000
0.250,0.01217904,0.18,162.96312,100000.00000
0.250,0.01217904,0.56,117.94356,0.07833
0.250,0.01217904,0.43,39.95499,6463.06359
0.250,0.01217904,0.21,63.16470,100000.00000
0.250,0.01217904,0.38,147.82631,100000.00000
0.250,0.01217904,0.51,155.16768,6.61982
0.250,0.01217904,0.56,13.70355,1.95603
0.250,0.01217904,0.43,4.87728,6990.14569
0.250,0.01217904,0.36,143.14812,100000.00000
0.250,0.01217904,0.46,76.53843,22.34419
0.250,0.01217904,0.11,90.47468,100000.00000
0.250,0.01217904,0.27,157.79765,100000.00000
0.250,0.01217904,0.50,131.80048,1.90925
0.250,0.01217904,0.52,143.78098,1.25869
0.250,0.01217904,0.12,153.20460,100000.00000
0.250,0.01217904,0.16,2.59083,100000.00000
0.250,0.01217904,0.47,99.75204,7.87307
0.250,0.01217904,0.07,177.41708,100000.00000
0.250,0.01217904,0.33,28.92265,100000.00000
0.250,0.01217904,0.05,91.54272,100000.00000
0.250,0.01217904,0.09,43.53341,100000.00000
0.250,0.01217904,0.34,43.63375,47648.55085
0.250,0.01217904,0.33,174.50468,100000.00000
0.250,0.01217904,0.46,97.49416,25.98210
0.250,0.01217904,0.53,75.84426,0.66688
0.250,0.01217904,0.48,51.96487,5.47427
0.250,0.01217904,0.31,48.46378,100000.00000
0.250,0.01217904,0.32,106.84664,100000.00000
0.250,0.01217904,0.10,117.35303,100000.00000
0.250,0.01217904,0.20,161.19418,100000.00000
0.250,0.01217904,0.09,62.85772,100000.00000
0.250,0.01217904,0.41,60.02985,525.76466
0.250,0.01217904,0.23,13.28338,100000.00000
0.250,0.01217904,0.39,101.72397,37629.69704
0.250,0.01217904,0.01,17.58098,100000.00000
0.250,0.01217904,0.40,9.85709,100000.00000
0.250,0.01217904,0.03,25.36636,100000.00000
